SMILES	X0A	ATSC8p	F06[O-Cl]	nR_5_False_False_False_True	PEOE_VSA2	C-025	B06[N-F]	F06[N-F]	B06[N-Cl]	B06[N-Br]	B06[O-O]	F06[O-O]	B06[O-S]	B06[O-F]	B06[O-Cl]	observed	predicted
O=S(=O)(Nc1ccncn1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1-c1ccc(F)nc1	-0.12	0.31	-0.17	-0.39	-0.46	1.3	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
Cc1ccc(C#N)c(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1	-0.37	1.57	-0.17	-0.39	-0.46	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
CCN(CC)C(=O)CCC1(c2ccccc2)CCCN(C(=O)Nc2ccc(Cl)cc2)C1	0.53	-0.39	-0.17	-0.39	-0.45	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	0.0
Cn1cc(C2C3CC4CC(C3)CC2C4)c2ccc(C(=O)NS(=O)(=O)C3CC3)cc21	-1.53	0.7	-0.17	-0.39	-0.45	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=S(=O)(Nc1ncns1)N1CCc2c(cccc2-c2ccc(C(F)(F)F)cc2C2=CCOCC2)C1	-0.42	1.12	-0.17	-0.39	-1.58	1.87	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
COc1cc(-c2cc(OC)c(-n3c(=O)ccc4cc(S(=O)(=O)Nc5ccon5)ccc43)cc2F)ccc1C	0.06	0.14	-0.17	-0.39	1.74	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	2.46	-0.19	1.0	1.0
O=C1c2cc(-c3ccc(Oc4ccc(F)cc4)cc3)ccc2OCCN1Cc1ncccn1	-1.61	0.07	-0.17	-0.39	-0.45	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=S(=O)(Nc1nncs1)c1cc(F)c(O[C@H]2CCN(CC(F)(F)F)C[C@@H]2c2ccccc2)cc1F	0.67	-0.56	-0.17	-0.39	0.69	-0.97	1.61	0.36	-0.25	-0.03	2.06	2.54	-0.15	-0.41	-0.19	0.0	0.0
O=C1c2cc(C#Cc3ccccc3)ccc2OCCN1Cc1ncccn1	-1.69	-0.15	-0.17	-0.39	-0.45	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
CCOC(=O)N1CC/C(=C\C#Cc2cccc(C)n2)C1	0.55	0.04	-0.17	1.63	-1.58	-1.54	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
FC(F)(F)c1nc(OC2CCN(Cc3cscn3)CC2)c2ccn(Cc3ccccc3)c2n1	-1.18	-0.27	-0.17	-0.39	-0.42	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=C(c1ccccc1)c1ccccc1OCC(O)CN1CCC(C(=O)Nc2ccccc2)CC1	-0.76	-0.03	-0.17	-0.39	0.68	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
COc1ccc2c(c1)NC1(CCN(Cc3cccc(C#N)c3)CC1)c1cccn1-2	-1.68	-0.69	-0.17	-0.39	-0.42	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	1.0
O=S(=O)(Nc1ncccn1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1-n1ccnn1	-0.42	-0.04	-0.17	-0.39	-1.58	0.17	1.61	2.09	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
COc1ccc(F)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21	-0.37	1.04	-0.17	-0.39	-0.46	-1.54	-0.62	-0.5	-0.25	-0.03	2.06	1.05	-0.15	-0.41	-0.19	1.0	1.0
Cc1ccc(F)c(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1	-0.38	0.83	-0.17	-0.39	-0.46	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	2.46	-0.19	1.0	1.0
COCCN1CCOc2ccc(-c3ccc(OC(F)(F)F)cc3)cc2C1=O	0.64	-1.12	-0.17	-0.39	-0.45	0.17	-0.62	-0.5	-0.25	-0.03	2.06	1.05	-0.15	-0.41	-0.19	1.0	0.0
Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3ncccn3)ccc21	-0.12	0.98	-0.17	-0.39	-0.47	0.73	1.61	2.09	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=C1c2cc(-c3ccc(OC(F)(F)F)cc3)ccc2OCCN1Cc1ncc(Cl)cn1	-0.01	-1.1	-0.17	-0.39	-0.45	0.17	-0.62	-0.5	4.05	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
CCCCOc1ccc(C(=O)NC(=N)NCCCCc2ccccc2)cc1	0.35	-0.01	-0.17	-0.39	2.08	-0.4	-0.62	-0.5	-0.25	-0.03	2.06	1.05	-0.15	-0.41	-0.19	1.0	1.0
Cc1cccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1	-0.8	0.9	-0.17	-0.39	-0.46	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
Cc1cn(Cc2ccccc2)c2ncnc(OC3CCN(Cc4cscn4)CC3)c12	-2.1	0.08	-0.17	-0.39	-0.42	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Br	0.46	1.42	-0.17	-0.39	-0.46	-0.97	1.61	2.09	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
CC12OCCC1(CNc1cc(F)c(S(=O)(=O)Nc3nccs3)cc1Cl)CCO2	0.25	-0.02	-0.17	3.64	-0.46	-1.54	1.61	0.36	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
COc1cc(F)ccc1-c1cccc2c1CCN(S(=O)(=O)Nc1ncns1)C2	-0.37	0.64	-0.17	-0.39	-1.58	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
Cn1nccc1-c1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3ncns3)ccc12	-0.12	1.7	-0.17	-0.39	0.64	1.87	1.61	2.09	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F	1.05	0.18	-0.17	1.63	-0.45	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	2.46	-0.19	0.0	0.0
COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc(OC)c(N4CCCC4)c3)CC1)c1cccn1-2	-1.61	0.86	-0.17	1.63	-0.45	-0.97	-0.62	-0.5	-0.25	-0.03	2.06	1.05	-0.15	-0.41	-0.19	1.0	1.0
O=S(=O)(Nc1ncns1)c1cc(F)c(OC2OCCNC2c2cccc3nccnc23)cc1F	-0.84	0.52	-0.17	-0.39	1.89	-0.97	1.61	1.23	-0.25	-0.03	2.06	2.54	-0.15	2.46	-0.19	0.0	0.0
CN(C)S(=O)(=O)NC(=O)c1ccc2c(-c3ccc(C(F)(F)F)cc3)cn(C)c2c1	2.16	-0.88	-0.17	-0.39	-0.45	1.3	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
COc1ccccc1SCC(O)CN[C@@H]1COc2ccccc2SC1	-0.71	0.32	-0.17	-0.39	-1.58	-1.54	-0.62	-0.5	-0.25	-0.03	2.06	2.54	6.57	-0.41	-0.19	1.0	1.0
O=S(=O)(Nc1ccncn1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1-n1ccnn1	-0.42	0.36	-0.17	-0.39	-0.46	0.17	1.61	2.09	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
COc1cnc(-c2cccc3c2C[C@H](NC(=O)c2ccc(COCC(F)(F)F)nc2)CO3)cn1	-0.03	0.36	-0.17	-0.39	0.73	0.17	1.61	2.09	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
COCCCn1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c2ccccc21	-0.92	-1.47	-0.17	-0.39	0.68	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1	1.4	-0.21	-0.17	-0.39	-1.58	-0.97	-0.62	-0.5	4.05	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(Cc3ccc(Cl)cc3)CC2)cc1F	0.3	-2.02	-0.17	-0.39	0.71	0.17	-0.62	-0.5	4.05	-0.03	2.06	1.05	-0.15	2.46	-0.19	0.0	0.0
COc1cc(-c2cc(F)cc(F)c2)ccc1-c1ncnc2cc(S(=O)(=O)Nc3nncs3)ccc12	-0.52	0.79	-0.17	-0.39	-0.46	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
C[C@H]1COc2ccc(-c3ccc(C(F)(F)F)cc3)cc2C(=O)N1Cc1ncccn1	-0.01	0.16	-0.17	-0.39	-0.45	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=S(=O)(Nc1nncs1)c1cc(F)c(OC[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)cc1F	-0.02	-1.06	-0.17	-0.39	-0.46	-0.97	1.61	0.36	-0.25	-0.03	2.06	2.54	-0.15	-0.41	-0.19	1.0	1.0
O=C(NCc1ccc(OCCC(F)(F)F)nc1)C1c2ccccc2C(=O)N1CCc1ccccn1	-0.04	0.12	-0.17	1.63	1.86	0.17	1.61	2.09	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3ncc(F)cn3)ccc21	0.16	0.93	-0.17	-0.39	-0.47	0.73	1.61	2.09	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1	0.26	-0.85	4.32	-0.39	-0.45	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	2.46	5.33	1.0	0.0
Cc1onc(-c2c(Cl)cccc2Cl)c1NC(=O)NCc1ccc(-n2cccn2)cc1	-0.48	0.34	-0.17	-0.39	-1.58	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
COc1cc(-c2cccc(F)c2)c(Cl)cc1-c1nccc2cc(S(=O)(=O)Nc3ccon3)ccc12	-0.52	-0.4	-0.17	-0.39	0.71	1.3	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	0.0
Cn1cc(-c2ccc(C(F)(F)F)cc2)c2cc(F)c(C(=O)NS(=O)(=O)C3CC3)cc21	1.17	-0.45	-0.17	-0.39	-0.45	1.3	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	2.46	-0.19	1.0	0.0
CCC(=N\O)/C(C)=C/c1ccc(F)cc1	2.63	0.09	-0.17	-0.39	-1.58	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	0.0
Fc1cccc(Cn2ccc3c(OC4CCN(Cc5ccccn5)CC4)ncnc32)c1F	-1.65	0.71	-0.17	-0.39	0.75	-0.4	1.61	0.36	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
Nc1ncc(-c2ccc(NC(=O)c3cc4ccccc4[nH]3)cc2)[nH]1	-1.43	0.31	-0.17	-0.39	-0.45	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
O=S(=O)(Nc1ncns1)c1cc(F)c(OC2OCCNC2c2cc(Cl)cc(Cl)c2)cc1F	0.31	0.32	17.81	-0.39	-0.46	-0.97	1.61	1.23	-0.25	-0.03	2.06	2.54	-0.15	2.46	5.33	1.0	1.0
COc1cccc(C(=O)N2CCC3(CC2)Nc2cc(OC)ccc2-n2cccc23)c1	-1.28	-0.64	-0.17	-0.39	-0.45	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12	-0.7	0.23	-0.17	1.63	-0.45	-0.4	1.61	0.36	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
O=C1C[C@@H](c2ccc(F)cc2)[C@H](COc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)CN1	0.3	0.82	-0.17	-0.39	0.67	-0.97	1.61	0.36	-0.25	-0.03	2.06	4.02	-0.15	-0.41	-0.19	1.0	1.0
Cc1cc(-c2ccc(C(=O)[C@@H]3CCCC[C@H]3C(=O)Nc3cnn(C)c3C(=O)NOC(C)(C)C)cc2)n[nH]1	0.82	-2.02	-0.17	-0.39	5.26	-0.4	-0.62	-0.5	-0.25	-0.03	2.06	1.05	-0.15	-0.41	-0.19	0.0	0.0
CC(C)N(C)Cc1cccc(F)c1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1	1.5	2.09	-0.17	-0.39	0.69	-0.4	1.61	1.23	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
CC(=O)Nc1cccc(Nc2ncnc(N3CCC(OCc4ccc(C(F)(F)F)cc4)CC3)n2)c1C	0.25	0.68	-0.17	-0.39	-0.45	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
Cn1cc(-c2ccc(C(F)F)cc2)c2ccc(C(=O)NS(=O)(=O)C3CC3)cc21	0.38	-0.5	-0.17	-0.39	-0.45	1.3	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
O=C(Nc1cccc(C(F)(F)F)c1N1CCOCC1)c1cccc(-c2ccccn2)c1	-0.36	-0.55	-0.17	-0.39	0.73	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)c(F)c2)cc1Cl	2.55	1.41	-0.17	-0.39	-0.45	0.17	1.61	0.36	-0.25	-0.03	-0.49	-0.44	-0.15	2.46	-0.19	0.0	0.0
CC1(COc2cc(F)c(C(=O)NS(=O)(=O)C3CC3)cc2C2CC2)CCC2(CC1)CC2	-0.34	-1.49	-0.17	-0.39	-0.45	-0.4	-0.62	-0.5	-0.25	-0.03	2.06	1.05	-0.15	2.46	-0.19	1.0	1.0
Fc1c(Cl)cccc1Cn1ccc2c(OC3CCN(Cc4ccccn4)CC3)ncnc21	-1.65	1.19	-0.17	-0.39	0.75	-0.4	1.61	0.36	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
Cc1cc(Cl)ccc1-c1cccc2cc(S(=O)(=O)Nc3ncns3)ccc12	-0.38	1.75	-0.17	-0.39	-0.46	1.3	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=C1c2cc(-c3ccc(OC4CC4)cc3)ccc2OCCN1Cc1ncccn1	-2.17	-0.46	-0.17	-0.39	-0.45	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
Nc1nc2c(s1)CC(CNC(=O)c1cc3ccccc3[nH]1)CC2	-1.48	0.76	-0.17	-0.39	-0.45	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	1.0
CN1CCOc2ccc(-c3ccc(OC(F)(F)F)cc3)cc2C1=O	0.74	-1.26	-0.17	-0.39	-0.45	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	0.0
COc1cc(-c2cc(OC)c(-n3c(=O)ccc4cc(S(=O)(=O)Nc5cccnn5)ccc43)cc2F)ccc1Cl	0.06	-0.07	-0.17	-0.39	1.74	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	2.46	-0.19	1.0	1.0
N#CCc1cccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1	-0.75	0.6	-0.17	-0.39	-0.46	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=C(CN1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O)N1CCC[C@H](F)C1	-0.99	0.18	-0.17	1.63	0.71	-0.97	1.61	0.36	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
Cc1ccc(-n2[nH]c(C)c(N=Nc3cccc(-c4cccc(C(=O)O)c4)c3O)c2=O)cc1C	0.51	0.12	-0.17	-0.39	0.76	1.3	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
Cn1cc(C2CCNCC2)c2ccc(C(=O)NS(=O)(=O)C3CC3)cc21	-0.39	0.05	-0.17	-0.39	-0.45	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
COc1ccc2c(c1)N[C@@]1(CCN(C(=O)c3ccc(OC)c(N(C)C)c3)C[C@@H]1C)c1cccn1-2	-0.22	-0.94	-0.17	-0.39	-0.45	-0.97	-0.62	-0.5	-0.25	-0.03	2.06	1.05	-0.15	-0.41	-0.19	1.0	1.0
O=C1c2cc(-c3ccc(OC(F)(F)F)cc3)ccc2OCCN1Cc1ccn(C2CCCC2)n1	-0.84	-0.69	-0.17	-0.39	0.66	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=C(O)CCCOc1ccc(-c2cc(OC(F)(F)F)ccc2Cl)cc1	1.81	-0.02	-0.17	-0.39	-0.45	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
Cn1nccc1-c1cc(Cl)ccc1Oc1ccc(S(=O)(=O)Nc2ncns2)cc1C#N	-0.01	0.09	-0.17	-0.39	0.64	-0.4	-0.62	-0.5	4.05	-0.03	2.06	2.54	-0.15	-0.41	-0.19	0.0	0.0
COc1cc(-c2ccccc2C)ccc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12	-0.82	-0.6	-0.17	-0.39	0.71	1.87	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1	-2.57	0.0	-0.17	1.63	-0.4	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
Cc1ncc(-c2ccccc2CCNC(=O)c2ccc(CNCCC(F)(F)F)nc2)cn1	0.51	-0.95	-0.17	-0.39	0.73	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
CCOc1ccccc1SC[C@@H](C)CN[C@@H]1COc2ccccc2SC1	-0.69	0.33	-0.17	-0.39	-1.58	-1.54	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
COc1ccc2c(c1)NC1(CCN(C(=O)OCc3ccccc3)CC1)c1cccn1-2	-1.63	-1.45	-0.17	-0.39	-1.58	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
COc1ccc(CNC(=O)C2c3ccccc3C(=O)N2CCc2ccccn2)cc1	-0.83	0.6	-0.17	1.63	1.86	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
C[C@]12CCC(F)(F)C[C@H]1C[C@@H](N1CCC[C@@H](N)C1)[C@@H]2Oc1ccc(C#N)cc1	0.13	-0.7	-0.17	-0.39	-0.42	-0.97	1.61	1.23	-0.25	-0.03	-0.49	-0.44	-0.15	2.46	-0.19	0.0	0.0
COc1ccc(C(=O)N2CCC3(CC2)Nc2cc(OC(F)(F)F)ccc2-n2cccc23)cc1N(C)C	0.17	-1.22	-0.17	-0.39	-0.45	-0.97	1.61	2.09	-0.25	-0.03	2.06	1.05	-0.15	-0.41	-0.19	1.0	1.0
O=C(Cn1ncccc1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1	-0.81	0.14	-0.17	1.63	0.68	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
Cn1nccc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2nncs2)cc1Cl	0.33	0.33	-0.17	-0.39	0.64	-0.97	1.61	0.36	4.05	-0.03	2.06	2.54	-0.15	-0.41	-0.19	0.0	0.0
Cn1nccc1-c1cc(C(F)(F)F)ccc1-c1c[nH]c2nc(S(=O)(=O)Nc3ncns3)ccc12	-0.12	1.75	-0.17	-0.39	0.64	1.3	1.61	2.09	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
COc1cc(-c2ccc(F)c(C#N)c2)ccc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12	-0.5	0.66	-0.17	-0.39	0.71	1.87	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
O=S(=O)(Nc1ncc(F)cn1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1-n1ccnn1	-0.12	-0.08	-0.17	-0.39	-1.58	0.17	1.61	2.09	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
Cc1cccc(N/C(=N/C#N)c2ccc(-c3ccc(Cl)cc3)o2)c1	-0.28	-0.02	4.32	-0.39	-1.58	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	5.33	1.0	1.0
Cc1nc2c(=O)n(C3CC3)c3c(Cl)c(N4CC[C@@H]([C@H](C)N)C4)c(F)cc3c2o1	-0.34	-2.72	-0.17	1.63	-0.45	-0.97	1.61	0.36	4.05	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
N#Cc1ccc([C@H](C(=O)NCC(F)(F)C2CC2)N2CCN(C(=O)c3cc(F)ccc3Cl)CC2)cc1	0.57	1.99	-0.17	-0.39	1.84	0.17	1.61	1.23	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
CN(C)CCC=C1c2ccccc2CCc2ccccc21	-0.8	-0.12	-0.17	-0.39	-1.58	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
COc1cc(Oc2ccc(F)cc2)ccc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12	-0.81	-0.25	-0.17	-0.39	0.71	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
O=C1OCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)ccc21	-1.65	0.08	-0.17	1.63	0.71	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
O=S(=O)(Nc1ncns1)c1ccc2c(-c3ccc(Cl)cc3-c3cn[nH]c3)cccc2c1	-1.25	0.64	-0.17	-0.39	0.74	1.87	-0.62	-0.5	4.05	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
COc1cc(C2CC2)ccc1-c1nccc2c1CCN(S(=O)(=O)Nc1ncns1)C2	-1.28	1.35	-0.17	-0.39	-0.4	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1	-1.43	0.81	-0.17	-0.39	-0.4	-1.54	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
COc1cc(-c2cccc(F)c2)c(Cl)cc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12	-0.51	-0.25	-0.17	-0.39	0.71	1.3	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(Cc3cc(C(F)(F)F)ccc3Cl)CC2)cc1F	1.2	-1.63	-0.17	-0.39	0.71	0.73	1.61	2.09	-0.25	-0.03	2.06	1.05	-0.15	2.46	-0.19	1.0	0.0
Cn1nc(-c2ccc(C(F)(F)F)cc2)c2cc(F)c(C(=O)NS(C)(=O)=O)cc21	2.25	-0.53	-0.17	-0.39	0.66	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	2.46	-0.19	0.0	0.0
O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCC[C@H]2c1ccc(C(F)(F)F)cc1-c1nccs1	-0.43	1.23	-0.17	-0.39	-0.46	0.73	1.61	2.09	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
COc1cccc(C2NCCOC2Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)c1	-0.02	0.82	-0.17	-0.39	-0.46	-0.97	1.61	1.23	-0.25	-0.03	2.06	5.51	-0.15	2.46	-0.19	0.0	0.0
O=S(=O)(Nc1ncns1)c1ccc2c(c1)NCCN2c1ccc(C(F)(F)F)cc1Cl	0.46	0.8	-0.17	-0.39	-0.46	-0.97	1.61	2.09	4.05	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
FC(F)c1nnc2ccc(-c3ccc(OC(F)(F)F)cc3)cn12	0.79	-0.74	-0.17	-0.39	-0.54	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
NC[C@H](Oc1noc2ncc(-c3ccccc3Cl)cc12)c1ccccc1	-1.34	0.36	-0.17	-0.39	-1.58	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
