SMILES	X0A	ATSC8p	F06[O-Cl]	nR_5_False_False_False_True	PEOE_VSA2	C-025	B06[N-F]	F06[N-F]	B06[N-Cl]	B06[N-Br]	B06[O-O]	F06[O-O]	B06[O-S]	B06[O-F]	B06[O-Cl]
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC[C@]23CCCN2C[C@@H](F)C3)cc1F	0.7121766721763947	-3.0200677365858026	0	2	9.622004595302567	0	1	1	1	0	0	0	0	0	0
CCN1CCN2C(=O)c3cc(-c4ccc(C(F)(F)F)cc4)ccc3OC[C@@H]2C1	0.7103050206475625	-2.5316611405167406	0	0	9.694446914922299	4	0	0	0	0	0	0	0	0	0
COc1cc(C(F)F)c(F)cc1-c1nc(C)nc2cc(S(=O)(=O)Nc3nccs3)ccc12	0.7201012848909687	0.3746307340665176	0	0	4.722094864452088	3	0	0	0	0	0	0	0	0	0
CN[C@@H]1CC[C@H](N2CC[C@H](Nc3ncnc4ccc(C(F)(F)F)cc34)C2=O)[C@H](NC(C)=O)C1	0.7197075120514409	-1.217926723384894	0	1	9.589074368143644	2	1	9	0	0	0	0	0	0	0
CS(=O)(=O)NC(=O)c1cc(F)c(Oc2ccc(Cl)c(Cl)c2)cc1F	0.7528562342426185	0.5498737208749239	0	0	4.794537184071822	1	0	0	0	0	1	1	0	1	0
O=S1(=O)CCN(c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4ccncn4)ccc32)CC1	0.7139784543487112	0.045820464274905603	0	0	4.722094864452088	3	0	0	0	0	0	0	0	0	0
CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(=O)(=O)C4CC4)ccc23)cc1Cl	0.720520462429821	-4.885727330221341	0	0	4.794537184071822	4	0	0	1	0	0	0	0	0	0
O=C(COc1nn(-c2ccccc2F)c2ccc(F)cc12)N1CCOCC1	0.6963983015001795	-0.9387040360991237	0	0	4.794537184071822	1	0	0	0	0	1	1	0	1	0
O=S(=O)(Nc1ncccn1)c1ccc2c(c1)CC[C@@H]2c1ccc(C(F)(F)F)cc1-c1ccc(F)nc1	0.7083729098126142	-0.37923772208811335	0	0	0.0	6	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1ccc(F)cn1)c1cc(F)c(O[C@H]2CCN(CC(F)(F)F)C[C@@H]2c2ccccc2)cc1F	0.724170756001826	-2.4737736900696383	0	0	9.622004595302567	1	1	1	0	0	1	2	0	0	0
O=C(CCc1ccccc1)c1cc(F)ccc1OCC(O)CN1CCN(C(c2ccccc2)c2ccccc2)CC1	0.6937252695883575	0.24134714624908216	0	0	14.594356645772777	4	0	0	0	0	0	0	0	0	0
N=C1N[C@H]2[C@H](COC(N)=O)NC(=N)N3CCC(O)(O)[C@]23N1	0.7339928134973138	-2.3479440145513273	0	2	10.818567211583044	0	0	0	0	0	1	2	0	0	0
O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1CCC1CCOCC1	0.709820438911045	0.29270299021054247	0	1	9.589074368143644	3	0	0	0	0	0	0	0	0	0
Cc1ccc(C(=O)NC(=N)NCc2cccc3ccccc23)cc1	0.7058727842057938	1.202459006756	0	0	15.520609393869675	5	0	0	0	0	0	0	0	0	0
Cc1ccc(C(=O)NC(N)=NCCCCc2ccccc2)cc1	0.7171023071194064	0.22556845869935988	0	0	15.103730520713821	3	0	0	0	0	0	0	0	0	0
COc1cc(F)ccc1-c1ncc(F)c2cc(S(=O)(=O)Nc3ncns3)ccc12	0.7101947365282171	-0.28408838797377667	0	0	9.706073385399296	3	1	2	0	0	0	0	0	1	0
COc1ccccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21	0.6983392734560053	3.1247631353149057	0	0	4.722094864452088	0	0	0	0	0	1	1	0	0	0
N#CC[C@H]1CC[C@H](n2c(=O)[nH]c3cnc(Nc4ccc[nH]c4=O)nc32)CC1	0.6963983015001796	-0.4196060057831606	0	0	9.361636831863176	0	0	0	0	0	0	0	0	0	0
CN1Cc2ccccc2[C@H](c2ccc(F)cc2F)N=C1CCc1ccc(NS(C)(=O)=O)cc1	0.7147639754812429	1.238693558996533	0	0	9.714499597087757	4	1	2	0	0	0	0	0	0	0
O=S(=O)(Nc1nccs1)N1CCc2c(cccc2-c2ccc(C(F)(F)F)cc2C2=CCNCC2)C1	0.7037480361500295	2.668190817942825	0	0	0.0	6	0	0	0	0	0	0	0	0	0
O=C1c2ccccc2CN1C1CCN(CC(O)COc2ccccc2)CC1	0.6903562012477154	0.6902175040242283	0	1	4.794537184071822	2	0	0	0	0	0	0	0	0	0
O=C(O)CC1CCC2(CC1)CCN(c1cc(OC(F)(F)F)ccc1Cl)CC2	0.7280181396504768	-1.3930959989402094	0	0	4.794537184071822	0	1	3	0	0	0	0	0	0	0
COc1ccc(-c2ccc(-c3nccc4cc(S(=O)(=O)Nc5ccncn5)ccc34)c(OC)c2)cc1	0.6978540304670485	-1.0276562300826073	0	0	9.706073385399296	5	0	0	0	0	0	0	0	0	0
Cn1nccc1-c1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21	0.708409084916216	5.440851687841929	0	0	9.403897799597273	2	1	6	0	0	0	0	0	0	0
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1	0.6843141009952514	2.3138027273737665	0	0	4.899909730850478	1	0	0	0	0	0	0	0	0	0
O=C(CN1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O)N1CC[C@H](F)C1	0.6946711273572169	1.8373903641417046	0	2	9.694446914922299	1	1	1	0	0	0	0	0	0	0
C[C@@H](CN[C@@H]1COc2ccccc2SC1)CSc1cccc2cc[nH]c12	0.6834374594494323	-2.0284984684812657	0	0	0.0	1	0	0	0	0	0	0	0	0	0
CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCC(O)CC1	0.7133655677152242	-3.640130678966448	0	0	9.77851570501903	2	0	0	0	0	0	0	0	0	0
O=C(Nc1ccc(Cl)cc1)N1CCCC(CCC2=NNNN2)(c2ccccc2)C1	0.6933185254782311	2.142936505959341	0	1	5.425791397110385	1	0	0	0	0	0	0	0	0	0
COc1cc(-c2nnc(S(=O)(=O)C3CCC3)[nH]2)ccc1-c1cnc(OCC(C)C)c(Cl)c1	0.7150032628029522	-0.26444218061901686	1	0	0.0	3	0	0	0	0	0	0	0	0	1
Cn1nccc1-c1cc(C(F)(F)F)ccc1-c1cn(C)c2cc(S(=O)(=O)Nc3nncs3)ccc12	0.7130701336824026	8.966091114443062	0	0	9.403897799597273	5	1	3	0	0	0	0	0	0	0
O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CCC1	0.7043813737084693	-3.465089927358761	0	0	4.794537184071822	2	0	0	0	0	0	0	0	1	0
COc1cc(C(F)(F)F)ccc1COCC(O)CN1CCC(C(=O)Nc2ccccc2)CC1	0.7226280065113592	-0.9656579741444573	0	0	4.794537184071822	2	0	0	0	0	0	0	0	0	0
FC(F)(F)Oc1ccc(-c2ccc3nncn3c2)cc1	0.7082462969500078	-1.9774256483820003	0	0	4.400694606261793	2	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1cccc(F)n1)c1cc(F)c(O[C@H]2CCN(CC(F)(F)F)C[C@@H]2c2ccc(F)c(F)c2)c(F)c1	0.7316616653352237	-2.7027957527166913	0	0	9.622004595302567	1	1	1	0	0	1	2	0	1	0
N#CCOc1cc(C(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)Nc3nccs3)ccc12	0.7163520434451003	-2.1074544157156128	0	0	9.706073385399296	4	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1ncns1)c1ccc2c(-c3ccc(C(F)(F)F)cc3-c3ccncc3)nccc2c1	0.7037480361500293	0.3349070318519374	0	0	14.690051906346504	6	0	0	0	0	0	0	0	0	0
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1	0.7082323709471875	-1.370482618989794	0	0	9.694446914922299	1	0	0	0	0	0	0	0	0	0
COc1ccc2ncc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1	0.6909702524946127	-3.10156264713026	0	0	9.589074368143644	0	0	0	0	0	1	1	0	0	0
Cc1c([C@@H]2CN3CCN(C(=O)Cc4ccc(-n5cnnn5)cn4)C[C@H]3CO2)ccc(F)c1C#N	0.6957683909303931	-1.826397429245659	0	0	14.678425435869507	3	0	0	0	0	1	1	0	1	0
COc1cc(C(F)(F)F)ccc1-c1ccnc2cc(S(=O)(=O)Nc3nccs3)ccc12	0.7169485119779102	0.12498736371964747	0	0	9.706073385399296	4	0	0	0	0	0	0	0	0	0
Nc1cncc(Nc2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)n1	0.7142578204975372	-0.25718082172932644	0	0	4.9839785209472085	0	0	0	0	0	0	0	0	0	0
O=C(NS(=O)(=O)C1CC1)c1cc(Cl)c(OCCC2CCC3(CCN(Cc4ccccc4)CC3)C2)cc1F	0.7039295899357871	2.1270289820765695	0	0	9.694446914922299	2	0	0	0	0	1	1	0	1	0
N#C[C@H]1CC[C@H](N2C(=O)c3ccccc3C2C(=O)NCc2ccc(OC(F)(F)F)cc2)CC1	0.7147639754812429	3.7603814880206468	0	1	9.589074368143644	3	0	0	0	0	0	0	0	0	0
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1	0.7465654074088182	-1.5444458300898172	0	0	0.0	2	0	0	0	0	0	0	0	0	0
Cc1nc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4ncc(F)cn4)ccc32)co1	0.7127477903042483	-2.6903374375398545	0	0	0.0	4	1	3	0	0	0	0	0	0	0
O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1CCc1ncccn1	0.709820438911045	2.3285395127173114	0	1	9.589074368143644	3	0	0	0	0	0	0	0	0	0
Clc1ccccc1Cn1ccc2c(OC3CCN(Cc4cscn4)CC3)ncnc21	0.6779429348812528	0.341539884287894	0	0	4.899909730850478	2	0	0	1	0	0	0	0	0	0
N#Cc1ccc(OC(F)(F)F)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21	0.71664095789068	2.350133525693482	0	0	4.722094864452088	1	1	3	0	0	0	0	0	0	0
O=C1c2cc(-c3ccc(OC(F)(F)F)cc3)ccc2OCCN1Cn1cc(Cl)cn1	0.7100918046834949	-3.954973815674887	0	0	9.476340119217006	3	0	0	0	0	0	0	0	0	0
O=C1CCN([C@H]2CCCC[C@@H]2OCCc2cccc3ccccc23)C1	0.6824906865799477	2.224495760920627	0	1	9.694446914922299	3	0	0	0	0	1	1	0	0	0
CC(C)(C)[C@H]1OCCC[C@@H]1CNc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl	0.7322013806811206	-1.1069644508167404	0	0	4.722094864452088	0	1	1	0	0	0	0	0	0	0
Cc1nc(Cn2nc3ccc(-c4ccc(Oc5ccc(F)cc5)cc4)cn3c2=O)no1	0.6894086529437804	0.9618698488824051	0	0	0.0	2	0	0	0	0	1	1	0	0	0
O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccccc1	0.6911124045649008	1.6149863760986825	0	0	4.722094864452088	0	0	0	0	0	0	0	0	0	0
O=C1c2cc(-c3ccc(C(F)(F)F)cc3)ccc2OCCN1Cc1cn2ccccc2n1	0.6966974366271114	-2.814874019759899	0	0	4.794537184071822	4	0	0	0	0	0	0	0	0	0
COc1cc(C(F)(F)F)ccc1-c1ncnc2c1CCN(S(=O)(=O)Nc1ncc(F)s1)C2	0.7217389799786967	-0.2714908528952372	0	0	0.0	3	1	1	0	0	0	0	0	1	0
O=C(O)CCC1(c2ccc(C(F)(F)F)cc2)CCCN(C(=O)Nc2ccc(Cl)cc2)C1	0.7305823742621158	5.555855462553128	0	0	4.794537184071822	2	0	0	0	0	0	0	0	0	0
COc1cccc(SC[C@@H](C)CN[C@@H]2COc3ccccc3SC2)c1O	0.7059677070504672	2.859451238839868	0	0	0.0	0	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCC2CCOC2)cc1F	0.714543862069977	-3.6675347718205322	0	1	4.722094864452088	0	1	1	0	0	0	0	0	0	0
CC(C)[C@H]1COc2ccc(-c3ccc(C(F)(F)F)cc3)cc2C(=O)N1	0.7275947986152994	-0.9776433773629961	0	0	4.794537184071822	4	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC23CCCN2CCC3)cc1F	0.7063223456642952	-2.844170379518564	0	2	9.622004595302567	0	1	1	1	0	0	0	0	0	0
COc1cc(OCC(C)C)ccc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12	0.709820438911045	1.8573490595407287	0	0	9.706073385399296	3	0	0	0	0	0	0	0	0	0
CS(=O)(=O)Nc1nnc2cc(OCC34CC5CC(CC(C5)C3)C4)c(C3CC3)cn12	0.6828535910518914	-7.405940076213053	0	0	9.122789470713881	1	0	0	0	0	0	0	0	0	0
O=C1c2cc(-c3ccc(OC(F)(F)F)cc3)ccc2OCCN1Cc1ccc(F)cc1	0.7099955136029481	-2.9380932148483994	0	0	4.794537184071822	4	1	1	0	0	0	0	0	0	0
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCC2CCNC2)cc1F	0.714543862069977	-3.7572723694935117	0	1	4.722094864452088	0	1	1	0	0	0	0	0	0	0
COc1cc(C(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)Nc3nccs3)ccc12	0.7169485119779102	-2.5186364826439513	0	0	9.706073385399296	4	0	0	0	0	0	0	0	0	0
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC	0.7403791106818717	-8.1421704364494	0	0	0.0	2	0	0	0	0	0	0	0	0	0
NC(=O)CN1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O	0.7022609256205705	-2.130516843197081	0	1	9.694446914922299	1	0	0	0	0	0	0	0	0	0
O=C1c2cc(-c3ccc(OC(F)(F)F)cc3)ccc2OCCN1CCN1CCCC1	0.704653914456277	-3.2042386059117254	0	1	4.794537184071822	3	0	0	0	0	0	0	0	0	0
C[C@]1(CCOc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)CC[C@@H](N)CC1	0.7272713054196221	-2.616217023046791	0	0	4.722094864452088	0	1	1	0	0	1	2	0	0	0
COc1cc(-c2cccc(F)c2)c(C#N)cc1-c1nccc2cc(S(=O)(=O)Nc3ccon3)ccc12	0.7023856056563967	-0.6496304746464683	0	0	9.706073385399296	6	0	0	0	0	0	0	0	0	0
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12	0.7442034684520434	0.7121879070899992	0	2	4.794537184071822	0	0	0	0	0	0	0	1	0	0
Cn1nccc1-c1cc(Cl)ccc1-c1c[nH]c2cc(S(=O)(=O)Nc3ncns3)ccc12	0.6963616513187424	2.3595089235090834	0	0	9.403897799597273	4	0	0	1	0	0	0	0	0	0
Cc1cc(F)cnc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21	0.7043813737084693	5.73054249247525	0	0	4.722094864452088	1	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCC2CCCOC2)cc1F	0.7142578204975373	-3.1582490329020074	0	0	4.722094864452088	0	1	1	0	0	0	0	0	0	0
O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CC[C@@H](F)C1	0.7101947365282172	-3.7347126962804467	0	1	4.794537184071822	2	1	1	0	0	0	0	0	1	0
N#Cc1ccc([C@H](C(=O)NCC2CC2)N2CC3CCC(C2)N3C(=O)c2cc(F)ccc2F)cc1	0.7005665293661734	-2.8915922767419344	0	1	14.48898409899412	3	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC[C@@]23CCCN2C[C@H](F)C3)cc1F	0.7121766721763947	-3.0200677365858026	0	2	9.622004595302567	0	1	1	1	0	0	0	0	0	0
CCNC1=N[C@@H]2[C@@H](F)[C@H](O)[C@@H](CO)O[C@@H]2S1	0.7316713938910652	-0.5693093454554504	0	1	4.992404732635669	0	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1ncns1)N1CCc2c(cccc2-c2ccc(C(F)(F)F)cc2N2CCOCC2)C1	0.7037480361500295	1.821475239830151	0	0	0.0	5	0	0	0	0	0	0	0	0	0
O=C(NCc1ccc(OC(F)F)nc1)C1c2ccccc2C(=O)N1CCc1ccccn1	0.7031695235391909	0.7775576111918524	0	1	14.573052889090853	3	0	0	0	0	0	0	0	0	0
Clc1cccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)c1	0.6779429348812528	2.517531550287894	0	0	4.899909730850478	2	0	0	0	0	0	0	0	0	0
COc1cc(-c2cccc(F)c2)c(Cl)cc1-c1nccc2cc(S(=O)(=O)Nc3ncco3)ccc12	0.7022507149269639	-1.183039582890045	0	0	4.9839785209472085	5	0	0	0	0	0	0	0	0	0
COc1cc(-c2ccc(C)c(Cl)c2)ccc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12	0.7023856056563967	2.1564528731076438	0	0	9.706073385399296	6	0	0	0	0	0	0	0	0	0
Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21	0.708409084916216	6.406065466032285	0	0	9.403897799597273	4	1	3	0	0	0	0	0	0	0
C[C@]1(C(=O)O)CC[C@@](C)(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)C1	0.7221682425659138	-3.71979138127186	0	0	13.989768974405436	3	0	0	0	0	0	0	0	0	0
O=C(CN1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O)NC1CC1	0.6881880923753138	0.22514773821817124	0	1	9.694446914922299	1	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccccc1N1CCNCC1	0.6858367024918696	2.4056479102101656	0	0	4.722094864452088	0	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1CO	0.7169485119779104	2.530520046199462	0	0	4.722094864452088	2	1	3	0	0	0	0	0	1	0
CCOc1ccc(C(=O)NC(=N)NCCCCc2ccccc2)cc1	0.7163026650447776	-0.47727584318774996	0	0	15.520609393869675	2	0	0	0	0	1	1	0	0	0
COc1cc(C(F)(F)F)ccc1-c1nccc2c1CCN(S(=O)(=O)Nc1ncns1)C2	0.7169485119779102	-1.7990322846365148	0	0	4.9839785209472085	4	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(OCC(F)(F)F)cc1	0.7116860375644738	0.7693748762399207	0	0	4.722094864452088	0	0	0	0	0	0	0	0	0	0
CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4ccn5c6cccc(F)c6cc5c4n3)cc12	0.7025709119451038	-2.751004948283787	0	0	9.099753175368056	6	1	1	0	0	1	2	0	1	0
Cc1cc(OC(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21	0.7169485119779102	1.9804753046601247	0	0	4.722094864452088	1	0	0	0	0	0	0	0	0	0
CC(C)(C)OC(=O)N1CC=C(c2cccc3c2CCN(S(=O)(=O)Nc2ncns2)C3)CC1	0.71664095789068	9.76504123435176	0	0	0.0	3	0	0	0	0	0	0	0	0	0
CNC1CCC(CCOc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)(c2ccccc2)CC1	0.7112819855311272	-3.354602907613752	0	0	4.722094864452088	1	1	1	0	0	1	2	0	0	0
O=S(=O)(Nc1cccnn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Cl	0.7169485119779104	1.51529017204785	1	0	4.722094864452088	1	1	3	0	0	0	0	0	0	1
O=S(=O)(Nc1cccnn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCNCC1	0.7038413346232661	2.9898063558166275	0	0	4.722094864452088	2	1	3	0	0	0	0	0	0	0
O=C(N[C@@H]1CCOC1=O)c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1	0.7100918046834948	-2.552607364246311	0	1	4.794537184071822	2	0	0	0	0	0	0	0	1	0
CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(=O)(=O)C(C)C)ccc23)cc1Cl	0.7394167991274633	-4.890682193181648	0	0	4.794537184071822	4	0	0	1	0	0	0	0	0	0
O=S(=O)(Nc1ncc(F)cn1)c1cc(F)c(OC[C@H]2CNCC[C@@H]2c2ccc(Cl)cc2)cc1F	0.7145387638843401	-4.0107061095445005	0	0	0.0	1	1	2	0	0	1	2	0	0	0
CC1CN(c2ccc(C(F)(F)F)cc2C#N)c2ccc(S(=O)(=O)Nc3nccs3)cc2O1	0.7217389799786966	5.667020582363834	0	0	4.722094864452088	2	1	6	0	0	0	0	0	0	0
CN(C)Cc1ccc2c(c1)CCN(C(=O)c1cc3cc(Br)ncc3n1C)C2	0.7084825020051078	0.2392852041974034	0	0	4.794537184071822	4	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1ncns1)c1ccc2c(-c3ccc(Cl)cc3Cl)cccc2c1	0.7043813737084693	3.358427614117725	0	0	4.722094864452088	4	0	0	0	0	0	0	0	0	0
COc1cc(C(F)(F)F)ccc1-c1n[nH]c(=O)c2cc(S(=O)(=O)Nc3nccs3)ccc12	0.7217389799786966	-2.112342686387605	0	0	9.51663204852391	4	0	0	0	0	1	2	0	0	0
CCn1nnc(CN2CCN(C(=O)c3ccc(C[C@@H]4CC[C@H]([C@H](O)c5ccccc5)N4)cc3)CC2)n1	0.6918667263108311	-1.5727280164629858	0	1	9.694446914922299	3	0	0	0	0	0	0	0	0	0
N=C(NCCCCc1ccccc1)NC(=O)c1cccc(Cl)c1Cl	0.723483189656226	-0.7510773235388557	0	0	15.520609393869673	2	0	0	1	0	0	0	0	0	0
O=S(=O)(Nc1ncns1)N1CCc2c(cccc2-c2ccc(C(F)(F)F)cc2-n2ccnc2)C1	0.7036492495313084	-0.065069231557777	0	0	0.0	5	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1cc(F)ccc1F	0.7043813737084693	1.2977785054395363	0	0	4.722094864452088	0	0	0	0	0	0	0	0	1	0
Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O	0.739822693544713	-0.7507278300768914	0	1	14.345615352810384	1	0	0	0	0	1	2	0	0	0
O=S(=O)(Nc1ccc(F)cn1)c1cc(F)c(OC[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)cc1F	0.7145387638843401	-3.8960407563843864	0	0	4.722094864452088	1	1	1	0	0	1	2	0	0	0
O=C(NC1CCOC1)c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1	0.7045693328448884	-2.8396916619783124	0	1	4.794537184071822	2	0	0	0	0	0	0	0	1	0
N#Cc1cccc(C2NCCOC2Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)c1	0.7099052407149355	0.8267390650461748	0	0	4.722094864452088	2	1	2	0	0	1	2	0	1	0
CC(=O)Nc1cccc(Nc2ncnc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)n2)c1C	0.714125875956685	2.4560619832108475	0	0	4.794537184071822	1	0	0	0	0	0	0	0	0	0
CS(=O)(=O)c1ccc2c(c1)CCC1(CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC1)O2	0.6980521752802681	0.7401076038413557	0	0	0.0	2	0	0	0	0	1	3	0	0	0
Cn1cc(-c2ccccc2OC(F)(F)F)c2ccc(S(=O)(=O)Nc3ncns3)cc21	0.7172765696709557	-0.07801887844698219	0	0	4.722094864452088	3	0	0	0	0	0	0	0	0	0
CC(C)(C)c1ccc(CSc2nc(N)cc(O)n2)cc1	0.7375356188313531	-5.109024034438908	0	0	0.0	2	0	0	0	0	0	0	0	0	0
Cn1nccc1-c1cc(C(F)(F)F)ccc1-c1cn(C)c2cc(S(=O)(=O)Nc3ncns3)ccc12	0.7130701336824026	8.966091114443062	0	0	9.403897799597273	5	1	3	0	0	0	0	0	0	0
N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(C(F)(F)F)cc1-c1ccnnc1	0.7160801239669077	-1.1720710588475238	0	0	4.722094864452088	4	0	0	0	0	1	2	0	1	0
CC#Cc1cncc(-c2cn(C)c3cc(S(=O)(=O)Nc4ncns4)ccc23)c1	0.7044787096898293	-2.7163006409457666	0	0	9.706073385399296	4	0	0	0	0	0	0	0	0	0
O=C(O)CCC1(c2ccccc2)CCCN(C(=O)Nc2ccc(Cl)cc2)C1	0.7139929671897228	3.0003241910966754	0	0	4.794537184071822	1	0	0	0	0	0	0	0	0	0
O=C(c1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)N1CCN(Cc2ccccn2)CC1	0.6867702474053384	2.1418276642271605	0	1	14.678425435869507	3	0	0	0	0	0	0	0	0	0
COc1cc(-c2cc(F)cc(F)c2)ccc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12	0.7023856056563967	0.5340969159354072	0	0	9.706073385399296	5	0	0	0	0	0	0	0	0	0
Cc1ccc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4ncccn4)ccc32)cn1	0.7083386901200176	-1.158821428192343	0	0	4.9839785209472085	5	0	0	0	0	0	0	0	0	0
COc1ccccc1SC[C@@H](C)CN[C@H]1COc2ccccc2SC1	0.6993966758123626	-1.089824584002499	0	0	0.0	0	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC[C@H]2CCCO[C@@H]2c2ccccc2)cc1F	0.7047330391895116	4.6163051563476	0	0	4.722094864452088	1	1	1	0	0	0	0	0	0	0
CC(C)(C)[C@@H]1OCCC[C@@H]1CNc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl	0.7322013806811206	-1.1069644508167404	0	0	4.722094864452088	0	1	1	0	0	0	0	0	0	0
CN1CCC(c2cn(C)c3cc(C(=O)NS(=O)(=O)C4CC4)ccc23)CC1	0.7105510390676406	0.19468165937968862	0	0	4.794537184071822	3	0	0	0	0	0	0	0	0	0
N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1Cl	0.7247688651768508	-2.661777224572739	0	0	4.722094864452088	2	0	0	0	0	1	2	0	0	0
O=S(=O)(Nc1ncns1)c1cc(F)c(OC2OCCNC2c2ccc(C(F)(F)F)cc2)cc1F	0.7208782624026879	2.85768159274545	0	0	4.722094864452088	2	1	2	0	0	1	2	0	1	0
CN1CCN(c2cc(C(F)(F)F)ccc2N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)CC1	0.708372909812614	4.072592809336039	0	0	4.722094864452088	1	1	3	0	0	0	0	0	0	0
COc1cc(-c2ccc(C(F)(F)F)cc2)c(F)cc1-c1nccc2cc(S(=O)(=O)Nc3ccon3)ccc12	0.7125993426958876	0.3188384017449033	0	0	9.706073385399296	6	0	0	0	0	0	0	0	0	0
