ID_all;SMILES;ID_Livertox;orig_ID_Livertox;yorig_Livertox;CAS_Livertox;NAME_Livertox;units_Livertox;smilessource_Livertox;SMILES_Livertox;desired_units_Livertox;y_Livertox;y_consensus;valid/outlier
39;CN(C)C1C(=O)C(C(=O)NCNc2nc3nn[nH]c3c(=O)[nH]2)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12;39;;1;;67586;classBSEPsub;SMILES;CN(C)C1C(=O)C(C(=O)NCNc2nc3nn[nH]c3c(=O)[nH]2)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12;classBSEPsub;1;1;valid
40;CC(C)=CCc1c(C)cc2cc3c(c(O)c2c1O)C(=O)CC(=O)C3(CC=C(C)C)C/C=C(\C)CO;40;;1;;372452;classBSEPsub;SMILES;CC(C)=CCc1c(C)cc2cc3c(c(O)c2c1O)C(=O)CC(=O)C3(CC=C(C)C)C/C=C(\C)CO;classBSEPsub;1;1;valid
41;CNC(=O)OCc1nc(SSC(C)(C)C)n(C)c1COC(=O)NC;41;;1;;623925;classBSEPsub;SMILES;CNC(=O)OCc1nc(SSC(C)(C)C)n(C)c1COC(=O)NC;classBSEPsub;1;1;valid
42;O=S1(=O)CCC2=CC(C(F)(F)F)=CC(C(F)(F)F)=CN21;42;;1;;605440;classBSEPsub;SMILES;O=S1(=O)CCC2=CC(C(F)(F)F)=CC(C(F)(F)F)=CN21;classBSEPsub;1;1;valid
43;O=C1C=C(Br)C(=O)C12CCc1ccccc12;43;;1;;622984;classBSEPsub;SMILES;O=C1C=C(Br)C(=O)C12CCc1ccccc12;classBSEPsub;1;1;valid
44;N=c1nc(N)c2cc3c(N)nc(=N)c3cc12;44;;1;;619860;classBSEPsub;SMILES;N=c1nc(N)c2cc3c(N)nc(=N)c3cc12;classBSEPsub;1;1;valid
45;CCOC(=O)C(C)NC(=O)N(C)C12CC3CC(CC(C3)C1)C2;45;;1;;208913;classBSEPsub;SMILES;CCOC(=O)C(C)NC(=O)N(C)C12CC3CC(CC(C3)C1)C2;classBSEPsub;1;1;valid
46;C=C1C(=O)OC2C1CC1OC1(C)CC/C=C(/C)CCCC(C)C2O;46;;1;;694509;classBSEPsub;SMILES;C=C1C(=O)OC2C1CC1OC1(C)CC/C=C(/C)CCCC(C)C2O;classBSEPsub;1;1;valid
47;COC(=O)C1C(O)C(C)C(O)C(C)/C=C/C=C(\C)C(=O)Nc2c(C)c(OC(C)=O)c3c(c2O)C(=O)C(C)=C2OCOC(=C23)/C(C)=C\C(C)(O)C(O)C(C)C1O;47;;1;;210760;classBSEPsub;SMILES;COC(=O)C1C(O)C(C)C(O)C(C)/C=C/C=C(\C)C(=O)Nc2c(C)c(OC(C)=O)c3c(c2O)C(=O)C(C)=C2OCOC(=C23)/C(C)=C\C(C)(O)C(O)C(C)C1O;classBSEPsub;1;1;valid
48;CC(=O)OCc1cc(=O)n(C)c2c3c4c(cc12)c(C)cc(=O)n4CO3;48;;1;;157004;classBSEPsub;SMILES;CC(=O)OCc1cc(=O)n(C)c2c3c4c(cc12)c(C)cc(=O)n4CO3;classBSEPsub;1;1;valid
49;N#CC(C#N)C1CCC=C(Sc2ccccc2)C1Sc1ccccc1;49;;1;;696891;classBSEPsub;SMILES;N#CC(C#N)C1CCC=C(Sc2ccccc2)C1Sc1ccccc1;classBSEPsub;1;1;valid
50;CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12;50;;1;;142982;classBSEPsub;SMILES;CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12;classBSEPsub;1;1;valid
51;Cc1ccc2[nH]c3c(C)c4ccncc4c(C)c3c2c1;51;;1;;98949;classBSEPsub;SMILES;Cc1ccc2[nH]c3c(C)c4ccncc4c(C)c3c2c1;classBSEPsub;1;1;valid
52;Nc1ncnc2nc[nH]c12;52;;1;;14666;classBSEPsub;SMILES;Nc1ncnc2nc[nH]c12;classBSEPsub;1;1;valid
53;Cc1c2cnccc2c(C)c2c1c1ccccc1n2CCCCCCNCc1ccccc1;53;;1;;164017;classBSEPsub;SMILES;Cc1c2cnccc2c(C)c2c1c1ccccc1n2CCCCCCNCc1ccccc1;classBSEPsub;1;1;valid
54;COc1ccc(/C=C2/CCC(CN(C)C)C2=O)cc1OC;54;;1;;639516;classBSEPsub;SMILES;COc1ccc(/C=C2/CCC(CN(C)C)C2=O)cc1OC;classBSEPsub;1;1;valid
55;CCC(=O)OCOc1ccc(/C=C2\CCC(CN(C)C)C2=O)cc1;55;;1;;639514;classBSEPsub;SMILES;CCC(=O)OCOc1ccc(/C=C2\CCC(CN(C)C)C2=O)cc1;classBSEPsub;1;1;valid
56;C=C(CN(C)C)C(=O)c1ccc(Oc2ccccc2)cc1;56;;1;;603555;classBSEPsub;SMILES;C=C(CN(C)C)C(=O)c1ccc(Oc2ccccc2)cc1;classBSEPsub;1;1;valid
57;CC(C)=CCC(OC(=O)C=C(C)C)c1cc(O)c2c(c1O)C(=O)C=CC2=O;57;;1;;140377;classBSEPsub;SMILES;CC(C)=CCC(OC(=O)C=C(C)C)c1cc(O)c2c(c1O)C(=O)C=CC2=O;classBSEPsub;1;1;valid
58;CCCS(=O)(=O)/C=C/S(=O)(=O)CCC;58;;1;;68091;classBSEPsub;SMILES;CCCS(=O)(=O)/C=C/S(=O)(=O)CCC;classBSEPsub;1;1;valid
59;CS(=O)c1cc(=O)c2ccccc2s1;59;;1;;622281;classBSEPsub;SMILES;CS(=O)c1cc(=O)c2ccccc2s1;classBSEPsub;1;1;valid
60;COc1ccc(CC2NCCc3cc(OC)c(OC)cc32)cc1Br;60;;1;;634516;classBSEPsub;SMILES;COc1ccc(CC2NCCc3cc(OC)c(OC)cc32)cc1Br;classBSEPsub;1;1;valid
61;O=C1C(Cl)=C(N2CCN(CCO)CC2)C(=O)c2c(O)ccc(O)c21;61;;1;;659648;classBSEPsub;SMILES;O=C1C(Cl)=C(N2CCN(CCO)CC2)C(=O)c2c(O)ccc(O)c21;classBSEPsub;1;1;valid
62;COc1cc(O)c(Cc2ccccc2O)c(O)c1C(=O)CCc1ccccc1;62;;1;;241906;classBSEPsub;SMILES;COc1cc(O)c(Cc2ccccc2O)c(O)c1C(=O)CCc1ccccc1;classBSEPsub;1;1;valid
63;C=C1C(=O)OC2/C=C(CO)\C=C/C3OC3(C)CC(OC(=O)/C(C)=C/COC(C)=O)C12;63;;1;;354049;classBSEPsub;SMILES;C=C1C(=O)OC2/C=C(CO)\C=C/C3OC3(C)CC(OC(=O)/C(C)=C/COC(C)=O)C12;classBSEPsub;1;1;valid
64;C=C1C(=O)OC2C1CCC(C)C1C=CC(=O)C12C;64;;1;;85235;classBSEPsub;SMILES;C=C1C(=O)OC2C1CCC(C)C1C=CC(=O)C12C;classBSEPsub;1;1;valid
65;C=C1C(=O)C23C(O)C1CCC2C12CCCC(C)(COC(C)=O)C1C(O)C3(O)OC2;65;;1;;642099;classBSEPsub;SMILES;C=C1C(=O)C23C(O)C1CCC2C12CCCC(C)(COC(C)=O)C1C(O)C3(O)OC2;classBSEPsub;1;1;valid
66;O=C(/C=C/c1ccccc1)CCN1CCOCC1;66;;1;;618059;classBSEPsub;SMILES;O=C(/C=C/c1ccccc1)CCN1CCOCC1;classBSEPsub;1;1;valid
67;C=C(CN(C)C)C(=O)c1ccc2c(c1)OCO2;67;;1;;382006;classBSEPsub;SMILES;C=C(CN(C)C)C(=O)c1ccc2c(c1)OCO2;classBSEPsub;1;1;valid
68;CC(=O)C(=Cc1cn(C)c(=O)n(C)c1=O)C(C)=O;68;;1;;353882;classBSEPsub;SMILES;CC(=O)C(=Cc1cn(C)c(=O)n(C)c1=O)C(C)=O;classBSEPsub;1;1;valid
69;O=C1C(=O)c2cc([N+](=O)[O-])ccc2-c2ccc([N+](=O)[O-])cc21;69;;1;;33530;classBSEPsub;SMILES;O=C1C(=O)c2cc([N+](=O)[O-])ccc2-c2ccc([N+](=O)[O-])cc21;classBSEPsub;1;1;valid
70;Oc1c(CN2CCCC2)ccc2cccnc12;70;;1;;693871;classBSEPsub;SMILES;Oc1c(CN2CCCC2)ccc2cccnc12;classBSEPsub;1;1;valid
71;CC(=O)CCCC(C)C1OC(C2(C)CCC(=O)O2)CC2C(CSc3ccccc3)C(=O)OC21;71;;1;;697266;classBSEPsub;SMILES;CC(=O)CCCC(C)C1OC(C2(C)CCC(=O)O2)CC2C(CSc3ccccc3)C(=O)OC21;classBSEPsub;1;1;valid
72;CCn1c2c(n(CC)c1=S)-c1c(n(CC)c(=S)n1CC)SSSS2;72;;1;;633113;classBSEPsub;SMILES;CCn1c2c(n(CC)c1=S)-c1c(n(CC)c(=S)n1CC)SSSS2;classBSEPsub;1;1;valid
73;Brc1ccccc2cc(-c3ccccc3)nc1-2;73;;1;;639896;classBSEPsub;SMILES;Brc1ccccc2cc(-c3ccccc3)nc1-2;classBSEPsub;1;1;valid
74;COC1C(CO)OC(n2c3c(Cl)cccc3c3c4c(c5c6cccc(Cl)c6[nH]c5c32)C(=O)NC4=O)C(O)C1O;74;;1;;359079;classBSEPsub;SMILES;COC1C(CO)OC(n2c3c(Cl)cccc3c3c4c(c5c6cccc(Cl)c6[nH]c5c32)C(=O)NC4=O)C(O)C1O;classBSEPsub;1;1;valid
75;CC(=O)OC1C=C(C=O)C(O)(C=O)C2(C)CCCC(C)(C)C12;75;;1;;277293;classBSEPsub;SMILES;CC(=O)OC1C=C(C=O)C(O)(C=O)C2(C)CCCC(C)(C)C12;classBSEPsub;1;1;valid
76;COC(=O)C1=C(C(=O)OC)C(C(=O)OC)C(C(=O)OC)C(C(=O)OC)(C(=O)OC)C(C(=O)OC)=C1C(=O)OC;76;;1;;625133;classBSEPsub;SMILES;COC(=O)C1=C(C(=O)OC)C(C(=O)OC)C(C(=O)OC)C(C(=O)OC)(C(=O)OC)C(C(=O)OC)=C1C(=O)OC;classBSEPsub;1;1;valid
77;COc1cc(/C=C2\CCC/C(=C\c3ccc(O)c(OC)c3)C2=O)ccc1O;77;;1;;652893;classBSEPsub;SMILES;COc1cc(/C=C2\CCC/C(=C\c3ccc(O)c(OC)c3)C2=O)ccc1O;classBSEPsub;1;1;valid
78;CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC;78;;1;;267229;classBSEPsub;SMILES;CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC;classBSEPsub;1;1;valid
79;C=C1C(=O)OC2C1CC1OC2C(C)CCC/C(C)=C/CCC1(C)O;79;;1;;282752;classBSEPsub;SMILES;C=C1C(=O)OC2C1CC1OC2C(C)CCC/C(C)=C/CCC1(C)O;classBSEPsub;1;1;valid
80;COC(=O)C12CC=C3OC4OC5(CCCCC5)OC4C3C1C(=O)C=CC2=O;80;;1;;620325;classBSEPsub;SMILES;COC(=O)C12CC=C3OC4OC5(CCCCC5)OC4C3C1C(=O)C=CC2=O;classBSEPsub;1;1;valid
81;CC(C)=C1CCC(CN2CCOCC2)C1=O;81;;1;;639507;classBSEPsub;SMILES;CC(C)=C1CCC(CN2CCOCC2)C1=O;classBSEPsub;1;1;valid
82;Cc1cc2c(c(/C=N/c3ccc(N(C)C)cc3)c1)OC1(C=C2)Oc2ccccc2C(=O)N1C;82;;1;;692400;classBSEPsub;SMILES;Cc1cc2c(c(/C=N/c3ccc(N(C)C)cc3)c1)OC1(C=C2)Oc2ccccc2C(=O)N1C;classBSEPsub;1;1;valid
83;NC(=O)C#CC(N)=O;83;;1;;65381;classBSEPsub;SMILES;NC(=O)C#CC(N)=O;classBSEPsub;1;1;valid
84;CN(C)CC1CCCC(CN(C)C)C1=O;84;;1;;619042;classBSEPsub;SMILES;CN(C)CC1CCCC(CN(C)C)C1=O;classBSEPsub;1;1;valid
85;O=CC(CO)OC(C=O)c1c[nH]c(=O)[nH]c1=O;85;;1;;291643;classBSEPsub;SMILES;O=CC(CO)OC(C=O)c1c[nH]c(=O)[nH]c1=O;classBSEPsub;1;1;valid
86;CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C;86;;1;;167406;classBSEPsub;SMILES;CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C;classBSEPsub;1;1;valid
87;CC1=CC(=O)c2cccc(O)c2C1=O;87;;1;;654206;classBSEPsub;SMILES;CC1=CC(=O)c2cccc(O)c2C1=O;classBSEPsub;1;1;valid
88;CNC(=O)OCc1nc(SC)n(C)c1COC(=O)NC;88;;1;;602668;classBSEPsub;SMILES;CNC(=O)OCc1nc(SC)n(C)c1COC(=O)NC;classBSEPsub;1;1;valid
89;COc1cc(/C=C2\CCCc3ccccc3C2=O)cc(OC)c1OC;89;;1;;691564;classBSEPsub;SMILES;COc1cc(/C=C2\CCCc3ccccc3C2=O)cc(OC)c1OC;classBSEPsub;1;1;valid
90;C=C(CN(C)C)C(=O)c1ccc(OC)cc1;90;;1;;603553;classBSEPsub;SMILES;C=C(CN(C)C)C(=O)c1ccc(OC)cc1;classBSEPsub;1;1;valid
91;C=C(CN(C)C)C(=O)c1ccc(OC2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)cc1;91;;1;;350629;classBSEPsub;SMILES;C=C(CN(C)C)C(=O)c1ccc(OC2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)cc1;classBSEPsub;1;1;valid
92;C=C1C(=O)OC2CC(C)C3C4OC4C(O)C3(C)C(O)C12;92;;1;;249995;classBSEPsub;SMILES;C=C1C(=O)OC2CC(C)C3C4OC4C(O)C3(C)C(O)C12;classBSEPsub;1;1;valid
93;O=C1C=CC2OC(c3ccccc3)C(O)C2O1;93;;1;;383482;classBSEPsub;SMILES;O=C1C=CC2OC(c3ccccc3)C(O)C2O1;classBSEPsub;1;1;valid
94;CC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)C(c4ccc(=O)oc4)CC4OC432)C1;94;;1;;135688;classBSEPsub;SMILES;CC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)C(c4ccc(=O)oc4)CC4OC432)C1;classBSEPsub;1;1;valid
95;CC(=O)OC1CC2(O)C(CCC3(C)C(c4ccc(=O)oc4)CCC32O)C2(C)CCC(O)C=C12;95;;1;;7534;classBSEPsub;SMILES;CC(=O)OC1CC2(O)C(CCC3(C)C(c4ccc(=O)oc4)CCC32O)C2(C)CCC(O)C=C12;classBSEPsub;1;1;valid
96;CN(C)CC1CC/C(=C\c2ccc(O)cc2)C1=O;96;;1;;626880;classBSEPsub;SMILES;CN(C)CC1CC/C(=C\c2ccc(O)cc2)C1=O;classBSEPsub;1;1;valid
97;C#Cc1cccc(-n2c(O)ccc2O)c1;97;;1;;634182;classBSEPsub;SMILES;C#Cc1cccc(-n2c(O)ccc2O)c1;classBSEPsub;1;1;valid
98;CS(=O)(=O)c1cc(=O)c2ccccc2s1;98;;1;;622282;classBSEPsub;SMILES;CS(=O)(=O)c1cc(=O)c2ccccc2s1;classBSEPsub;1;1;valid
99;Cc1c2ccncc2cc2c1[nH]c1ccccc12;99;;1;;87206;classBSEPsub;SMILES;Cc1c2ccncc2cc2c1[nH]c1ccccc12;classBSEPsub;1;1;valid
100;O=C1C(Cl)=C(N2CCN(C3=C(Cl)C(=O)c4ccccc4C3=O)CC2)C(=O)c2ccccc21;100;;1;;40341;classBSEPsub;SMILES;O=C1C(Cl)=C(N2CCN(C3=C(Cl)C(=O)c4ccccc4C3=O)CC2)C(=O)c2ccccc21;classBSEPsub;1;1;valid
101;CCCC(=O)Nc1cc(/C=C/C(=O)N2CC(CCl)c3ccc(N)cc32)n(C)c1;101;;1;;691655;classBSEPsub;SMILES;CCCC(=O)Nc1cc(/C=C/C(=O)N2CC(CCl)c3ccc(N)cc32)n(C)c1;classBSEPsub;1;1;valid
102;COC(=O)C(NC(=O)C(N)Cc1ccc(N(CCCl)CCCl)cc1)C(C)C;102;;1;;687744;classBSEPsub;SMILES;COC(=O)C(NC(=O)C(N)Cc1ccc(N(CCCl)CCCl)cc1)C(C)C;classBSEPsub;1;1;valid
103;Cc1cc(S(=O)(=O)n2ccnc2Oc2cccc(Cl)c2)c(SSc2cc(Cl)c(C)cc2S(=O)(=O)n2ccnc2Oc2cccc(Cl)c2)cc1Cl;103;;1;;696906;classBSEPsub;SMILES;Cc1cc(S(=O)(=O)n2ccnc2Oc2cccc(Cl)c2)c(SSc2cc(Cl)c(C)cc2S(=O)(=O)n2ccnc2Oc2cccc(Cl)c2)cc1Cl;classBSEPsub;1;1;valid
104;COC1=C(OC)C(=O)c2cc(C)c(=O)c(C)cc2C1=O;104;;1;;649666;classBSEPsub;SMILES;COC1=C(OC)C(=O)c2cc(C)c(=O)c(C)cc2C1=O;classBSEPsub;1;1;valid
105;COc1ccc2nc3cc([N+](=O)[O-])ccc3c(NNc3ccccc3)c2c1;105;;1;;689872;classBSEPsub;SMILES;COc1ccc2nc3cc([N+](=O)[O-])ccc3c(NNc3ccccc3)c2c1;classBSEPsub;1;1;valid
106;Nc1nc2c(ncn2C2OC(CO)C(O)C2O)c(=O)[nH]1;106;;1;;19994;classBSEPsub;SMILES;Nc1nc2c(ncn2C2OC(CO)C(O)C2O)c(=O)[nH]1;classBSEPsub;1;1;valid
107;COC1C(O)C(C)OC(OC2C(Oc3cccc4c(O)c5c(=O)oc6ccc(C)c7c(=O)oc(c34)c5c67)OC(C)C(O)C2O)C1O;107;;1;;5159;classBSEPsub;SMILES;COC1C(O)C(C)OC(OC2C(Oc3cccc4c(O)c5c(=O)oc6ccc(C)c7c(=O)oc(c34)c5c67)OC(C)C(O)C2O)C1O;classBSEPsub;1;1;valid
108;C/C=C1\C(=O)OC23C=CC4C(C(=O)OC)=COC(OC12)C43;108;;1;;112152;classBSEPsub;SMILES;C/C=C1\C(=O)OC23C=CC4C(C(=O)OC)=COC(OC12)C43;classBSEPsub;1;1;valid
109;C=C1C(=O)OC2CC3(C)OC3CC/C(C)=C\C(OC(C)=O)C12;109;;1;;22070;classBSEPsub;SMILES;C=C1C(=O)OC2CC3(C)OC3CC/C(C)=C\C(OC(C)=O)C12;classBSEPsub;1;1;valid
110;CCOC(=O)/C(=C\c1ccccc1)C(=O)CCN1CCOCC1;110;;1;;617823;classBSEPsub;SMILES;CCOC(=O)/C(=C\c1ccccc1)C(=O)CCN1CCOCC1;classBSEPsub;1;1;valid
111;C=C(CN(C)C)C(=O)c1ccccc1;111;;1;;382011;classBSEPsub;SMILES;C=C(CN(C)C)C(=O)c1ccccc1;classBSEPsub;1;1;valid
112;C=C(CN(C)C)C(=O)c1ccccc1[N+](=O)[O-];112;;1;;34821;classBSEPsub;SMILES;C=C(CN(C)C)C(=O)c1ccccc1[N+](=O)[O-];classBSEPsub;1;1;valid
113;CCCCCCC/C=C1\CCC(CN(C)C)C1=O;113;;1;;639504;classBSEPsub;SMILES;CCCCCCC/C=C1\CCC(CN(C)C)C1=O;classBSEPsub;1;1;valid
114;Cn1c2ccccc2c2cc(-c3ccccc3)c3c(c21)C(=O)C=CC3=O;114;;1;;648150;classBSEPsub;SMILES;Cn1c2ccccc2c2cc(-c3ccccc3)c3c(c21)C(=O)C=CC3=O;classBSEPsub;1;1;valid
115;C=CCCCCCCCCC(=O)O;115;;1;;2013;classBSEPsub;SMILES;C=CCCCCCCCCC(=O)O;classBSEPsub;1;1;valid
116;CCOP(=O)(OCC)c1c(C(=O)OC)cc(=O)[nH]c1-c1ccc(C)cc1;116;;1;;689735;classBSEPsub;SMILES;CCOP(=O)(OCC)c1c(C(=O)OC)cc(=O)[nH]c1-c1ccc(C)cc1;classBSEPsub;1;1;valid
117;Nc1ccc2c(SCc3ccc([N+](=O)[O-])cc3)c3ccccc3nc2c1;117;;1;;645151;classBSEPsub;SMILES;Nc1ccc2c(SCc3ccc([N+](=O)[O-])cc3)c3ccccc3nc2c1;classBSEPsub;1;1;valid
118;O=C1C=C/C(=C/C2SSC=CC23C=CC(=O)C3)C1;118;;1;;697473;classBSEPsub;SMILES;O=C1C=C/C(=C/C2SSC=CC23C=CC(=O)C3)C1;classBSEPsub;1;1;valid
119;Nc1nc2nc[nH]c2c(=S)[nH]1;119;;1;;752;classBSEPsub;SMILES;Nc1nc2nc[nH]c2c(=S)[nH]1;classBSEPsub;1;1;valid
120;c1cc2n(n1)CCN2;120;;1;;51143;classBSEPsub;SMILES;c1cc2n(n1)CCN2;classBSEPsub;1;1;valid
121;CC(=O)Oc1cccc2c1C(=O)C(Br)(Br)CCC2;121;;1;;624771;classBSEPsub;SMILES;CC(=O)Oc1cccc2c1C(=O)C(Br)(Br)CCC2;classBSEPsub;1;1;valid
122;COc1ccc(C(=O)/C(Br)=C/C(=O)O)cc1;122;;1;;104801;classBSEPsub;SMILES;COc1ccc(C(=O)/C(Br)=C/C(=O)O)cc1;classBSEPsub;1;1;valid
123;CC12CC3OC(=O)C1COC14OC5(C2C1=O)C(O)(CCC1C4CC(O)C2(Cl)CC=CC(=O)C12C)C(=O)OC35C;123;;1;;688074;classBSEPsub;SMILES;CC12CC3OC(=O)C1COC14OC5(C2C1=O)C(O)(CCC1C4CC(O)C2(Cl)CC=CC(=O)C12C)C(=O)OC35C;classBSEPsub;1;1;valid
124;O=C1NC2(CCCCC2)C(=O)N1CCN(CCCl)CCCl;124;;1;;172112;classBSEPsub;SMILES;O=C1NC2(CCCCC2)C(=O)N1CCN(CCCl)CCCl;classBSEPsub;1;1;valid
125;CS(=O)(=O)c1nc(Cl)c(Cl)c(C#N)c1Cl;125;;1;;144872;classBSEPsub;SMILES;CS(=O)(=O)c1nc(Cl)c(Cl)c(C#N)c1Cl;classBSEPsub;1;1;valid
126;O=C1/C(=C\c2ccc(Cl)cc2)CCC1CN1CCOCC1;126;;1;;639517;classBSEPsub;SMILES;O=C1/C(=C\c2ccc(Cl)cc2)CCC1CN1CCOCC1;classBSEPsub;1;1;valid
127;O=C1c2ccccc2C(=O)c2sc(Nc3ccccc3Cl)nc21;127;;1;;631527;classBSEPsub;SMILES;O=C1c2ccccc2C(=O)c2sc(Nc3ccccc3Cl)nc21;classBSEPsub;1;1;valid
128;CC1CCC/C=C\C2CC(OC(=O)CN(C)C)CC2C(O)/C=C\C(=O)O1;128;;1;;656202;classBSEPsub;SMILES;CC1CCC/C=C\C2CC(OC(=O)CN(C)C)CC2C(O)/C=C\C(=O)O1;classBSEPsub;1;1;valid
129;C=C1C(=O)OC2C1C(OC(=O)C=C(C)C)CC1=CC(CC3(C)OC23)OC1=O;129;;1;;102817;classBSEPsub;SMILES;C=C1C(=O)OC2C1C(OC(=O)C=C(C)C)CC1=CC(CC3(C)OC23)OC1=O;classBSEPsub;1;1;valid
130;C=C1C(=O)OC2/C=C(\CO)C3OC3C3OC3(C)CC(OC(=O)/C(=C/C)COC(C)=O)C12;130;;1;;354051;classBSEPsub;SMILES;C=C1C(=O)OC2/C=C(\CO)C3OC3C3OC3(C)CC(OC(=O)/C(=C/C)COC(C)=O)C12;classBSEPsub;1;1;valid
131;CC(=O)OC1CCC2(C)C3CCC4(C)C(c5ccc(=O)oc5)CC5OC54C3CCC2(O)C1;131;;1;;135687;classBSEPsub;SMILES;CC(=O)OC1CCC2(C)C3CCC4(C)C(c5ccc(=O)oc5)CC5OC54C3CCC2(O)C1;classBSEPsub;1;1;valid
132;CC12CCC3C(CCC4=CC(O)CCC43C=O)C1(O)CCC2c1ccc(=O)oc1;132;;1;;135036;classBSEPsub;SMILES;CC12CCC3C(CCC4=CC(O)CCC43C=O)C1(O)CCC2c1ccc(=O)oc1;classBSEPsub;1;1;valid
133;COc1ccccc1/C=C1\CCC(CN2CCOCC2)C1=O;133;;1;;639520;classBSEPsub;SMILES;COc1ccccc1/C=C1\CCC(CN2CCOCC2)C1=O;classBSEPsub;1;1;valid
134;C=C(CN(C)C)C(=O)c1ccc(C)cc1C;134;;1;;382000;classBSEPsub;SMILES;C=C(CN(C)C)C(=O)c1ccc(C)cc1C;classBSEPsub;1;1;valid
135;Nc1nc(F)nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O;135;;1;;312887;classBSEPsub;SMILES;Nc1nc(F)nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O;classBSEPsub;1;1;valid
136;COc1ccc(-c2nc(N)n(C)c2SSc2c(-c3ccc(OC)cc3)nc(N)n2C)cc1;136;;1;;637467;classBSEPsub;SMILES;COc1ccc(-c2nc(N)n(C)c2SSc2c(-c3ccc(OC)cc3)nc(N)n2C)cc1;classBSEPsub;1;1;valid
137;Cc1c2ccnc(-c3ccccc3)c2cc2c1[nH]c1ccccc12;137;;1;;86715;classBSEPsub;SMILES;Cc1c2ccnc(-c3ccccc3)c2cc2c1[nH]c1ccccc12;classBSEPsub;1;1;valid
138;CC1=NN(c2nc(N)nc(/C(C#N)=C/c3ccc([N+](=O)[O-])o3)n2)C(C)(C)C1;138;;1;;696921;classBSEPsub;SMILES;CC1=NN(c2nc(N)nc(/C(C#N)=C/c3ccc([N+](=O)[O-])o3)n2)C(C)(C)C1;classBSEPsub;1;1;valid
139;N#CC(Cl)CS(=O)(=O)c1ccccc1;139;;1;;620129;classBSEPsub;SMILES;N#CC(Cl)CS(=O)(=O)c1ccccc1;classBSEPsub;1;1;valid
140;Cc1cccc(C(C)(C)C)c1NC(=O)C(C#N)C1=C(Cl)C(=O)c2ccccc2C1=O;140;;1;;637436;classBSEPsub;SMILES;Cc1cccc(C(C)(C)C)c1NC(=O)C(C#N)C1=C(Cl)C(=O)c2ccccc2C1=O;classBSEPsub;1;1;valid
141;Nc1ccc2c(c1)N(C(=O)CCCC(=O)N1CC(CCl)c3ccc(N)cc31)CC2CCl;141;;1;;692736;classBSEPsub;SMILES;Nc1ccc2c(c1)N(C(=O)CCCC(=O)N1CC(CCl)c3ccc(N)cc31)CC2CCl;classBSEPsub;1;1;valid
142;CC1=C2CC(C)(C)/C=C\C(=O)/C(C)=C\C3=CC(C)CC3(O2)C1=O;142;;1;;135037;classBSEPsub;SMILES;CC1=C2CC(C)(C)/C=C\C(=O)/C(C)=C\C3=CC(C)CC3(O2)C1=O;classBSEPsub;1;1;valid
143;C=CC1(C)CC(O)C2C(=C)C(=O)OC2C1C(=C)C=O;143;;1;;645991;classBSEPsub;SMILES;C=CC1(C)CC(O)C2C(=C)C(=O)OC2C1C(=C)C=O;classBSEPsub;1;1;valid
144;CCCCC/C=C1\CCC(CN2CCOCC2)C1=O;144;;1;;639503;classBSEPsub;SMILES;CCCCC/C=C1\CCC(CN2CCOCC2)C1=O;classBSEPsub;1;1;valid
145;CCN(CC)CCOC(=O)Cc1cccc2c(=O)cc(-c3ccccc3)oc12;145;;1;;293015;classBSEPsub;SMILES;CCN(CC)CCOC(=O)Cc1cccc2c(=O)cc(-c3ccccc3)oc12;classBSEPsub;1;1;valid
146;COc1ccc2cc1Oc1ccc(cc1)CC1c3cc(c(OC)cc3CCN1C)Oc1c(O)c(OC)cc3c1C(C2)N(C)CC3;146;;1;;77036;classBSEPsub;SMILES;COc1ccc2cc1Oc1ccc(cc1)CC1c3cc(c(OC)cc3CCN1C)Oc1c(O)c(OC)cc3c1C(C2)N(C)CC3;classBSEPsub;1;1;valid
147;C/C=C/C1=CC(O)C(O)C1=O;147;;1;;291308;classBSEPsub;SMILES;C/C=C/C1=CC(O)C(O)C1=O;classBSEPsub;1;1;valid
