ID_all;SMILES;y_consensus;y_consensus_sd;valid/outlier;ID_avdeef;NAME_avdeef;CAS_avdeef;y_avdeef_nointraoutliers_nointeroutliers;pka_avdeef;ID_sander;NAME_sander;CAS_sander;y_sander_nointraoutliers_nointeroutliers;pka_sander;ID_liao;NAME_liao;CAS_liao;y_liao_nointraoutliers_nointeroutliers;pka_liao;ID_qtbx;NAME_qtbx;CAS_qtbx;y_qtbx_nointraoutliers_nointeroutliers;ID_settimo;NAME_settimo;CAS_settimo;y_settimo_nointraoutliers_nointeroutliers;pka_settimo;units
6438;Oc1ccc(F)cc1C[NH+]1CCCCC1;8.81;;valid;;;;;;7116;;;8.81;a1/apparent;;;;;;;;;;;;;;;pKa
6439;Oc1ccc(I)cc1;9.28543749809265;0.04887875894692112;valid;;;;;;42;;;9.32;a1/apparent;;;;;;[5737, 5738, 5739, 5708, 5486, 5422, 5775, 5402];[nan, nan, nan, nan, nan, nan, nan, nan];540-38-5;9.2508749961853;;;;;;pKa
6440;Oc1ccc(NCc2ccccc2)cc1;;;outlier;;;;;;7103;;;;b/thermodynamic;;;;;;6831;;103-14-0;;;;;;;pKa
6441;Oc1ccc(Nc2ccc(O)cc2)cc1;9.43999979019165;2.9671381316499326e-07;valid;;;;;;7068;;;9.44;1/apparent;;;;;;5057;;1752-24-5;9.4399995803833;;;;;;pKa
6442;Oc1ccc(O)[nH+]n1;-2.2;;valid;;;;;;151;;;-2.2;a1/apparent;;;;;;;;;;;;;;;pKa
6443;Oc1ccc(O)c(Br)c1;8.67;;valid;;;;;;2789;;;8.67;a1/apparent;;;;;;;;;;;;;;;pKa
6444;Oc1ccc(O)c(Cl)c1;9.470000057220433;0.933381032088155;valid;;;;;;2788;;;8.81;a1/apparent;;;;;;[6881, 2021, 2078];;615-67-8;10.130000114440866;;;;;;pKa
6445;Oc1ccc(O)c2ccccc12;9.252500057220457;0.0035356148278793665;valid;;;;;;945;;;9.25;a2/apparent;;;;;;[4651, 6527];;571-60-8;9.255000114440914;;;;;;pKa
6446;Oc1ccc(O)cc1;9.93;;valid;;;;;;14;;;9.93;a1/apparent;;;;;;;;;;;;;;;pKa
6447;Oc1ccc(OCc2ccccc2)cc1;10.47;;valid;;;;;;6951;;;10.47;a1/thermodynamic;;;;;;;;;;;;;;;pKa
6448;Oc1ccc2[nH]ncc2c1;10.0500000953674;1.348698695137685e-07;valid;;;;;;2011;;;10.05;a/apparent;;;;;;3390;;15579-15-4;10.0500001907348;;;;;;pKa
6449;Oc1ccc2c(c1)CCC2;10.29;;valid;;;;;;1952;;;10.29;thermodynamic;;;;;;;;;;;;;;;pKa
6450;Oc1ccc2c(c1)CCCC2;10.33;;valid;;;;;;3743;;;10.33;a/apparent;;;;;;;;;;;;;;;pKa
6451;Oc1ccc2c(c1)Cc1ccccc1-2;9.510000114440915;1.6184389466434005e-07;valid;;;;;;5993;;;9.51;a/apparent;;;;;;[4830, 4831];;2443-58-5;9.51000022888183;;;;;;pKa
6452;Oc1ccc2c(c1)Nc1ccccc1N2;1.79999997615814;3.3717481823292746e-08;valid;;;;;;7183;;;1.8;a/apparent;;;;;;27179;;104621-51-4;1.79999995231628;;;;;;pKa
6453;Oc1ccc2cc(Br)ccc2c1;9.199999904632564;1.3486991975672718e-07;valid;;;;;;967;;;9.2;a1/apparent;;;;;;[5763, 5764, 5765];;15231-91-1;9.19999980926513;;;;;;pKa
6454;Oc1ccc2cc(Cl)ccc2c1;9.31;;valid;;;;;;961;;;9.31;a1/apparent;;;;;;;;;;;;;;;pKa
6455;Oc1ccc2cc(I)ccc2c1;9.23;;valid;;;;;;964;;;9.23;a1/apparent;;;;;;;;;;;;;;;pKa
6456;Oc1ccc2cc3ccccc3cc2c1;9.92000003814697;5.3947962375965416e-08;valid;;;;;;7144;;;9.92;thermodynamic;;;;;;[3715, 3716];;613-14-9;9.92000007629394;;;;;;pKa
6457;Oc1ccc2ccc(Cl)cc2c1;9.09;;valid;;;;;;959;;;9.09;a1/apparent;;;;;;;;;;;;;;;pKa
6458;Oc1ccc2ccc3ccccc3c2c1;9.279999866485594;1.888178821326926e-07;valid;;;;;;7146;;;9.28;a1/apparent;;;;;;5567;;605-87-8;9.27999973297119;;;;;;pKa
6459;Oc1ccc2cccc(-c3ccccc3)c2c1;9.380000057220457;8.092194356394814e-08;valid;;;;;;6291;;;9.38;a1/apparent;;;;;;5274;;29430-70-4;9.38000011444091;;;;;;pKa
6460;Oc1ccc2cccc(Br)c2c1;8.93999979019165;2.9671381316499326e-07;valid;;;;;;968;;;8.94;a1/apparent;;;;;;6518;;7385-87-7;8.9399995803833;;;;;;pKa
6461;Oc1ccc2cccc(Cl)c2c1;8.68999979019165;2.9671381316499326e-07;valid;;;;;;963;;;8.69;a1/apparent;;;;;;7283;;29921-50-4;8.6899995803833;;;;;;pKa
6462;Oc1ccc2cccc(I)c2c1;8.979999771118159;3.2368780314549377e-07;valid;;;;;;966;;;8.98;a1/apparent;;;;;;6418;;29921-51-5;8.97999954223632;;;;;;pKa
6463;Oc1ccc2ccccc2[nH+]1;0.31;;valid;;;;;;3973;;;0.31;a1/apparent;;;;;;;;;;;;;;;pKa
6464;Oc1ccc2ccccc2c1;9.684000047047931;0.11879400577516265;valid;;;;;;3742;;;9.6;a1/apparent;;;;;;[4513, 4514, 6085, 4842, 848, 4788, 3733, 3734, 4789, 4821, 4822, 4667, 3580, 4669, 4668];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];135-19-3;9.768000094095862;;;;;;pKa
6465;Oc1ccc2cn[nH]c2c1;9.35000019073486;2.6973982569664074e-07;valid;;;;;;2013;;;9.35;a/apparent;;;;;;5344;;23244-88-4;9.35000038146972;;;;;;pKa
6466;Oc1ccc2ncsc2c1;9.210000019073487;2.6973981187982738e-08;valid;;;;;;2059;;;9.21;a1/thermodynamic;;;;;;5741;;13599-84-3;9.21000003814697;;;;;;pKa
6467;Oc1ccc[nH+]c1;5.01;;valid;;;;;;7887;;;5.01;a1/apparent;;;;;;;;;;;;;;;pKa
6468;Oc1cccc(-c2ccccc2)c1;9.595555653042261;0.00785687988020661;valid;;;;;;3261;;;9.59;a/apparent;;;;;;[4516, 4517, 4493, 4494, 4495, 4496, 4857, 4858, 4637];[nan, nan, nan, nan, nan, nan, nan, nan, nan];580-51-8;9.601111306084524;;;;;;pKa
6469;Oc1cccc(Br)c1;9.036999959945678;0.06646798078617017;valid;;;;;;39;;;8.99;thermodynamic;;;;;;[6309, 6247, 4583, 5449, 6058, 6059, 6248, 6249, 6704, 7071];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];591-20-8;9.083999919891356;;;;;;pKa
6470;Oc1cccc(C2NCCS2)c1;5.1999999046325645;1.3486992038476418e-07;valid;;;;;;1214;;;5.2;a1/apparent;;;;;;15063;;67086-86-6;5.19999980926513;;;;;;pKa
6471;Oc1cccc(Cl)c1;9.007022751894862;0.06650021346981781;valid;;;;;;37;;;8.96;a1/apparent;;;;;;[7045, 6156, 2319, 6800, 6300, 6301, 6302, 6052, 6012, 6976, 6977, 6993, 5980, 6493, 6494, 6245, 6246, 6265, 6266, 6267, 6268, 6013];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];108-43-0;9.054045503789723;;;;;;pKa
6472;Oc1cccc(Cl)c1Cl;7.680999975204465;0.04101222837500146;valid;;;;;;2819;;;7.71;a1/thermodynamic;;;;;;[9847, 9848, 10361, 9822, 9823];[nan, nan, nan, nan, nan];576-24-9;7.65199995040893;;;;;;pKa
6473;Oc1cccc(I)c1;9.064444419013125;0.0628539001401553;valid;;;;;;38;;;9.02;thermodynamic;;;;;;[6688, 7104, 6251, 6252, 4589, 6253, 5874, 5875, 5403];[nan, nan, nan, nan, nan, nan, nan, nan, nan];626-02-8;9.108888838026251;;;;;;pKa
6474;Oc1cccc(O)c1;9.598333307902017;0.05421148392565421;valid;;;;;;13;;;9.56;b2/apparent;;;;;;[3367, 5911, 4784, 4785, 5426, 4051, 4052, 4053, 5046, 5047, 5048, 5049, 5427, 5912, 1438];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];108-46-3;9.636666615804032;;;;;;pKa
6475;Oc1cccc(O)c1O;9.722500111261994;1.064195863033972;valid;;;;;;2832;;;8.97;a2/apparent;;;;;;[6285, 6286, 6287, 603, 1149, 1150];[nan, nan, nan, nan, nan, nan];87-66-1;10.475000222523985;;;;;;pKa
6476;Oc1cccc2[nH]ncc12;8.649999809265136;2.697398332330845e-07;valid;;;;;;2018;;;8.65;a/apparent;;;;;;[7379, 7380];;81382-45-8;8.64999961853027;;;;;;pKa
6477;Oc1cccc2c1-c1c(O)cccc1-2;8.185000178019205;0.03535559081650029;valid;;;;;;5989;;;8.16;a1/apparent;;;;;;[8289, 8290, 9058];;18798-64-6;8.210000356038408;;;;;;pKa
6478;Oc1cccc2c1-c1cccc(O)c1-2;8.35000019073486;2.6973982569664074e-07;valid;;;;;;5988;;;8.35;a1/apparent;;;;;;8209;;98991-02-7;8.35000038146972;;;;;;pKa
6479;Oc1cccc2c1-c1ccccc1-2;8.640000171661375;2.42765844508658e-07;valid;;;;;;3724;;;8.64;a1/apparent;;;;;;[7416, 7415];;1078-07-5;8.64000034332275;;;;;;pKa
6480;Oc1cccc2c1CCC2;10.199999904632548;1.3486994110998462e-07;valid;;;;;;1953;;;10.2;thermodynamic;;;;;;[3106, 3107];;1641-41-4;10.1999998092651;;;;;;pKa
6481;Oc1cccc2c1CCCC2;10.46;;valid;;;;;;3745;;;10.46;a/apparent;;;;;;;;;;;;;;;pKa
6482;Oc1cccc2c1Nc1ccccc1N2;10.88000005722045;8.092193602750433e-08;valid;;;;;;7176;;;10.88;a/apparent;;;;;;1938;;104621-61-6;10.8800001144409;;;;;;pKa
6483;Oc1cccc2cc3ccccc3cc12;9.880000057220457;8.092194356394814e-08;valid;;;;;;7145;;;9.88;thermodynamic;;;;;;[3856, 3857];;610-50-4;9.88000011444091;;;;;;pKa
6484;Oc1cccc2cccc(O)c12;7.085000019073485;0.5303301128638919;valid;;;;;;948;;;6.71;a1/apparent;;;;;;10315;;569-42-6;7.46000003814697;;;;;;pKa
6485;Oc1cccc2ccccc12;9.296500010490416;0.20293963136484913;valid;;;;;;3744;;;9.44;a1/apparent;;;;;;[6242, 5219, 10794, 5362, 5363, 5140, 3989, 5364, 5365, 5470];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];90-15-3;9.153000020980834;;;;;;pKa
