ID_all;SMILES;y_consensus;y_consensus_sd;valid/outlier;ID_DeepPK;NAME_DeepPK;CAS_DeepPK;y_DeepPK_nointraoutliers_nointeroutliers;ID_DSSTOX;NAME_DSSTOX;CAS_DSSTOX;y_DSSTOX_nointraoutliers_nointeroutliers;units
151;CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccsc3)C(=O)N2C1C(=O)O;2.4771212547;;valid;151.0;;;2.4771212547;;;;;logmg/kg/day
152;CC(=O)OCC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C;-0.8239087409;;valid;152.0;;;-0.8239087409;;;;;logmg/kg/day
153;COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1;1.3979400086860188;1.9772331342074043e-11;valid;153.0;;;1.3979400087;1072.0;5326.0;;1.3979400086720377;logmg/kg/day
154;CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl;0.22271647112379162;3.3646433726459816e-11;valid;154.0;;;0.2227164711;42.0;8288.0;;0.22271647114758325;logmg/kg/day
155;NC1CONC1=O;1.2227164711;;valid;155.0;;;1.2227164711;;;;;logmg/kg/day
156;COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC21;2.3010299957;;valid;156.0;;;2.3010299957;;;;;logmg/kg/day
157;CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2;0.5740312677138595;1.960017070351319e-11;valid;157.0;;;0.5740312677;791.0;23897.0;;0.5740312677277188;logmg/kg/day
158;CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21;0.6989700043000001;;valid;158.0;;;0.6989700043000001;;;;;logmg/kg/day
159;CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12;1.5224442335;;valid;159.0;;;1.5224442335;;;;;logmg/kg/day
160;CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1;-0.8761483590164572;2.3273794533561335e-11;valid;160.0;;;-0.8761483590000001;264.0;2725.0;;-0.8761483590329142;logmg/kg/day
161;O=C(O)C(O)C(O)C(=O)O;1.4771212547;;valid;161.0;;;1.4771212547;;;;;logmg/kg/day
162;CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C;0.7267272090000001;;valid;162.0;;;0.7267272090000001;;;;;logmg/kg/day
163;Nc1nc(=S)c2[nH]cnc2[nH]1;0.7331972651032848;4.645275548261817e-12;valid;163.0;;;0.7331972651;1111.0;2723601.0;;0.7331972651065695;logmg/kg/day
164;Oc1cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2[nH]1;0.4265112614;;valid;164.0;;;0.4265112614;;;;;logmg/kg/day
165;CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1;1.1760912590778405;3.133794641100039e-11;valid;165.0;;;1.1760912591;315.0;135398737.0;;1.1760912590556813;logmg/kg/day
166;CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I;2.0;0.0;valid;166.0;;;2.0;623.0;3737.0;;2.0;logmg/kg/day
167;O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1;0.1238516409835429;2.3273843598952737e-11;valid;167.0;;;0.123851641;647.0;3822.0;;0.12385164096708581;logmg/kg/day
168;C=C1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12;-0.3979400086999999;;valid;168.0;;;-0.3979400086999999;;;;;logmg/kg/day
169;Cc1cc(=O)n(-c2ccccc2)n1C;1.511883361;;valid;169.0;;;1.511883361;;;;;logmg/kg/day
170;CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12;0.39794000868601875;1.977233134145065e-11;valid;170.0;;;0.3979400086999999;911.0;11291.0;;0.3979400086720376;logmg/kg/day
171;CCCCOc1ccc(C[N+]2(C)C3CCC2CC(OC(=O)C(CO)c2ccccc2)C3)cc1;-0.3010299957;;valid;171.0;;;-0.3010299957;;;;;logmg/kg/day
172;NC(CSCC(=O)O)C(=O)O;1.5740312677138593;1.9600249208607774e-11;valid;172.0;;;1.5740312677;198.0;1080.0;;1.5740312677277188;logmg/kg/day
173;COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1;-1.6020599913139812;1.9772331342074043e-11;valid;173.0;;;-1.6020599913;291.0;2780.0;;-1.6020599913279623;logmg/kg/day
174;CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1;-1.47755576649684;4.468954167909758e-12;valid;174.0;;;-1.4775557665;96.0;19861.0;;-1.47755576649368;logmg/kg/day
175;CC(C=Cc1c(C)c(O)c2ccccc2c1O)=CCCC(C)CCCC(C)CCCC(C)C;-0.379863945;;valid;175.0;;;-0.379863945;;;;;logmg/kg/day
176;CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1;-0.07935499859660622;4.799537132327498e-12;valid;176.0;;;-0.0793549986;1026.0;5090.0;;-0.07935499859321243;logmg/kg/day
177;Nc1ncnc2[nH]cnc12;1.1760912591;;valid;177.0;;;1.1760912591;;;;;logmg/kg/day
178;O=C(O)C(O)c1ccccc1;1.8241258339082744;1.1701899094570175e-11;valid;178.0;;;1.8241258339;693.0;1292.0;;1.824125833916549;logmg/kg/day
179;COC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3C=CCC=C3)C2SC1;1.5224442335;;valid;179.0;;;1.5224442335;;;;;logmg/kg/day
180;CC12COC(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O;-0.4775557665;;valid;180.0;;;-0.4775557665;;;;;logmg/kg/day
181;Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1;-2.079354998596606;4.799458627704564e-12;valid;181.0;;;-2.0793549986;48.0;2154.0;;-2.0793549985932125;logmg/kg/day
182;COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O;1.6989700043;;valid;182.0;;;1.6989700043;;;;;logmg/kg/day
183;CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C;1.4771212547098314;1.3903325731777244e-11;valid;183.0;;;1.4771212547;102.0;16229.0;;1.4771212547196624;logmg/kg/day
184;N=C(N)N=C(N)NCCc1ccccc1;0.2227164711;;valid;184.0;;;0.2227164711;;;;;logmg/kg/day
185;CCC1(CC)C(=O)NC(=O)NC1=O;1.0;0.0;valid;185.0;;;1.0;103.0;2294.0;;1.0;logmg/kg/day
186;CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5;-0.3979400086999999;;valid;186.0;;;-0.3979400086999999;;;;;logmg/kg/day
187;CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O;;;outlier;187.0;;;;;;;;logmg/kg/day
188;CNCCCN1c2ccccc2CCc2ccccc21;0.6989700043180095;2.546909780929299e-11;valid;188.0;;;0.6989700043000001;356.0;2995.0;;0.6989700043360189;logmg/kg/day
189;CC(C)(N)Cc1ccc(Cl)cc1;0.033423755493474865;9.227933846655752e-12;valid;189.0;;;0.0334237555;266.0;10007.0;;0.03342375548694973;logmg/kg/day
190;CCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1;-0.4775557665;;valid;190.0;;;-0.4775557665;;;;;logmg/kg/day
191;Cc1cc(-c2ccc(N=Nc3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c4c3O)c(C)c2)ccc1N=Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O;-0.4775557665;;valid;191.0;;;-0.4775557665;;;;;logmg/kg/day
192;NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl;-0.07935499859660622;4.799537132327498e-12;valid;192.0;;;-0.0793549986;272.0;2732.0;;-0.07935499859321243;logmg/kg/day
193;CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(c7cc(O)co7)C(O)CC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O;-1.4775557665;;valid;193.0;;;-1.4775557665;;;;;logmg/kg/day
194;CC12C=CC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O;-1.1758741661;;valid;194.0;;;-1.1758741661;;;;;logmg/kg/day
195;CCC(Br)(CC)C(=O)NC(N)=O;1.2227164711237917;3.3646453352609824e-11;valid;195.0;;;1.2227164711;200.0;6488.0;;1.2227164711475833;logmg/kg/day
196;CCN(CC)CCNC(=O)c1ccc(N)cc1;1.6989700043180094;2.546909780929299e-11;valid;196.0;;;1.6989700043;971.0;4913.0;;1.6989700043360187;logmg/kg/day
197;NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1;0.5224442335031599;4.468797155905761e-12;valid;197.0;;;0.5224442335;382.0;3038.0;;0.5224442335063199;logmg/kg/day
198;COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1;0.47712125470983124;1.3903443487880506e-11;valid;198.0;;;0.4771212547;0.0;1981.0;;0.47712125471966244;logmg/kg/day
199;CCCc1c(O)n2c(N(C)C)nc3ccc(C)cc3n2c1=O;1.4771212547;;valid;199.0;;;1.4771212547;;;;;logmg/kg/day
200;CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I;2.0413926851791127;2.9539405500853894e-11;valid;200.0;;;2.0413926852;616.0;3730.0;;2.041392685158225;logmg/kg/day
201;COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(CC(O)(C(=O)CO)CC1OC1CC(N)C(O)C(C)O1)C3=O;0.3856062736;;valid;201.0;;;0.3856062736;;;;;logmg/kg/day
202;O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1;2.301029995681991;2.5469097811228818e-11;valid;202.0;;;2.3010299957;929.0;4806.0;;2.3010299956639813;logmg/kg/day
203;CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O;0.3010299957;;valid;203.0;;;0.3010299957;;;;;logmg/kg/day
204;C=c1c(N)c(O)c2c(c1O)N1CC3NC3C1(OC)C=2COC(N)=O;-0.2668027349;;valid;204.0;;;-0.2668027349;;;;;logmg/kg/day
205;NC(CS)C(=O)O;2.0;;valid;205.0;;;2.0;;;;;logmg/kg/day
206;C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O;0.5224442335;;valid;206.0;;;0.5224442335;;;;;logmg/kg/day
207;CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(N)n1;2.0;;valid;207.0;;;2.0;;;;;logmg/kg/day
208;CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C;-0.7772835288762083;3.3646453352609824e-11;valid;208.0;;;-0.7772835289;633.0;3775.0;;-0.7772835288524167;logmg/kg/day
209;OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1;-0.39794000868601875;1.977233134145065e-11;valid;209.0;;;-0.3979400086999999;900.0;4748.0;;-0.3979400086720376;logmg/kg/day
210;CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21;0.5224442335;;valid;210.0;;;0.5224442335;;;;;logmg/kg/day
211;O=[N+]([O-])OC1COC2C(O)COC12;0.3010299957;;valid;211.0;;;0.3010299957;;;;;logmg/kg/day
212;CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O;-0.5734887386;;valid;212.0;;;-0.5734887386;;;;;logmg/kg/day
213;CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1;-1.7772835288762083;3.3646453352609824e-11;valid;213.0;;;-1.7772835289;67.0;2187.0;;-1.7772835288524167;logmg/kg/day
214;CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1;-0.0969100130040282;5.696727215530874e-12;valid;214.0;;;-0.096910013;846.0;4567.0;;-0.09691001300805639;logmg/kg/day
215;CC(C)(C)NCC(O)COc1ccccc1C1CCCC1;0.123851641;;valid;215.0;;;0.123851641;;;;;logmg/kg/day
216;COc1ccccc1OCC(O)COC(N)=O;2.0;0.0;valid;216.0;;;2.0;745.0;4107.0;;2.0;logmg/kg/day
217;CC1C(=NC(=O)C(NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O;2.123851641;;valid;217.0;;;2.123851641;;;;;logmg/kg/day
218;CCCC=c1ncc(=CC(Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1;1.123851641;;valid;218.0;;;1.123851641;;;;;logmg/kg/day
219;CN(CCOc1ccc(Cc2sc(=O)[nH]c2O)cc1)c1ccccn1;-0.8761483590000001;;valid;219.0;;;-0.8761483590000001;;;;;logmg/kg/day
220;CC(=O)OCC1OC(n2ncc(=O)[nH]c2=O)C(OC(C)=O)C1OC(C)=O;2.2304489214;;valid;220.0;;;2.2304489214;;;;;logmg/kg/day
221;CC(N)C(O)c1cccc(O)c1;0.9206450014;;valid;221.0;;;0.9206450014;;;;;logmg/kg/day
222;Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)O)c2cc1C;-0.3010299957;;valid;222.0;;;-0.3010299957;;;;;logmg/kg/day
223;O=S(O)CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1;0.6989700043000001;;valid;223.0;;;0.6989700043000001;;;;;logmg/kg/day
224;CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21;0.6201360549868787;1.8556294732200065e-11;valid;224.0;;;0.620136055;304.0;2801.0;;0.6201360549737575;logmg/kg/day
225;O=c1[nH]cnc2c1ncn2C1CCC(CO)O1;0.8241258339;;valid;225.0;;;0.8241258339;;;;;logmg/kg/day
226;O=C(O)C1C(=CCO)OC2CC(=O)N21;0.7958800173;;valid;226.0;;;0.7958800173;;;;;logmg/kg/day
227;CNCCC=C1c2ccccc2CCc2ccccc21;0.22271647112379162;3.3646433726459816e-11;valid;227.0;;;0.2227164711;843.0;4543.0;;0.22271647114758325;logmg/kg/day
228;O=C1CN2CCOC2(c2ccccc2F)c2cc(Cl)ccc2N1CCO;-0.6989700043180094;2.5469019304791043e-11;valid;228.0;;;-0.6989700043000001;531.0;3398.0;;-0.6989700043360187;logmg/kg/day
229;Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(OC=O)c3ccccc3)C2SC1;2.0;;valid;229.0;;;2.0;;;;;logmg/kg/day
230;CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1;-0.6989700043000001;;valid;230.0;;;-0.6989700043000001;;;;;logmg/kg/day
231;CNC1C(O)C(NC)C2OC3(O)C(=O)CC(C)OC3OC2C1O;1.8241258339;;valid;231.0;;;1.8241258339;;;;;logmg/kg/day
232;CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl;-1.8239087409;;valid;232.0;;;-1.8239087409;;;;;logmg/kg/day
233;NC(Cc1ccc(O)cc1)C(=O)O;2.0;;valid;233.0;;;2.0;;;;;logmg/kg/day
234;CC(C)(C)NCC(O)c1ccc(O)c(CO)c1;-0.27327279098671386;1.8789453462314603e-11;valid;234.0;;;-0.273272791;24.0;2083.0;;-0.2732727909734277;logmg/kg/day
235;CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1;0.6201360549868787;1.8556294732200065e-11;valid;235.0;;;0.620136055;688.0;3964.0;;0.6201360549737575;logmg/kg/day
236;Cc1[nH]c(=NC(=N)NS(=O)(=O)c2ccc(N)cc2)oc1C;1.6020599913;;valid;236.0;;;1.6020599913;;;;;logmg/kg/day
237;CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1;-0.6020599913139812;1.977240984622943e-11;valid;237.0;;;-0.6020599913;311.0;16351.0;;-0.6020599913279624;logmg/kg/day
238;OCc1ccccc1;0.6989700043180095;2.546909780929299e-11;valid;238.0;;;0.6989700043000001;120.0;244.0;;0.6989700043360189;logmg/kg/day
239;COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC;-2.0;;valid;239.0;;;-2.0;;;;;logmg/kg/day
240;CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1;0.39794000868601875;1.977233134145065e-11;valid;240.0;;;0.3979400086999999;55.0;2161.0;;0.3979400086720376;logmg/kg/day
241;Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O;2.0;;valid;241.0;;;2.0;;;;;logmg/kg/day
242;Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1N;0.5224442335031599;4.468797155905761e-12;valid;242.0;;;0.5224442335;726.0;11259.0;;0.5224442335063199;logmg/kg/day
243;CC(C)(O)C(C)(O)c1ccc(Cl)cc1;1.3010299956819906;2.546909780929299e-11;valid;243.0;;;1.3010299957;903.0;6617.0;;1.3010299956639813;logmg/kg/day
244;CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21;1.8241258339082744;1.1701899094570175e-11;valid;244.0;;;1.8241258339;805.0;4421.0;;1.824125833916549;logmg/kg/day
245;CCC(=O)N(c1ccccn1)C(C)CN1CCCCC1;0.39794000868601875;1.977233134145065e-11;valid;245.0;;;0.3979400086999999;981.0;26216.0;;0.3979400086720376;logmg/kg/day
246;CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21;-0.273272791;;valid;246.0;;;-0.273272791;;;;;logmg/kg/day
247;Cc1cccc(Nc2ccccc2C(=O)O)c1C;1.3180633349813808;2.6331549597316094e-11;valid;247.0;;;1.318063335;702.0;4044.0;;1.3180633349627615;logmg/kg/day
248;N=C(CCSCc1csc(N=C(N)N)n1)NS(N)(=O)=O;-0.1758741661;;valid;248.0;;;-0.1758741661;;;;;logmg/kg/day
249;C#CC(O)(C=CCl)CC;1.2227164711;;valid;249.0;;;1.2227164711;;;;;logmg/kg/day
250;O=C(OCC1OC(O)(COC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1;1.8241258339;;valid;250.0;;;1.8241258339;;;;;logmg/kg/day
251;Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C;-0.3010299957;;valid;251.0;;;-0.3010299957;;;;;logmg/kg/day
252;CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1;-0.0969100130040282;5.696727215530874e-12;valid;252.0;;;-0.096910013;146.0;2442.0;;-0.09691001300805639;logmg/kg/day
253;CCCCCCc1ccc(O)cc1O;1.2219355998140027;1.9802634125903246e-11;valid;253.0;;;1.2219355998;583.0;3610.0;;1.2219355998280053;logmg/kg/day
254;Cc1cc(OP(=O)(O)O)c2ccccc2c1OP(=O)(O)O;-0.7772835289;;valid;254.0;;;-0.7772835289;;;;;logmg/kg/day
255;CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)O)c1I;1.6989700043;;valid;255.0;;;1.6989700043;;;;;logmg/kg/day
256;Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1;1.8241258339082744;1.1701899094570175e-11;valid;256.0;;;1.8241258339;1071.0;5325.0;;1.824125833916549;logmg/kg/day
257;CCCCCCCCCCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C;-0.3010299957;;valid;257.0;;;-0.3010299957;;;;;logmg/kg/day
258;CN(C)CCC=C1c2ccccc2COc2ccccc21;0.6989700043000001;;valid;258.0;;;0.6989700043000001;;;;;logmg/kg/day
259;COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12;0.510545010203306;4.675499828750551e-12;valid;259.0;;;0.5105450102;64.0;2179.0;;0.5105450102066121;logmg/kg/day
260;Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O;1.5224442335;;valid;260.0;;;1.5224442335;;;;;logmg/kg/day
261;CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1;1.2227164711;;valid;261.0;;;1.2227164711;;;;;logmg/kg/day
262;NNc1nnc(NN)c2ccccc12;0.5224442335031599;4.468797155905761e-12;valid;262.0;;;0.5224442335;395.0;10230.0;;0.5224442335063199;logmg/kg/day
263;CN(C)C(=O)Oc1ccc[n+](C)c1;1.3010299956819906;2.546909780929299e-11;valid;263.0;;;1.3010299957;999.0;7550.0;;1.3010299956639813;logmg/kg/day
264;CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1;1.0;0.0;valid;264.0;;;1.0;115.0;7699.0;;1.0;logmg/kg/day
265;O=C(O)C1CSCN1;1.0;0.0;valid;265.0;;;1.0;1134.0;9934.0;;1.0;logmg/kg/day
266;COc1cc(NS(=O)(=O)c2ccc(N)cc2)c(OC)nn1;1.6989700043180094;2.546909780929299e-11;valid;266.0;;;1.6989700043;1081.0;121077.0;;1.6989700043360187;logmg/kg/day
267;Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O;1.1238516409835428;2.3273794533561335e-11;valid;267.0;;;1.123851641;427.0;50942.0;;1.1238516409670858;logmg/kg/day
268;COc1cc(NC(C)CCCN)c2ncccc2c1;-0.12493873660414997;5.868946732092751e-12;valid;268.0;;;-0.1249387366;968.0;4908.0;;-0.12493873660829995;logmg/kg/day
269;CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O;0.22271647112379162;3.3646433726459816e-11;valid;269.0;;;0.2227164711;283.0;2763.0;;0.22271647114758325;logmg/kg/day
270;CN1CCC(CN2c3ccccc3Sc3ccccc32)C1;-0.3010299956819906;2.5469137061634704e-11;valid;270.0;;;-0.3010299957;741.0;14677.0;;-0.3010299956639812;logmg/kg/day
271;CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1;1.5224442335;;valid;271.0;;;1.5224442335;;;;;logmg/kg/day
272;CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21;0.5224442335;;valid;272.0;;;0.5224442335;;;;;logmg/kg/day
273;CN(C)CCC=C1c2ccccc2CCc2ccccc21;0.6989700043180095;2.546909780929299e-11;valid;273.0;;;0.6989700043000001;54.0;2160.0;;0.6989700043360189;logmg/kg/day
274;Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1;0.6989700043180095;2.546909780929299e-11;valid;274.0;;;0.6989700043000001;342.0;2955.0;;0.6989700043360189;logmg/kg/day
275;O=[N+]([O-])OCC(O[N+](=O)[O-])C(CO[N+](=O)[O-])O[N+](=O)[O-];0.2227164711;;valid;275.0;;;0.2227164711;;;;;logmg/kg/day
276;COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc2nonc12;-0.7772835289;;valid;276.0;;;-0.7772835289;;;;;logmg/kg/day
277;C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2;-0.47755576649684006;4.468836408389615e-12;valid;277.0;;;-0.4775557665;295.0;19004.0;;-0.4775557664936801;logmg/kg/day
278;CCCOC(=O)c1ccc(O)cc1;1.0;0.0;valid;278.0;;;1.0;987.0;7175.0;;1.0;logmg/kg/day
279;CC(CC1c2ccccc2CCc2ccccc21)CN(C)C;0.39794000868601875;1.977233134145065e-11;valid;279.0;;;0.3979400086999999;175.0;21772.0;;0.3979400086720376;logmg/kg/day
280;C#CC(C)(O)CC;1.2227164711237917;3.3646453352609824e-11;valid;280.0;;;1.2227164711;710.0;6494.0;;1.2227164711475833;logmg/kg/day
281;N=C(N)c1ccc(C=Cc2ccc(C(=N)N)cc2O)cc1;0.620136055;;valid;281.0;;;0.620136055;;;;;logmg/kg/day
282;CCc1cc(C(N)=S)ccn1;1.2227164711237917;3.3646453352609824e-11;valid;282.0;;;1.2227164711;474.0;2761171.0;;1.2227164711475833;logmg/kg/day
283;CCN(CC)S(=O)(=O)c1ccc(C(=O)O)cc1;1.6989700043180094;2.546909780929299e-11;valid;283.0;;;1.6989700043;470.0;14604.0;;1.6989700043360187;logmg/kg/day
284;CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F;-2.7772835289;;valid;284.0;;;-2.7772835289;;;;;logmg/kg/day
285;CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O;2.6020599913;;valid;285.0;;;2.6020599913;;;;;logmg/kg/day
286;Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1;1.0;0.0;valid;286.0;;;1.0;1213.0;5733.0;;1.0;logmg/kg/day
287;CC1(C)SC2C(NC(=O)C(NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2C1C(=O)O;2.0;;valid;287.0;;;2.0;;;;;logmg/kg/day
288;CC(=O)NCC(=O)O;0.6989700043000001;;valid;288.0;;;0.6989700043000001;;;;;logmg/kg/day
289;O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl;2.0;;valid;289.0;;;2.0;;;;;logmg/kg/day
290;CCCCCC(C)(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O;-0.6989700043000001;;valid;290.0;;;-0.6989700043000001;;;;;logmg/kg/day
291;Cc1cccc(C)c1NC(=O)C1CCCCN1C;0.8241258339082744;1.1701820590210576e-11;valid;291.0;;;0.8241258339;718.0;4062.0;;0.8241258339165489;logmg/kg/day
292;COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC;0.6989700043000001;;valid;292.0;;;0.6989700043000001;;;;;logmg/kg/day
293;COC(=O)C1=C(C)N=C(C)C(C(=O)OC2CCCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1;-0.8761483590000001;;valid;293.0;;;-0.8761483590000001;;;;;logmg/kg/day
294;CCC(=O)OC1(c2ccccc2)CCNCC1C;-0.3010299957;;valid;294.0;;;-0.3010299957;;;;;logmg/kg/day
295;CNC(C)(C)Cc1ccccc1;0.0;0.0;valid;295.0;;;0.0;715.0;3677.0;;0.0;logmg/kg/day
296;CN(C)CCC=C1c2ccccc2CSc2ccccc21;0.3979400086999999;;valid;296.0;;;0.3979400086999999;;;;;logmg/kg/day
297;CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1;0.7958800173220376;3.1165864277135327e-11;valid;297.0;;;0.7958800173;819.0;4456.0;;0.7958800173440752;logmg/kg/day
298;COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1;-0.6989700043180094;2.5469019304791043e-11;valid;298.0;;;-0.6989700043000001;454.0;59768.0;;-0.6989700043360187;logmg/kg/day
299;NC(=O)c1ccccc1O;1.6364878963766825;3.297555284538804e-11;valid;299.0;;;1.6364878963999998;1029.0;5147.0;;1.6364878963533653;logmg/kg/day
