feature;importance;normalized_importance;cumulative_importance
VSA_EState6;8.3;0.004205086634917418;0.41539163035768556
AATSC0c;8.3;0.004205086634917418;0.419596716992603
AATSC3se;8.2;0.004154422940520822;0.4237511399331238
SIC2;8.1;0.004103759246124227;0.427854899179248
AATS4v;8.0;0.004053095551727632;0.43190799473097563
AATSC3s;8.0;0.004053095551727632;0.43596109028270325
ATSC3se;7.700000000000001;0.003901104468537846;0.4398621947512411
ATSC4s;7.7;0.0039011044685378455;0.443763299219779
AATS0s;7.699999999999999;0.003901104468537845;0.44766440368831684
ATSC1dv;7.4;0.0037491133853480595;0.4514135170736649
MATS3c;7.3;0.003698449690951464;0.45511196676461635
GATS3c;7.299999999999999;0.0036984496909514635;0.4588104164555678
ATSC8i;7.200000000000001;0.003647785996554869;0.46245820245212266
MATS4Z;7.1000000000000005;0.003597122302158273;0.4660553247542809
IC1;7.1;0.0035971223021582727;0.46965244705643916
JhetZ;7.1;0.0035971223021582727;0.4732495693585974
EState_VSA6;7.000000000000001;0.003546458607761678;0.4767960279663591
AATS3i;7.000000000000001;0.003546458607761678;0.4803424865741208
AATS4p;7.000000000000001;0.003546458607761678;0.4838889451818825
MATS4se;7.0;0.0035464586077616775;0.48743540378964423
GATS4se;7.0;0.0035464586077616775;0.49098186239740593
MATS6c;6.9;0.0034957949133650823;0.49447765731077103
MAXDP;6.9;0.0034957949133650823;0.49797345222413614
ATSC6v;6.8;0.0034451312189684867;0.5014185834431046
JGI2;6.7;0.0033944675245718915;0.5048130509676765
H-046;6.6000000000000005;0.0033438038301752964;0.5081568547978518
AATS4i;6.6;0.003343803830175296;0.5115006586280271
GATS2dv;6.5;0.0032931401357787007;0.5147937987638058
GATS5c;6.4;0.0032424764413821056;0.5180362752051879
ATSC1se;6.3999999999999995;0.003242476441382105;0.52127875164657
EEig02d;6.3;0.00319181274698551;0.5244705643935555
MSD;6.3;0.00319181274698551;0.5276623771405411
ATSC3s;6.3;0.00319181274698551;0.5308541898875266
ATSC5i;6.3;0.00319181274698551;0.5340460026345122
GATS4dv;6.1000000000000005;0.0030904853581923196;0.5371364879927045
GATS4d;6.0;0.0030398216637957235;0.5401763096565002
AATS7d;5.999999999999999;0.003039821663795723;0.5432161313202959
X0vA;5.9;0.0029891579693991283;0.546205289289695
ATSC1Z;5.9;0.0029891579693991283;0.5491944472590942
MATS1c;5.9;0.0029891579693991283;0.5521836052284933
SLogP_VSA4;5.8;0.0029384942750025327;0.5551220995034958
SMR_VSA6;5.8;0.0029384942750025327;0.5580605937784983
ATSC2c;5.7;0.0028878305806059375;0.5609484243591042
GATS8se;5.699999999999999;0.002887830580605937;0.5638362549397101
AATSC7Z;5.699999999999999;0.002887830580605937;0.5667240855203161
GATS6se;5.6000000000000005;0.0028371668862093424;0.5695612524065254
ATSC5Z;5.6000000000000005;0.0028371668862093424;0.5723984192927348
GATS1dv;5.6;0.002837166886209342;0.5752355861789442
GATS5se;5.5;0.0027865031918127467;0.5780220893707569
ATSC3i;5.499999999999999;0.0027865031918127463;0.5808085925625697
MATS5se;5.4;0.0027358394974161516;0.5835444320599859
nR_6_True_False_None_None;5.4;0.0027358394974161516;0.586280271557402
SaaaC;5.3999999999999995;0.002735839497416151;0.5890161110548182
