SMILES	Mor12u	C-005	C-019	ATSC6p	AATSC8Z	MATS1c	MATS1se	BELpe-1	R1s	Vu	TDB04v	Mor09m	Mor13m	JGI1	B02[O-O]	B09[C-C]
CC1C(O)C[C@]2(C)C(O)C[C@]3(C)C(=CCC4[C@]5(C)CCC(O)C(C)(C)C5CC[C@@]43C)C2C1C	-2.803	0	0	1.00452649441346	0.2468153113095732	-0.4632243413486876	-0.06864072598542226	2.26	5.244	0.525	0.173	-0.12	-2.433	0.33783783783783783	0	1
CC(=O)OC[C@]1(O)C[C@]23CCC4[C@@](C)(CCC[C@@]4(C)C=O)C2CCC1C3	-2.464	0	1	7.469803018006589	0.592097902097902	-0.479415210640727	-0.020903421778960783	2.29	5.355	0.502	0.206	-0.43	-1.727	0.3448275862068966	1	1
C[C@@H](N)[C@H]1NC(CN)C(=O)N1CC(=O)O	-0.86	0	2	-1.705296335540257	3.2806735408192225	-0.662487436447889	-0.22220742028951507	2.38	7.69	0.454	0.232	-0.993	-0.883	0.26666666666666666	1	0
C=CC(N)C(=O)O	-0.579	0	1	0.22698868540409184		-0.7574100756918569	-0.2461894324174565	2.31	7.348	0.361	0.207	-0.432	-0.261	0.3333333333333333	1	0
c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12	-0.044	0	0	-1.7763568394002505e-15	-0.08387010198604415	-0.10329591517543961	0.06363636363636653	2.17	3.864	0.373	0.324	-1.46	-1.312	0.11538461538461539	0	1
COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1	0.366	5	0	-4.886510028627566	0.02232344952467195	-0.2724524725221265	-0.058983603421230664	2.21	7.055	0.371	0.217	-1.357	-1.487	0.17241379310344823	0	1
CC(C)(O)/C=C/C[C@](C)(O)C1C(=O)C[C@]2(COC3OC(COC4OCC(O)C(O)C4O)C(O)C(O)C3O)C1CCC1[C@@]3(C)CCC(OC4OCC(O)C(O)C4O)C(C)(C)C3CC[C@]12C	-3.065	0	0	9.946103318504953	0.5128184842218826	-0.45282699604380483	-0.11881805827815704	2.28	7.383	0.442	0.082	-3.518	-4.541	0.2928571428571428	1	1
CCCCCOc1ccc2ccc(=O)oc2c1	-0.62	0	1	1.5389421706381177	-1.8369316847118113	-0.5214437869642536	-0.004850151403378242	2.22	5.499	0.427	0.193	-1.291	-0.652	0.16666666666666669	1	1
CC=O	-0.08	0	0	0.0		-0.24486103652256774	-0.00223788898491639	2.42	4.144	0.581	0.0	-0.129	0.068	0.25	0	0
O=C(O)C(c1ccccc1)C1CCCCN1	-1.121	0	1	-1.6483175389255487	1.6247519180070498	-0.5656758643771914	-0.08171946171056126	2.24	6.315	0.425	0.238	-1.122	-1.109	0.11764705882352941	1	0
C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1	-2.296	0	0	-5.171187526922541	0.008418367346938774	-0.10428090845783783	0.13341712855553173	2.24	5.552	0.394	0.156	-1.81	-1.653	0.09677419354838707	0	1
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1	-1.708	0	1	8.622889585018322	2.028969105691057	-0.6558319301669157	-0.043184833785030116	2.24	5.312	0.463	0.159	-0.375	-0.659	0.2954545454545454	1	1
Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1	-0.73	0	0	-1.5420092633394766	0.1842548553309559	-0.6466264096606082	-0.2269005413368296	2.31	8.272	0.478	0.238	-1.381	-0.722	0.23529411764705882	0	0
C=C(CCC)C(N)C(=O)O	-0.8	0	1	0.4771291790953663	5.718336483931947	-0.7240422095393635	-0.14481211478712222	2.29	6.642	0.424	0.223	-0.528	-0.416	0.2777777777777778	1	0
CC(=O)C1CCC2C3CCC4CC(=O)CC[C@]4(C)C3CC[C@]12C	-2.757	0	0	5.982430318666978	0.7501183828456556	-0.2932361395230464	0.004080964043980788	2.29	4.566	0.52	0.222	-0.787	-1.33	0.2692307692307693	0	1
CCCCCCCCCCCCC(O)C1CCC(C(O)CCCC(=O)CCCCCCC(O)CC2=CC(C)OC2=O)O1	-5.333	0	1	0.42945097662183185	0.005020620405235715	-0.496529499714822	-0.03871283918354682	2.28	5.264	0.407	0.065	-2.075	-1.718	0.16279069767441862	1	1
Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O	-1.123	1	1	-1.9398839875235083	2.7933333333333334	-0.44576750811083976	-0.02868426707432159	2.22	5.5	0.343	0.249	-2.322	-1.264	0.13999999999999999	0	1
COC(=O)[C@H](c1ccccc1Cl)N1CCC2=C(CC(=O)S2)C1	-0.686	1	3	-2.783315630798219	4.379155124653741	-0.434332713162323	-0.022328129713653617	2.24	6.555	0.458	0.263	0.372	-0.2	0.1875	1	1
N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1ccccc1)Cc1ccccc1F	-2.469	0	2	-0.7328390937585741	0.8034810767051205	-0.5711534106456916	-0.04939145973087407	2.24	5.959	0.385	0.143	-2.194	-1.151	0.16666666666666666	0	1
CC(=O)OC1CC2[C@]3(C)CCC(OC(=O)CC(=O)O)C(C)(C)C3CC[C@]2(C)[C@@]2(C)CCC([C@]3(C)CCC(C(C)(C)O)O3)C12	-2.165	0	3	6.629352416427777	-0.7488026819923372	-0.550656693531618	-0.026328752526674316	2.28	6.162	0.512	0.133	-1.723	-2.349	0.3617021276595744	1	1
CC/C=C\CC(O)/C=C/C=C\CCCCCCCC(=O)O	-1.486	0	1	0.026538692420646992	-0.0687213325822806	-0.6150993656095053	-0.06993491908289325	2.28	5.68	0.437	0.104	-0.888	-1.058	0.125	1	1
Nc1ccccc1	-0.589	0	0	0.4248377356898063		-0.5918032451789086	-0.28863420083577945	2.25	4.698	0.267	0.182	-0.499	-0.402	0.14285714285714285	0	0
CC(=O)NC1C(OC2C(O)C(CO)OC(OC(C(O)CO)C(O)C(O)C=O)C2O)OC(CO)C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(OC4OC(C(O)CO)C(O)C4O)C3NC(C)=O)C2O)C1O	-4.973	0	2	3.716277730683629	0.04542618595773452	-0.4715925078962112	-0.23879962212146863	2.36	8.984	0.454	0.067	-5.478	-5.385	0.2272727272727273	1	1
CC(C)C1=C2C3CC=C4C(O)[C@@]5(O)COC6OC(C4[C@@]6(O)C5O)[C@@]3(C)CC[C@]2(C)CC1	-1.996	0	0	-9.304394153340542	1.1283682107282653	-0.4396408517876049	-0.08847842207373366	2.26	6.092	0.523	0.206	-2.008	-2.337	0.29166666666666663	1	1
CC1(C)CC[C@@]2(C(=O)OC3OC(CO)C(O)C(O)C3O)C(O)C[C@@]3(C)C(=CCC4[C@]3(C)CCC3C(C)(C)C(OC5OCC(O)C(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C5O)CC[C@@]34C)C2C1	-6.202	0	1	3.9558133748635567	0.12202480839499297	-0.4631615993395901	-0.13304527102164274	2.26	7.871	0.589	0.075	-3.403	-5.822	0.2797619047619047	1	1
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12	-2.757	0	0	3.97460000801941	0.2361357873038133	-0.4184769684180551	-0.036986170650127374	2.26	4.844	0.524	0.238	-0.136	-1.342	0.2708333333333333	0	0
Cc1cccc(O)c1C	-0.032	0	0	1.8448666178606357		-0.5623523162108868	-0.10535160022804575	2.23	4.794	0.348	0.275	-0.591	-0.466	0.2222222222222222	0	0
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O	-0.466	1	0	2.824090400965166	-1.3406635802469136	-0.43446767972512446	-0.15566814630941067	2.24	8.193	0.43	0.266	-1.368	-1.344	0.22916666666666666	0	1
C=C(C)C1CC=C(C)C(O)C1	-0.977	0	0	1.007106452107356	4.45679012345679	-0.45583879846100334	-0.07853213380460689	2.27	5.046	0.403	0.235	-0.166	-0.578	0.2727272727272727	0	0
CCc1occc(=O)c1O	-0.028	0	0	0.9013879952366037		-0.4268734374817199	-0.11433902917202361	2.26	6.573	0.358	0.277	-0.749	-0.175	0.2	0	0
CCC1CC2CC3c4[nH]c5ccc(OC)cc5c4CCN(C2)C13	-1.704	1	0	-1.2955199922509628	-0.05102040816326542	-0.3000746865934899	0.03196924430355081	2.22	4.484	0.363	0.226	-1.69	-1.544	0.16666666666666666	0	1
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O	0.252	3	1	-1.3650201225090923	-2.0469119419149155	-0.2516912515227208	-0.0513672944491461	2.24	6.388	0.427	0.282	-1.948	-1.344	0.25	0	1
CNC(C)Cc1ccc(OC)cc1	-0.919	2	0	-1.2994992474338805	0.23008547008546992	-0.3002806276642509	0.005014548123015969	2.24	4.685	0.353	0.199	-0.82	-0.78	0.23076923076923073	0	1
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1	-2.385	0	0	-1.221820502352838	0.42483660130718975	-0.4422308853474123	-0.0700689914263677	2.24	6.387	0.503	0.164	-1.41	-1.649	0.17307692307692307	0	1
CC1(C)C=CC2(C=CC(C)(C)O2)O1	-0.577	0	0	-3.2146772649392945	5.661117717003568	-0.7449913594585997	0.019717045796369823	2.28	4.31	0.398	0.218	-0.754	-0.279	0.4999999999999999	1	0
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1	-1.875	0	0	-1.6106399765989996	-0.35276142542578515	-0.34415156093507626	-0.03427260531248673	2.24	4.654	0.363	0.112	-1.118	-1.187	0.19565217391304343	0	1
CC(C)C(C(=O)O)C(=O)C(=O)O	-0.467	0	2	1.602177441648655		-0.6165764827375763	-0.14476812564071187	2.33	8.586	0.453	0.303	-0.58	-0.285	0.3181818181818182	1	0
OCC(O)C(O)C(O)C(O)COCC1OC(O)C(O)C(O)C1O	-1.475	0	0	0.9444282951055779	0.276028445198297	-0.4801508725032801	-0.295090471288532	2.36	8.77	0.495	0.139	-0.842	-1.207	0.23913043478260865	1	1
NCCc1ccc(OS(=O)(=O)O)cc1	-0.939	0	0	1.454650667575976	-9.451733333333332	-0.8883186827669539	0.039912334531943885	2.24	6.233	0.615	0.259	-0.226	-0.437	0.3214285714285714	1	0
C/C=C/C=C/C#C/C=C\CCCCCCCCC(=O)O	-1.556	0	1	0.1017437346809712	-0.5559879906594017	-0.6321477918924036	-0.04677514171327585	2.2	6.154	0.491	0.115	-1.116	-0.757	0.07894736842105263	1	1
COc1ccc2c(c1)c(CC(=O)NCC(O)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1	-1.828	1	2	-1.5978854500944075	1.4953803271815338	-0.4998088598608599	-0.058240371273612306	2.22	6.701	0.318	0.168	-2.313	-1.635	0.17567567567567566	0	1
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC	-0.583	2	2	-3.971460253018834	-11.779799701683357	-0.5846986364260288	-0.14349851106525577	2.07	5.431	0.342	0.205	0.059	-0.089	0.3055555555555555	1	1
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1	-0.87	1	1	-0.7836442794649103	1.0318581711543586	-0.5326720370957453	-0.04618326402706127	2.24	6.817	0.499	0.175	-0.966	-1.363	0.18518518518518517	0	1
CC1(C)C2CC[C@@]1(C)[C@@](C)(O)C2	-1.098	0	0	3.899366024820501		-0.5314328012495204	-0.06198268089580068	2.31	4.253	0.416	0.248	-0.401	-0.8	0.42307692307692313	0	0
COc1ccc([N+](=O)[O-])cc1	-0.04	1	0	0.5820844184970907	-12.246913580246913	-0.17563128753319154	0.23250578533870778	2.25	6.099	0.435	0.303	-0.827	-0.515	0.2272727272727273	1	0
CC(C)CC(NC(=O)C(N)CC(N)=O)C(=O)O	-1.033	0	3	-0.2768988685127003	-0.17901234567901222	-0.7371615038128575	-0.16831105250756095	2.35	7.332	0.475	0.174	-1.192	-0.629	0.34375	1	0
CC(C)CCCC(C)C1CCC2C3C=CC4=CC(=O)CC[C@]4(C)C3CC[C@]12C	-2.168	0	0	5.738098357052511	0.5006112684308172	-0.2768905968454227	0.01316173149420329	2.25	4.613	0.546	0.158	-0.917	-2.243	0.2580645161290322	0	1
CCO[C@@H]1O[C@H]2O[C@@]3(C)CCC[C@@H]4[C@@H](C)CC[C@H]([C@@H]1C)[C@@]24OO3	-2.242	0	0	-0.7224499331373417	-0.7582769668921323	-0.4481459521608627	0.16277217189586668	2.31	4.526	0.349	0.208	-1.334	-1.225	0.25	1	1
O=C(O)CC/C(=N\O)C(=O)O	-0.557	0	2	0.12298612565974854	13.444444444444446	-0.6498617650766839	-0.21787001819360619	2.35	11.581	0.556	0.261	-0.888	-0.487	0.3	1	0
CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O	-0.461	0	1	0.7261702960992931	-0.6	-0.5289842983605262	-0.05074466394655766	2.22	6.127	0.355	0.269	-1.589	-0.889	0.13043478260869562	1	1
CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O	-4.135	0	2	2.215037455734908	0.3156829693784252	-0.47147094063659806	-0.05859963612235453	2.24	6.524	0.424	0.096	-3.204	-2.762	0.21428571428571427	0	1
CC1NCCc2c1[nH]c1cc(O)ccc21	-0.609	0	0	-1.5177052194553777	-2.4540725326991684	-0.5084324512742957	-0.14737076370493804	2.22	5.131	0.392	0.297	-1.437	-0.916	0.1764705882352941	0	0
CC1CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)CCC(O)C(C)(C)C5CC[C@]43C)C2C1C	-2.298	0	0	1.3171144638565986	0.3437141403103601	-0.4023978459002865	-0.023526835024575914	2.26	4.268	0.49	0.174	0.19	-2.064	0.32857142857142857	0	1
CCCCC/C=C/C/C=C/CCCCCCCC(=O)O	-2.249	0	1	0.1066144984665621	-0.1839080459770115	-0.632660545348867	-0.040880374123570366	2.29	5.982	0.539	0.101	-0.493	-0.691	0.07894736842105263	1	1
CC1CC[C@@]2(OC1)OC1CC3C4CCC5CC(O)CC[C@]5(C)C4CC[C@]3(C)C1C2C	-3.463	0	0	5.8787182112240846	0.3533947091513467	-0.45232063935184735	0.00691281413748565	2.29	4.329	0.445	0.163	-0.77	-2.294	0.2714285714285714	1	1
CCC(=O)C1CC(C)[C@@]2(CC(=O)[C@]3(C)C4=C(CC[C@@]32C)[C@@]2(C)CCC(O)[C@](C)(CO)C2CC4)O1	-2.453	0	0	3.9221480684195433	0.020768070541826052	-0.38466720919890895	-0.03697107308585091	2.25	5.374	0.472	0.178	-0.394	-1.97	0.31578947368421056	0	1
O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl	-0.853	0	1	1.7073383585181943	8.88649843912591	-0.6106398246590384	-0.15535754663262058	2.24	8.258	0.454	0.297	-1.446	-0.766	0.2380952380952381	1	0
C=C[C@]1(C)CCC2C(=CC3OC(=O)[C@]4(C)CC(O)C[C@]2(C)C34)C1	-1.576	0	1	5.907597288775332	1.4351112994217292	-0.5230818635709387	-0.024583177596300448	2.26	5.766	0.562	0.244	-0.928	-1.677	0.3461538461538462	1	1
COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5	-2.094	1	0	-5.683252872807936	0.061879814219364115	-0.3997444968335252	-0.02931987379677981	2.23	5.325	0.409	0.191	-2.168	-2.091	0.2875	0	1
CC(=O)OC/C(C)=C\CC[C@]1(C)C2CC3C(C2)C31C	-2.306	0	1	1.6493684001011657	-1.3466666666666665	-0.5348979980938902	0.021673876850676965	2.28	4.575	0.441	0.167	-0.978	-0.732	0.2857142857142857	1	1
CC(C)CCC[C@@](C)(O)C1CCC2C3CC=C4CC(O)CC[C@@]4(C)C3CC[C@]21C	-3.989	0	0	6.88486198025759	0.729306408483172	-0.4504133619990095	-0.05571100131906971	2.27	4.673	0.464	0.149	-0.623	-1.397	0.296875	0	1
COc1ccc(NS(=O)(=O)C(F)(F)F)cc1CC1COc2ccc(OCc3nc4cc(F)c(F)cc4s3)cc2C1O	0.56	1	0	1.9039892934293423	-0.1092049385493713	-0.4046421000192161	-0.042280130171932384	2.23	8.017	0.51	0.165	-2.493	-2.073	0.26666666666666666	1	1
O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1	-2.176	0	2	-7.556627359947276	0.6484033613445378	-0.4593094491014989	0.04103097028476107	2.22	4.787	0.435	0.146	-0.955	-2.236	0.11764705882352941	0	1
Cc1ccccc1	-0.489	0	0	0.6575305327680132		0.018373842089737292	1.0717151561626356e-14	2.24	3.393	0.275	0.2	-0.471	-0.26	0.14285714285714285	0	0
NCCCCC(NC(=O)C(N)CCC(=O)O)C(=O)O	-2.042	0	3	-1.089072906194422	-0.17086956521739108	-0.7164891616817664	-0.18846848394627724	2.36	7.604	0.444	0.154	-0.486	-0.507	0.25	1	1
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O	-1.808	2	1	-3.6211675751263	0.14242261687363034	-0.4261880011890423	-0.11779136057493624	2.23	7.442	0.343	0.156	-3.559	-2.627	0.17708333333333331	1	1
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12	-0.125	0	0	-2.4817856010909027	1.734192575101666	-0.37905461386564204	-0.01779245315722733	2.19	4.522	0.293	0.351	-1.889	-0.976	0.11363636363636365	0	0
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1	-2.484	0	2	1.7394218892114348	-0.9237923017308189	-0.560158192236365	-0.1316693308520454	2.24	7.458	0.52	0.138	-1.309	-1.136	0.1730769230769231	0	1
CO[C@@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@]3(CCN1CC1CC1)[C@@H]2O5	0.712	1	0	-5.683252872807936	0.061879814219364115	-0.3997444968335252	-0.02931987379677981	2.23	6.61	0.398	0.59	-1.739	-2.543	0.2875	0	1
COC(=O)[C@@]1(C)[C@H](OC(C)=O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@]21C	-2.652	1	2	1.0877785047320985	0.28914012443123815	-0.5049516989978539	0.012957424340483222	2.25	5.179	0.477	0.167	-0.505	-2.247	0.3214285714285714	1	1
Oc1cn2c(n1)Nc1ccc(Cl)c(Cl)c1C2	0.135	0	0	0.499369824649999	0.42533081285444246	-0.6948196424997324	-0.21214325834199385	2.24	5.767	0.382	0.424	-1.191	-0.581	0.2222222222222222	0	0
Cn1c(=O)[nH]c2ncn(C)c2c1=O	0.252	2	1	-2.6963814014472858		-0.7410509313081021	-0.16535328390646914	2.28	5.228	0.362	0.334	-1.686	-0.447	0.21428571428571425	0	0
CO[C@H]1[C@@H](O)O[C@@H](C)[C@H](O)[C@H]1O	-0.68	1	0	1.6753748275141476	7.2485207100591715	-0.46629186832481895	-0.19731550917588947	2.36	7.127	0.419	0.235	-0.738	-0.734	0.24999999999999997	1	0
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1	-1.346	1	0	-7.8106450527273115	-0.17178254437869794	-0.3752725111567937	-0.014055330716279024	2.23	6.283	0.51	0.186	-1.762	-0.795	0.20967741935483866	0	1
CN(C)CCO[C@@]1(c2ccccc2)C[C@@H]2CC[C@@]1(C)C2(C)C	-1.624	2	0	-8.01347958501347	-0.9659311852263079	-0.19593460817626618	0.07800717039795636	2.24	4.602	0.376	0.184	-1.508	-1.256	0.2708333333333333	0	1
Oc1c(Br)cc(-c2nc3ccccc3o2)cc1Br	0.209	0	0	0.8290244490190426	-25.09226666666667	-0.5572798848932965	-0.12921589985057685	2.24	6.203	0.345	0.399	-0.761	-2.141	0.20000000000000004	0	0
CC(C(O)C(O)C(=O)C(C)(C)O)C1CC[C@@]2(C)C3CC=C4C(CCC(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)C4(C)C)[C@@]3(C)CC[C@]12C	-4.176	0	0	-0.28883103951386957	0.017174034348068638	-0.4536071986384192	-0.11576181115022025	2.26	7.159	0.556	0.092	-3.12	-3.353	0.29032258064516125	1	1
CC(=O)C(=O)O	-0.074	0	1	0.0		-0.6573626585968754	-0.19653409061898094	2.37	6.523	0.506	0.137	-0.39	-0.147	0.4	1	0
Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C	-3.217	0	2	3.879690257212939	0.30329268292682926	-0.5610994698110121	-0.06205876527924981	2.24	6.315	0.474	0.105	-2.005	-2.008	0.22093023255813954	0	1
O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1	0.049	0	0	-2.096436671468023	-1.121212121212122	-0.6856527884094878	-0.048385063173092345	2.21	8.399	0.58	0.358	-1.495	-0.782	0.3043478260869565	1	0
CCCC(C)C(=O)OC	-0.31	1	1	2.1419626890739925	4.538752362948961	-0.5894600124792838	0.0069862279165322705	2.35	3.803	0.297	0.196	-0.327	-0.291	0.25	1	0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1=O	-1.286	0	1	7.586882667605754	1.8963885104370355	-0.6345465460752546	-0.037987930346817154	2.24	5.829	0.46	0.167	-0.981	-1.299	0.3043478260869565	1	1
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1	-1.4	1	1	-3.176394568973092	-0.03884493005450783	-0.5670248235888106	-0.013403226590849821	2.24	5.866	0.368	0.135	-2.515	-1.532	0.21621621621621617	0	1
CCCC(=O)OCCCSC	0.085	1	1	1.3058923450909377	-2.1646090534979425	-0.5577173525160117	0.008972545403081643	2.38	4.1	0.462	0.154	-0.402	-0.335	0.15	1	1
COCc1c(C(C)C)nc(C(C)C)c(/C=C/C(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1	-1.627	1	1	-4.966077928571131	1.1262741355746477	-0.5163086950190852	-0.07080611003606488	2.22	7.658	0.5	0.142	-1.595	-1.537	0.23529411764705882	1	1
C=C1C2CCC(C2)[C@@]1(C)CCC=C(C)C	-2.429	0	0	4.787959319636658	-1.7882004872955102	-0.07477358524121379	0.040000000000007634	2.27	4.133	0.453	0.184	-0.46	-0.591	0.28125	0	0
CC1CCC2C1C1C(CC[C@]2(C)O)C1(C)C	-1.661	0	0	-5.602816325483999	3.8117913832199553	-0.48028583476276593	-0.048820292445046334	2.32	4.281	0.426	0.246	-0.326	-0.951	0.3055555555555556	0	0
Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OC(C)C(=O)C(O)C3O)O2)c(=O)[nH]c1=O	-2.081	0	1	-7.8566435738100875	-1.0808300400371644	-0.7564660292805577	-0.3369279820537108	2.12	8.383	0.461	0.142	-1.277	0.015	0.32432432432432434	1	1
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1	-2.695	2	1	-5.178598334975977	-1.016813636688425	-0.37193195550303976	-0.020702935042776885	2.23	6.136	0.383	0.16	-1.479	-1.035	0.21621621621621623	0	1
CCOC(=O)CCc1ccco1	-1.167	0	1	0.1654154816225006	-4.216911764705882	-0.4796426174003241	-0.024315391359532885	2.3	4.223	0.394	0.211	-1.124	-0.101	0.16666666666666666	1	0
CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl	0.114	0	0	-0.562480343596229	-1.3781717451523545	-0.49368158239357446	0.0931500421360785	2.24	5.991	0.362	0.309	-0.995	-1.348	0.15384615384615385	0	1
NCCc1ccc(O)cc1	-0.984	0	0	-0.30555407689486025	-3.7256235827664397	-0.5545206053780484	-0.19426788256135033	2.24	5.84	0.392	0.231	-0.624	-0.552	0.2	0	0
CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5	-0.912	1	0	-3.7401510476358264	3.370769230769231	-0.3705013957801246	-0.045512806162304444	2.23	6.038	0.443	0.332	-1.118	-1.522	0.2	0	0
CCCCC(=O)OC1CCCCC1	-0.906	0	1	-0.38711378017165315	-0.16408402203856762	-0.5990836944402752	0.016762386188721046	2.35	3.408	0.395	0.149	-0.57	-0.491	0.15384615384615385	1	1
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2	-0.379	0	1	-0.7529350715921764	-0.3090655209452201	-0.5646639966984476	-0.05468328238785942	2.23	7.66	0.517	0.319	-0.937	-1.025	0.19565217391304346	1	1
CCNCC(=O)Nc1c(C)cccc1C	-0.639	0	1	0.022811531555422093	-1.5604294695203786	-0.5998242667863795	-0.05258587148703838	2.24	5.147	0.424	0.201	-0.98	-0.561	0.19999999999999998	0	1
CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CC[C@]4(C)C3CC[C@]12C	-3.169	0	1	4.832711466385367	0.007427670791137297	-0.572194191471018	-0.0724404549994068	2.29	6.376	0.652	0.176	-0.809	-1.982	0.2741935483870967	1	1
CCc1nn(CCCN2CCN(c3ccc(O)c(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	-2.647	0	0	1.153618603545821	-0.7055639622861134	-0.4742294663389549	-0.0013083409119704007	2.24	5.818	0.409	0.123	-1.864	-1.73	0.16216216216216217	0	1
CCCCCCCCCC(=O)OCCc1scnc1C	-1.78	0	1	3.7798749775058904	-1.4723709970427943	-0.513327811756661	0.02267864319908469	2.29	4.317	0.373	0.121	-1.223	-0.79	0.125	1	1
COc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1	-1.127	1	0	-4.333868926889828	-2.069635751453933	-0.44506800109280903	-0.06968276501054414	2.23	6.621	0.493	0.326	-0.964	-0.423	0.2619047619047619	0	1
CCCCCCCCCCCCC/C=C\C=C\C(=O)NCC(C)C	-1.383	0	1	-0.5802213160311158	-0.10672631933419924	-0.5881256527348321	-0.004055396430666838	2.28	4.544	0.469	0.081	-0.975	-1.336	0.10869565217391304	0	1
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCCC	-6.074	0	1	-0.20440868423215042	-0.03794800612171227	-0.48677791059837733	-0.04035276047391782	2.3	4.493	0.395	0.048	-1.576	-2.199	0.06976744186046512	0	1
O=C(O)C/C=C\CC1C2CCC(C2)C1NS(=O)(=O)c1ccccc1	-3.194	0	1	1.094187229691214	0.20823108019029024	-0.6507087606040072	0.054246312388523635	2.24	6.44	0.55	0.177	-0.362	-0.778	0.21153846153846156	1	1
CC(NC(N)=O)C(=O)O	-0.412	0	1	0.8148790971620964		-0.9070552423681593	-0.2903625051385476	2.38	7.953	0.409	0.251	-0.473	-0.334	0.375	1	0
CC[C@@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O	-1.75	0	0	0.4623608521263166	-0.8902653558278333	-0.41719399454371164	0.018009785074903636	2.24	6.225	0.437	0.116	-5.509	-1.933	0.19090909090909092	1	1
C[C@@]12CC[C@@H](O)CC1=CC[C@H]1[C@H]2CC[C@@]2(C)C(=O)CC[C@H]12	-2.036	0	0	3.9034508444868794	0.1372548023689317	-0.3935326402770097	-0.03698617065012737	2.27	4.764	0.504	0.237	-0.456	-1.388	0.2708333333333333	0	0
Oc1ccc(C2Oc3cc(O)cc(O)c3C(O)C2O)cc1	-0.697	0	0	0.004864296464958229	-1.3887612719506406	-0.48620154315662817	-0.22727232284163576	2.24	9.118	0.468	0.274	-1.839	-1.432	0.21739130434782605	0	1
