SMILES	SMR_VSA6	C-024	BELi0	RASA	VSA_EState5	GATS2c	SLogP_VSA3	MATS1dv	H-047	SaasC	AATS5dv	Mor08u	HATS2u	ATSC2dv	GATS2s	GATS7se	Mor19m	observed	predicted
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1	-0.01	0.74	0.15	0.12	-0.1	0.28	-0.59	-0.48	-0.24	1.08	1.21	-1.02	0.28	-0.78	0.04	0.08	-1.12	0.0	0.0
C=C1CC/C=C(/C)C/C=C\C(C)(C)CC1O	-0.93	-0.92	-0.73	0.74	-0.04	-0.64	-1.04	0.15	-0.55	-0.7	-0.76	1.38	-0.16	-1.02	0.51	-0.52	-0.07	0.0	0.0
C=C(C)C1CCC(C)C(OC(C)=O)C1	-0.93	-0.92	-0.71	0.63	0.36	-0.16	-0.15	0.85	-1.01	-0.7	-0.82	0.55	0.2	-0.47	-1.01	-0.68	0.37	0.0	0.0
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O	2.9	2.13	0.29	0.84	-0.23	1.32	1.0	0.55	2.71	2.23	0.3	-0.23	-0.7	0.18	0.53	0.08	0.22	0.0	0.0
O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2	1.11	-0.09	0.14	0.93	0.72	1.27	-0.44	0.47	0.38	1.36	-0.29	0.13	-0.06	-0.06	-0.72	0.37	0.79	1.0	1.0
CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C	-0.42	1.85	0.14	-0.15	-2.52	-0.14	2.52	0.4	1.47	-0.48	0.83	-0.44	-0.84	1.25	-0.14	0.23	0.13	0.0	0.0
C[C@H]1O[C@]2(CS1)CN1CCC2CC1	1.04	-0.92	0.14	1.07	0.92	1.9	-0.6	0.61	-0.24	-0.7	-1.14	-0.31	0.71	-0.68	2.55	-1.87	0.69	1.0	1.0
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1	2.07	0.47	0.15	1.06	0.47	1.61	-1.04	0.7	1.0	2.44	0.03	-0.28	0.11	-0.09	1.26	-0.17	-0.55	1.0	1.0
COc1cc(CC2SC(=O)NC2=O)ccc1C(=O)NCc1ccc(C(F)(F)F)cc1	-0.38	1.02	2.86	-0.08	-0.29	-0.46	1.2	-0.4	0.54	-0.17	0.78	-0.53	-0.12	0.61	-0.83	-0.16	-0.28	0.0	0.0
CC(=O)C[C@@H](c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O	-0.93	1.3	0.19	-1.08	-0.6	-0.67	-0.59	-0.08	-0.24	-0.64	1.3	-0.84	-0.14	0.37	-0.85	0.69	-0.8	0.0	0.0
CC(C)=CCS	-0.48	-0.92	-2.69	1.29	0.36	0.18	-1.04	0.58	-1.01	-0.7	-1.29	-0.32	1.48	-0.78	0.46	3.99	0.08	0.0	0.0
CC(C)c1nc(CN(C)C(=O)NC(C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1	-0.38	1.85	0.15	0.49	-0.17	-0.23	2.28	0.05	1.78	1.7	0.35	0.0	-0.75	-0.16	-0.22	0.53	-0.01	1.0	1.0
C[C@@H](O[C@H]1OCCN[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1	0.09	1.02	2.86	0.57	-0.25	0.02	1.0	-0.41	0.54	-2.28	1.63	-0.88	-0.05	1.95	-1.15	-0.27	-0.99	0.0	0.0
CC1C=CC(=O)O1	-0.93	-0.92	-0.71	-0.77	-0.15	-0.38	-0.15	0.67	-1.01	-0.7	-1.29	-0.83	2.24	-0.15	-0.85	-0.04	-0.23	0.0	0.0
C/C(C(=O)O)=C(\C)C(=O)O	-0.93	-0.92	-0.71	-2.41	-1.15	-1.77	-0.14	0.59	-1.48	-0.7	0.3	-0.47	1.08	0.37	-1.16	-2.05	-0.34	0.0	0.0
CC(C)(C)NC[C@H](O)COc1cccc2c1CCC(=O)N2	0.51	-0.09	0.14	-0.02	0.32	0.11	0.01	0.45	-0.24	0.66	-0.2	-0.12	-0.08	-0.5	0.07	0.59	-0.09	1.0	1.0
CC(C)CCC[C@@H](C)CCC[C@H](C)C(=O)O	-0.93	-0.92	-0.71	0.02	0.29	-1.55	-0.59	0.25	-1.48	-0.7	-1.0	0.62	-0.16	-0.33	-1.49	-0.54	0.93	0.0	0.0
CN(C)CCOc1ccc(/C(=C(\CCCl)c2ccccc2)c2ccccc2)cc1	1.65	2.96	0.14	1.16	0.64	2.04	-1.04	0.39	2.56	1.68	0.12	0.08	-0.43	-0.56	1.84	0.01	0.18	0.0	1.0
CC(=O)OC1CC2[C@](C)(CCC[C@@]2(C)CO)C2CCC3C[C@]12C1O[C@@]31C	-0.42	-0.92	-0.71	0.18	0.61	-0.48	0.29	0.84	-0.86	-0.7	-0.6	0.07	-0.39	-0.19	-0.51	0.05	1.27	0.0	0.0
CC1=C2C(CC3CCC(O)C(C)[C@@]3(C)C2OC(=O)[C@]2(C)OC2C)OC1=O	-0.93	-0.92	-0.7	-0.63	-0.3	-0.12	1.18	1.05	-0.86	-0.7	-0.07	0.35	-0.29	1.21	-0.51	0.64	1.16	0.0	0.0
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21	0.47	1.02	2.86	0.86	-0.29	0.71	-1.04	-0.52	0.23	-0.45	1.62	-1.55	0.02	-0.02	-1.04	0.53	-1.45	0.0	0.0
C=C[C@](C)(O)CC(=O)C=C(C)C	-0.93	-0.92	-0.71	0.64	-0.07	-0.77	-0.59	0.55	-0.86	-0.7	-0.72	-0.26	0.32	-0.71	-0.05	0.91	-0.04	0.0	0.0
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(NC)cc3)C[C@@]21C	0.03	0.19	0.14	0.38	3.54	-0.46	-0.59	0.72	-0.24	0.6	-0.35	0.38	-0.4	-0.07	-0.32	-0.31	0.49	0.0	1.0
CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12	0.17	-0.09	0.14	-1.39	-3.7	-0.82	0.83	0.01	0.07	-0.91	0.91	-0.5	-0.53	1.16	-0.24	0.52	-0.39	0.0	0.0
CS(=O)(=O)OCCCCOS(C)(=O)=O	1.07	-0.92	-0.7	1.02	-0.04	-0.5	1.63	-2.37	0.07	-0.7	-0.47	-0.54	0.75	1.68	-0.98	-0.38	0.2	0.0	0.0
CNCCC(Oc1ccccc1C)c1ccccc1	0.13	1.58	0.14	1.16	0.4	1.45	-1.04	0.35	0.85	1.09	-0.21	0.19	0.05	-0.43	2.22	-1.17	-0.9	1.0	1.0
CN(CCC(O)C(=O)c1cccnc1)N=O	0.13	-0.37	0.25	0.18	-0.23	0.57	-1.04	0.06	-0.24	-0.51	0.59	-0.3	0.22	-0.7	-0.08	-0.07	-0.47	0.0	0.0
NC(Cc1cn(C2OC(CO)C(O)C2O)cn1)C(=O)O	-0.42	-0.92	0.16	-1.86	-0.57	-0.14	0.45	-1.34	-0.55	-0.47	0.76	-0.54	-0.15	-1.02	0.59	-0.17	0.1	0.0	0.0
COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C	2.68	0.19	2.86	0.65	-0.04	0.98	-0.02	0.61	1.78	0.48	-0.44	1.83	-0.65	1.46	-1.18	-1.01	-0.27	0.0	0.0
c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12	-0.93	2.96	-2.58	1.29	-0.04	-0.23	-1.04	-0.21	0.69	-0.7	0.37	-1.13	-0.91	-0.62	1.07	0.11	-2.05	0.0	0.0
CC(C)N=C(N)N=C(N)NOCCCOc1ccc(OC(F)(F)F)cc1Cl	0.1	-0.09	2.86	0.64	-0.15	-1.07	-0.59	0.41	-0.24	-0.81	0.62	-0.67	-0.36	2.59	-1.64	-0.66	-1.12	1.0	1.0
NC1CC1c1ccccc1	-0.93	0.47	0.14	1.07	0.26	-0.53	-1.04	-0.73	-0.55	0.05	-0.81	-0.96	0.79	-0.83	1.23	0.11	-0.21	0.0	0.0
C1SSCSSS1	-0.14	-0.92	-2.92	1.29	-0.04	0.96	-1.04	-5.72	-1.48	-0.7	-1.29	-0.93	5.18	-0.48	1.89	-0.7	1.17	0.0	0.0
CC12CCC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12	-0.93	-0.37	0.15	0.53	1.05	-0.61	-1.04	0.5	-0.7	0.01	-0.74	-0.87	-0.5	-0.58	0.36	-0.14	1.26	0.0	0.0
NC(N)=NN=Cc1c(Cl)cccc1Cl	-0.93	-0.09	0.24	0.73	-0.1	-2.03	-1.04	-0.34	-1.01	0.14	0.88	-0.49	0.26	-0.61	-1.31	-1.07	-1.23	0.0	0.0
O=C(O)CCC(=O)OC1C(OC(=O)/C=C/c2ccc(O)c(O)c2)CC(O)(C(=O)O)CC1OC(=O)/C=C/c1ccc(O)c(O)c1	-0.93	0.74	-0.7	-2.25	-3.85	-0.68	2.53	-0.88	0.54	-1.38	1.96	-0.91	-0.68	-0.69	-0.44	-0.16	-1.18	0.0	0.0
CCOC(=O)C1(c2ccccc2)CCN(C)CC1	1.15	0.47	0.14	1.05	-0.07	1.15	0.36	0.61	0.69	-0.12	-0.28	-0.03	0.06	-0.17	-0.4	0.04	-0.31	1.0	1.0
CC(C)c1cccc(C(C)C)c1O	-0.93	-0.09	-0.73	0.9	0.54	-1.43	-1.04	1.59	-1.01	0.67	-1.15	-0.42	0.35	0.28	-0.53	-1.73	-0.03	1.0	1.0
Cc1nc2c(=O)[nH]c(=O)nc-2n(CC(O)C(O)C(O)CO)c1C	-0.42	-0.92	0.16	-2.03	-0.06	-0.33	-0.43	-0.15	-0.39	-0.22	0.5	-0.07	-0.18	0.39	0.56	0.25	-1.12	0.0	0.0
CCCCC/C=C/C(=O)OC(CCC(=O)[O-])[N+](C)(C)C	0.71	-0.92	0.15	-0.22	-0.76	-0.58	0.3	0.7	0.23	-0.7	-0.17	0.83	-0.2	0.6	-1.32	1.79	0.48	0.0	0.0
O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O	-0.56	1.85	0.33	-1.11	-0.72	-1.25	-0.1	-1.75	0.07	-0.62	1.68	-1.46	-0.3	-0.07	-0.51	-1.01	-1.39	0.0	0.0
O=C1/C(=C/c2ccc(O)c(O)c2)Oc2c1ccc(O)c2O	-0.93	0.47	-0.71	-2.15	-1.01	-0.48	-1.04	-1.31	-0.55	-1.24	1.8	-1.28	-0.37	-0.38	0.11	-0.28	-1.22	0.0	0.0
CNC=O	-0.38	-0.92	0.14	-1.09	-0.04	0.29	-0.59	-0.67	-1.01	-0.7	-0.61	-0.7	4.42	-0.64	0.43	-0.48	-0.16	0.0	0.0
CCC1C2CCN3CC[C@]4(c5cccc(OC)c5N(C(C)=O)C4C2)C13	1.02	-0.09	0.14	0.77	1.13	0.97	-0.08	1.11	0.38	1.06	-0.38	-0.33	-0.22	0.73	-0.5	0.66	0.89	0.0	1.0
CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21	0.68	1.02	2.85	0.59	-0.16	1.69	0.54	0.41	1.16	1.16	0.11	-1.52	-0.3	-0.27	-0.58	0.49	-0.37	1.0	1.0
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1	-0.44	1.02	2.85	-0.67	-0.66	-1.53	0.42	-0.15	0.23	0.76	0.67	-0.05	-0.32	-0.0	-0.84	0.12	-0.46	0.0	0.0
C[C@@H]1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO	-0.42	-0.92	2.85	-1.08	-1.01	-0.37	-0.14	0.1	-0.55	-0.7	-0.38	-0.18	-0.61	0.29	0.14	-0.22	0.66	0.0	0.0
O=C(O)c1ccc(C(F)(F)F)cc1-c1ccc2c(c1)OC[C@@H](Cc1ccccc1)[C@@H]2O	-0.42	2.13	2.86	-0.11	-0.58	-0.73	0.14	-0.75	0.69	-0.19	1.18	-0.74	-0.35	0.72	-1.05	0.0	-0.62	0.0	0.0
C/C(=C/CC/C(C)=C\CC/C(C)=C/CC/C(C)=C/CO)CC/C=C(/C)CC/C=C(\C)CCCC(C)CCCC(C)CCCC(C)C	-0.42	-0.92	-0.73	0.98	1.18	0.16	-1.04	0.03	-0.24	-0.7	-0.96	3.93	-0.92	-2.27	0.81	-0.48	2.61	0.0	0.0
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1	1.19	2.96	0.14	1.22	0.38	2.09	-1.04	0.6	2.25	1.78	0.03	0.11	-0.4	-0.42	1.82	-0.71	-0.85	1.0	1.0
O=C1C=CC(=O)c2c(O)cccc21	-0.93	-0.09	-0.71	-1.03	-0.37	-1.15	-1.04	-0.88	-0.7	-0.57	1.01	-1.37	-0.73	-0.48	-0.1	-2.05	-0.68	0.0	0.0
COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(=O)CO)C[C@@H]1O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C3=O	0.14	-0.09	0.14	-1.06	-1.77	-0.37	0.29	-0.29	0.38	-1.75	1.36	-0.77	-0.59	0.52	0.37	-0.01	-0.93	0.0	0.0
CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21	-0.42	-0.64	0.14	-1.08	-0.04	-0.2	0.82	-2.46	-0.7	-0.41	-0.48	0.17	0.33	2.03	-0.84	1.25	0.76	0.0	0.0
CSc1nc(-c2ccnc(NC(C)c3ccccc3)c2)c(-c2ccc(F)cc2)[nH]1	-0.03	2.13	2.85	0.55	0.2	-0.45	-1.04	0.4	0.85	2.52	0.57	-0.67	-0.19	0.26	-0.23	-0.34	-0.94	1.0	1.0
Cc1cccc(C(C)c2cnc[nH]2)c1C	-0.93	-0.09	0.16	0.78	0.13	-0.06	-1.04	1.22	-1.01	2.11	-0.62	0.13	0.24	-0.35	0.71	1.28	-0.05	0.0	0.0
CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1	0.1	-0.92	0.14	0.31	-1.52	0.33	2.53	-0.1	-0.39	-0.7	0.47	-0.8	0.01	1.39	-0.98	0.08	0.39	0.0	0.0
C=C(CCC=C(C)C)C1CCC=C(CCC=C(C)C)C1	-0.93	-0.92	-2.68	1.29	0.29	0.87	-1.04	0.47	-0.7	-0.7	-0.89	0.33	-0.35	-1.29	0.43	0.49	0.96	0.0	0.0
COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC	1.07	-0.09	0.14	0.35	-0.38	1.34	0.74	0.96	0.38	0.67	0.33	0.66	0.1	0.07	0.03	1.15	0.01	0.0	0.0
COc1ccc(C(c2ccc(O)c(O)c2)C(Cl)(Cl)Cl)cc1	-0.38	1.02	-0.72	-0.17	-0.23	-0.37	-1.04	-0.75	0.07	0.12	0.04	-0.62	-0.0	-0.74	0.01	-0.32	-0.12	1.0	1.0
C=CCC(C)C(=O)OCCCCCC	-0.42	-0.92	-0.71	0.78	-0.11	0.36	-0.15	0.49	-0.7	-0.7	-0.77	0.64	0.19	-0.03	-0.41	0.18	0.34	0.0	0.0
CCOP(=S)(OCC)SCCSCC	1.44	-0.92	-0.72	1.08	1.49	0.61	0.91	-1.6	0.07	-0.7	-1.1	0.53	0.58	-0.4	3.15	-0.47	-0.35	1.0	1.0
CCC[C@H]1O[C@@H]2C[C@H]3[C@@H]4CC=C5CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1	-0.42	-0.92	-0.71	-0.35	-0.01	-0.01	0.74	0.31	-0.39	-0.7	-0.34	-0.76	-0.5	0.5	0.01	-0.23	0.84	0.0	0.0
CCCCCCCCC1OCC(C)O1	-0.42	-0.92	-0.72	0.85	-0.04	1.3	-0.15	0.33	-1.01	-0.7	-0.98	0.79	0.28	-0.23	2.34	-0.15	0.59	0.0	0.0
CC1(C)C=C[C@]2(C)CC[C@]3(C)C(=CCC4[C@]3(C)CCC3[C@@](C)(CO)C(O)CC[C@@]34C)C2C1	-0.42	-0.92	-0.73	0.5	0.75	-0.94	-1.04	1.02	-0.55	-0.7	-0.9	0.15	-0.76	-0.13	0.28	-0.78	2.36	0.0	0.0
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	-0.93	-0.92	-0.71	-0.79	0.42	-1.47	-0.59	-0.22	-1.01	-0.7	-0.76	0.95	-0.67	-0.69	-0.57	0.05	1.92	0.0	0.0
CC(C)C(N)C(=O)N1CCCC1C(=O)NCC(=O)N1CCCC1C(=O)NC(CCCN=C(N)N)C(=O)O	1.11	-0.92	0.16	-0.51	-1.49	-0.49	1.2	0.23	0.38	-0.7	0.22	1.02	-0.69	0.93	-0.8	0.15	1.38	0.0	0.0
CCN1C(=O)NC(c2ccccc2)C1=O	-0.42	0.47	0.15	-0.12	-0.12	-0.59	-0.59	0.37	-0.24	-0.26	0.15	-0.92	0.24	0.29	-0.5	-0.03	-0.17	0.0	1.0
CCCN(CCC)CCc1cccc2c1CC(=O)N2	1.01	-0.09	0.14	0.39	0.02	0.36	0.61	0.9	-0.08	1.19	-0.64	0.84	0.0	0.04	-0.56	-0.83	0.54	0.0	1.0
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)C(O)O	-0.93	0.47	0.15	-0.41	-0.45	0.04	0.01	-0.28	-0.39	-0.2	0.7	0.12	-0.26	-0.1	-0.12	0.78	-0.95	1.0	0.0
C=CC1CC=CCC1	-0.93	-0.92	-2.69	1.29	0.31	0.53	-1.04	-0.98	-0.7	-0.7	-1.19	-0.25	0.85	-0.81	1.38	-2.05	0.06	0.0	0.0
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1	2.05	1.02	0.14	1.01	0.04	1.56	0.45	0.18	1.32	0.59	-0.26	0.81	-0.24	-0.73	0.36	0.1	-0.79	0.0	1.0
Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1	-0.42	0.47	2.86	0.53	0.0	0.27	0.54	-0.49	-0.08	-0.06	1.17	-0.42	-0.05	0.39	-0.84	1.12	-0.59	0.0	0.0
Nc1nc(NC2CC2)c2ncn(C3C=CC(CO)C3)c2n1	0.44	-0.92	0.17	0.06	0.51	-0.62	-1.04	0.19	-0.55	-0.18	0.46	-0.18	0.02	0.59	0.27	0.69	-0.2	0.0	0.0
CCCCC/C=C\C(=O)OC	-0.38	-0.92	-0.71	0.43	-0.16	0.22	-0.15	0.48	-0.7	-0.7	-0.84	0.22	0.64	-0.08	-0.62	0.77	0.22	0.0	0.0
CC1NCCc2c1[nH]c1cc(O)ccc21	-0.42	-0.09	0.15	0.05	0.11	-0.81	-0.44	0.4	-0.55	0.89	-0.53	-0.41	0.28	-0.1	-0.59	1.25	-0.02	0.0	1.0
Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C	0.6	-0.37	0.14	0.28	-0.43	-0.48	-0.59	0.07	-0.08	2.16	-0.44	-0.13	-0.36	-0.45	-1.18	-0.59	0.44	1.0	1.0
c1ccc2c(c1)ccc1ccccc12	-0.93	1.85	-2.6	1.29	-0.04	0.04	-1.04	-0.34	0.07	-0.7	-0.31	-1.11	-0.72	-0.63	1.48	-0.16	-1.23	0.0	0.0
N#[N+]c1ccc(CO)cc1	-0.93	0.19	0.43	-1.2	-0.04	-0.01	-0.42	-1.21	-0.55	-0.0	-0.13	-0.62	1.25	-0.87	0.43	1.85	-0.48	0.0	0.0
CC(OC1OCCN(Cc2n[nH]c(=O)[nH]2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1	0.09	1.02	2.86	0.13	-0.15	-0.22	1.61	-0.4	0.85	-2.3	1.53	-0.65	-0.47	1.49	-1.13	-0.38	-1.12	0.0	0.0
C[C@H](Nc1cc(-c2nc([S@@](C)=O)[nH]c2-c2ccc(F)cc2)ccn1)c1ccccc1	-0.03	2.13	2.85	0.25	0.14	-0.19	-0.03	-0.06	0.85	1.88	0.72	-0.49	-0.31	0.19	-0.29	0.1	-0.72	1.0	1.0
CN1CCCC[C@@H]1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21	1.5	1.02	0.14	0.83	-0.04	0.55	0.01	-0.16	1.32	2.48	-0.25	-0.24	-0.12	0.04	-0.43	0.04	-0.84	1.0	1.0
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O	-0.52	2.96	2.85	-0.45	-0.94	-0.78	0.02	-0.07	1.32	1.64	0.67	-1.13	-0.75	0.43	-0.39	-0.47	-0.34	0.0	0.0
CCN(CC)N=O	0.09	-0.92	0.25	1.27	-0.04	1.36	-1.04	1.83	-0.86	-0.7	-1.29	0.12	1.3	-0.26	-1.44	0.11	-0.07	1.0	1.0
CCN[C@@H](C)Cc1ccccc1	-0.42	0.47	0.14	1.18	-0.04	1.14	-0.44	0.33	-0.24	0.05	-0.87	0.09	0.35	-0.69	1.63	-0.59	-0.11	1.0	1.0
Fc1cccc2c1OC1CNCC1O2	0.09	-0.09	2.85	-0.16	0.14	1.64	-1.04	-0.28	-0.08	-0.48	0.2	-0.97	0.74	-0.35	0.01	0.05	-0.76	0.0	1.0
CN1C(=O)CCC1c1cccnc1	-0.38	-0.37	0.15	-0.04	0.06	0.78	-0.59	0.34	-0.55	-0.09	-0.29	-0.56	0.64	-0.65	-0.31	-0.01	-0.51	0.0	1.0
NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)[O-]	-0.93	0.19	0.14	-0.09	0.08	-1.03	0.01	-0.81	-0.7	2.21	1.19	-0.81	-0.46	-0.3	-0.74	-0.24	5.93	0.0	0.0
Cc1cccc(C)c1OCC(=O)N[C@H](Cc1ccccc1)[C@H](O)C[C@@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O	0.6	2.69	0.15	0.56	-0.07	0.21	1.06	0.17	2.09	1.71	0.1	0.46	-0.65	-0.17	-0.18	0.68	0.18	0.0	1.0
CCCCCC(O)/C=C/C1C2CC(OO2)C1C/C=C\CCCC(=O)O	-0.93	-0.92	-0.63	-0.36	-0.08	-1.04	0.32	0.03	-0.39	-0.7	-0.41	0.85	-0.39	-0.3	-0.54	0.22	0.55	0.0	0.0
CCNc1nc(Cl)nc(NC(C)(C)C)n1	0.41	-0.92	0.17	0.85	0.41	-1.57	-1.04	2.19	-1.17	-0.08	-0.42	-0.62	0.38	0.93	-1.37	4.05	-0.68	0.0	0.0
CC1=CC2C(=C(C)CCC2C(C)C)CC1	-0.93	-0.92	-2.66	1.29	1.12	0.67	-1.04	1.35	-1.32	-0.7	-1.11	0.75	0.1	-0.49	0.48	0.47	0.82	0.0	0.0
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C1O	0.1	0.74	-0.71	-2.09	-0.99	-0.2	0.89	-1.41	1.16	-1.27	0.98	-0.05	-0.71	-1.55	0.99	0.08	-1.34	0.0	0.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CC(O)CC2(C)C)C(C)(C)CC(O)C1	-0.93	-0.92	-0.73	0.76	-0.04	-0.59	-1.04	0.77	1.0	-0.7	-0.74	1.64	-0.79	-1.27	0.61	-0.65	0.44	0.0	0.0
COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1	-0.38	1.02	0.23	0.18	0.73	0.11	-0.59	0.55	0.07	1.22	0.49	-0.39	0.15	-0.09	-0.03	0.4	-0.75	0.0	1.0
CC(=O)OC1CC(C(C)CC(=O)/C=C(/C)C(=O)O)[C@]2(C)CC=C3C(=CCC4C(C)(C)C(O)CC[C@@]34C)[C@]12C	-0.93	-0.92	-0.7	-0.22	-0.56	-1.16	0.75	0.96	-0.7	-0.7	-0.54	-0.46	-0.71	0.71	-0.99	-0.24	2.48	0.0	0.0
Cc1cnc2ccc3c(nc(N)n3C)c2n1	-0.48	-0.37	0.16	0.08	0.18	-0.37	-0.38	1.45	-0.7	0.03	0.34	-0.59	0.97	0.51	-0.42	0.66	-0.91	0.0	0.0
CCCCCCCC(O)C(O)CCCCCC(O)C1CCC(CCCCCCCC(O)CC2=CC(C)OC2=O)O1	-0.93	-0.92	-0.71	-0.05	-0.18	-0.31	0.29	-0.2	-0.24	-0.7	-0.74	2.1	-0.66	0.21	0.29	0.07	1.95	0.0	0.0
CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1	1.65	1.02	2.85	0.58	0.31	1.93	-0.44	0.38	1.32	1.46	0.27	-0.09	-0.13	-0.48	-0.53	-0.6	-0.72	1.0	1.0
O=C([O-])CN1CCN(CC(=O)[O-])CCN(C(CO)C(O)CO)CCN(CC(=O)[O-])CC1	5.7	-0.92	0.15	-2.2	-1.86	-0.59	0.31	-0.72	2.87	-0.7	-0.28	0.46	-0.61	-1.79	-0.78	-0.94	0.13	0.0	0.0
CC(C)CCCCCCCCCCCCCCC(=O)O	-0.93	-0.92	-0.71	0.29	0.06	-1.51	-0.59	-0.38	-1.48	-0.7	-1.03	1.19	-0.4	-0.64	-1.5	-0.5	1.55	0.0	0.0
O=C1NC(=O)C(N2C(=O)c3ccccc3C2=O)CC1O	-0.93	0.19	0.14	-1.95	-1.32	-0.66	-0.14	-0.62	-0.55	-0.47	2.46	-0.88	-0.07	-0.07	-0.12	-0.23	-0.72	0.0	0.0
CC(=O)C1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C	-0.93	-0.92	-0.71	0.33	1.76	-1.22	-0.59	0.73	-1.48	-0.7	-0.96	1.22	-0.5	-0.73	-0.7	-0.26	1.48	0.0	0.0
O=C1C=C2CN([C@H](C(=O)C3CC3)c3ccccc3F)CC[C@@H]2S1	0.09	0.19	2.85	-0.02	-0.1	0.37	-0.14	-0.33	0.23	-0.62	0.56	-0.41	-0.02	-0.65	-0.43	0.08	0.19	1.0	1.0
O=NN1CCC[C@H]1c1cccnc1	-0.42	-0.37	0.25	0.83	-0.04	0.81	-1.04	0.32	-0.7	-0.12	0.12	-0.04	0.33	-0.57	-1.2	0.25	-0.5	1.0	1.0
Cc1c(C)c(O)c(C(=CCCCCC(=O)O)c2ccccc2)c(C)c1O	-0.93	0.47	-0.71	-0.47	-0.23	-1.54	-0.59	0.63	-0.55	1.41	-0.14	0.13	-0.47	0.76	-0.93	-0.47	-0.04	0.0	0.0
CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1	1.4	1.58	2.85	-0.01	0.56	-0.07	-0.43	0.33	1.47	0.54	0.12	-1.0	-0.33	0.02	-0.65	-0.73	-0.82	1.0	1.0
CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1	-0.93	0.74	-0.71	0.32	0.25	-0.47	-0.44	0.33	-0.55	0.77	0.9	-0.52	-0.05	0.63	-0.16	-0.97	1.41	0.0	0.0
