SMILES	C-017	H-046	H-050	AATSC1dv	MATS4s	GATS3d	BELd0	nR_3_True_False_None_False	H6m	R7p	RDF030m	JGI2	JGI3	B02[N-O]	PNSA4	observed	predicted
CCCCCCCCCCCCCCCCCC(=O)CC(O)CCCCC	1.34	2.39	-0.48	-0.89	1.36	-0.98	-1.02	-1.05	-0.04	0.02	0.12	-1.92	-1.31	-0.59	0.87	0	0
CC(=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)C=O)/C=C/[C@]12O[C@@]1(C)CC(O)CC2(C)C	6.11	0.6	-0.48	0.44	0.42	1.26	1.31	-0.37	0.23	0.09	-0.0	1.21	1.06	-0.59	0.01	0	0
CCCCC/C=C\C=C\C(O)CCCCCCCC(=O)O	-0.25	0.82	-0.13	-0.66	0.06	-1.27	-1.04	-1.05	-0.33	-0.22	-0.24	-1.61	-1.44	-0.59	0.53	0	0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl	-0.25	-0.67	-0.48	1.4	-0.06	0.48	-0.52	-0.37	0.41	1.03	0.64	0.13	0.45	-0.59	0.06	1	1
COc1cccc(CC(C)N)c1	-0.25	-0.75	-0.13	0.11	1.23	-0.66	-0.96	-0.37	-0.7	-0.36	-0.97	-1.54	0.14	-0.59	0.74	0	0
CCC(C(C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O	-0.25	-0.52	-0.48	0.68	0.85	0.31	1.04	0.97	1.62	0.22	1.17	-0.17	-0.35	1.68	-0.67	1	1
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1	-0.25	-0.52	-0.84	0.07	0.0	0.51	-0.73	0.3	-0.1	0.36	-0.26	-0.93	-0.84	1.68	0.54	1	1
CNCCCC12CCC(c3ccccc31)c1ccccc12	-0.25	-0.22	-0.48	0.08	-0.37	0.84	1.04	2.32	-0.55	0.31	-0.79	-0.1	-0.25	-0.59	0.75	0	1
CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C	-0.25	1.2	0.59	-0.87	0.26	0.78	1.06	1.65	1.32	0.34	1.54	0.62	0.53	1.68	0.25	1	1
CCCCCCCCCCCCC/C=C/C(O)C(CO)NC(=O)CCCCCCCCCCCCCCC	-0.25	3.44	0.23	-0.86	0.84	-0.84	-0.88	-1.05	0.64	0.09	0.87	-1.69	-1.51	1.68	0.66	0	0
OCCCOc1cccc(CN2CCCCC2)c1	-0.25	-0.6	-0.48	-0.39	0.92	-0.81	-0.96	-0.37	-0.57	0.08	-0.84	-2.04	-1.12	-0.59	0.72	0	0
CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2	-0.25	-0.6	0.23	0.48	0.31	-1.29	1.02	-0.37	-0.29	-0.18	-0.64	-0.43	-0.74	1.68	0.29	1	1
CC(C)C1=C2C3CC=C4C(O)[C@@]5(O)COC6OC(C4[C@@]6(O)C5O)[C@@]3(C)CC[C@]2(C)CC1	-0.25	1.05	0.59	0.33	0.62	0.29	1.06	1.65	-0.14	0.75	1.45	1.25	0.75	-0.59	0.35	0	0
CC(C)=CCCC(C(=O)O)C1CC[C@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CCC(O)C(C)(C)C1CC3	1.34	2.32	-0.13	0.33	-0.24	2.0	1.23	1.65	0.12	0.57	0.68	1.78	0.97	-0.59	0.65	0	0
CC1CCC(C(C)C)CC1	-0.25	0.75	-0.84	-0.75	-0.27	0.23	-0.88	-0.37	-0.71	-0.5	-0.82	0.34	-0.48	-0.59	1.12	0	0
NC(CC[S@@](=O)CC(N)C(=O)O)C(=O)O	-0.25	-0.75	1.3	-0.87	-1.75	-0.84	-0.88	-1.05	-0.65	-0.35	-0.31	1.02	-0.54	-0.59	-0.71	0	0
CCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1	-0.25	-0.75	-0.84	1.48	-0.97	-0.84	1.02	-0.37	-0.61	-0.5	-0.23	-0.41	0.27	-0.59	-0.55	0	1
Cc1c(CCC(=O)O)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(CCC(=O)O)=C5CC(=O)O)c(CCC(=O)O)c4C)C(CC(=O)O)=C3CCC(=O)O	-0.25	0.3	2.02	0.54	-0.16	-0.41	-0.54	-1.05	3.72	0.73	1.34	-0.58	0.41	-0.59	-2.48	0	0
C=C1C[C@@]23C[C@]1(OC1OC(CO)C(O)C(O)C1O)CCC2[C@]12CCC[C@](C)(C(=O)O1)C2C3C(=O)O	-0.25	0.07	0.95	0.06	0.02	0.34	1.08	1.65	1.21	0.53	2.37	0.72	1.51	-0.59	-0.45	0	0
CCOC(=O)C1(c2ccccc2)CCN(C)CC1	-0.25	-0.75	-0.84	0.51	-0.31	1.23	1.04	-0.37	-0.55	0.29	-0.41	0.62	-0.16	-0.59	0.71	1	1
COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1	-0.25	-0.75	0.23	-0.08	1.77	-0.2	-0.48	0.3	-0.51	-0.39	-0.94	-0.31	0.06	-0.59	-0.68	0	0
CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1	-0.25	-0.52	-0.48	-0.1	-0.92	0.29	-0.75	-0.37	-0.51	-0.32	-0.68	0.34	-0.19	-0.59	-0.3	0	0
C/C1=C\CCC(C=O)C2CC(C)(C)C2CC1	-0.25	0.82	-0.84	-0.26	0.15	0.19	1.02	0.3	-0.58	0.0	-0.52	0.46	1.56	-0.59	0.94	0	0
C#CC#CC#CCCO	-0.25	-0.75	-0.48	-0.38	0.77	-1.93	-2.45	-1.05	-0.71	-0.54	-0.79	-1.95	-1.71	-0.59	0.3	0	0
CC(C)C(O)CCC(C)C1CCC2C3CC=C4CC(O)CC[C@]4(C)C3CC[C@]12C	-0.25	1.8	-0.13	-0.26	-0.13	1.22	1.04	1.65	-0.09	0.47	0.33	1.2	0.27	-0.59	0.86	0	0
CC1OC(OC2CC[C@]3(C)C(CCC4C3CC[C@@]3(C)C(C5=CC(=O)OC5)CC[C@]43O)C2)CC(O)C1OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O	-0.25	0.82	2.37	-0.31	0.38	0.82	1.23	1.65	1.69	0.57	2.99	0.76	0.36	-0.59	-1.0	0	0
CN(C)CC/C=C1/c2ccccc2COc2ccccc21	-0.25	-0.75	-0.84	0.32	1.12	-0.35	-0.64	0.3	-0.6	0.32	-0.71	-0.66	-0.79	-0.59	0.6	1	1
C/N=C(\NC)NCCCC(N)C(=O)O	-0.25	-0.75	0.95	0.17	-1.74	0.78	-0.88	-1.05	-0.66	-0.39	-0.92	0.38	-0.67	-0.59	0.41	0	0
O=C(O)C1CC(O)CN1C(=O)C1CCCN1	-0.25	-0.75	0.23	-0.15	-1.03	-0.28	-0.73	-1.05	-0.37	-0.1	-0.09	-0.28	0.53	1.68	0.03	0	0
CCC(=O)SC	-0.25	-0.52	-0.84	0.43	-3.31	2.35	-1.04	-1.05	-0.72	2.06	-0.51	1.34	-1.19	-0.59	0.84	0	0
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O	-0.25	0.37	0.95	0.67	-0.22	0.93	1.04	-1.05	1.97	0.68	1.76	0.74	0.61	-0.59	-0.33	1	1
Nc1ccc(-c2ccccc2)cn1	-0.25	-0.75	-0.13	-0.45	-0.73	-0.07	-0.83	-0.37	-0.73	-0.48	-0.92	-0.58	-1.39	-0.59	0.49	0	0
CN(CCCC(=O)c1cccnc1)N=O	-0.25	-0.75	-0.84	0.98	-1.25	-0.35	-0.83	-1.05	-0.28	-0.35	-0.67	-0.18	-0.73	1.68	0.62	1	1
NC(=O)CCC(NC(=O)C(N)Cc1ccccc1)C(=O)O	-0.25	-0.75	1.3	-0.38	-1.12	-0.76	-0.85	-0.37	0.2	-0.09	-0.18	-0.32	-0.71	1.68	-0.48	0	0
CCCCCCCCCCCCCCCCCCCCCC(=O)OC1CC[C@]2(C)C(=CCC3C2CC[C@@]2(C)C(C(C)CCC(CC)C(C)C)CCC32)C1	-0.25	5.54	-0.84	-0.34	0.18	1.0	1.04	1.65	0.82	0.4	1.91	-0.1	-0.33	-0.59	0.78	0	0
CC(CC[C@@](O)(CO)C(C)C)C1C(O)C[C@@]2(C)C3CCC4[C@](C)(C(=O)O)C(O)CC(O)[C@]45C[C@]35CC[C@]12C	-0.25	1.72	1.3	0.07	0.37	1.83	1.25	2.32	0.08	0.57	1.53	2.16	1.52	-0.59	0.25	0	0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	-0.25	-0.75	-0.48	0.52	0.19	-0.53	-0.62	0.3	0.12	0.02	-0.26	-0.79	-1.13	-0.59	-0.2	1	1
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1	-0.25	-0.15	-0.84	0.47	0.93	0.11	1.02	-0.37	-0.24	-0.19	-0.42	-0.64	-0.44	1.68	0.54	1	1
COc1ccc(N2CCNCC2)cc1	-0.25	-0.75	-0.48	0.13	-0.83	0.86	-0.85	-0.37	-0.7	-0.45	-0.85	-0.71	-1.54	-0.59	0.81	0	0
O=C(O)/C=C\C=C/C(=O)O	-0.25	-0.75	-0.13	-1.17	-0.78	-1.81	-1.04	-1.05	-0.64	-0.6	-0.82	-0.82	-0.07	-0.59	-0.67	0	0
CCCCCC(O)/C=C/C1OC1C/C=C\C/C=C\CCCC(=O)O	-0.25	0.37	-0.13	-0.45	-0.15	-1.32	-0.85	-1.05	-0.37	-0.04	-0.18	-0.53	-0.97	-0.59	0.27	0	0
CC1C(=O)C[C@@]2(C(C)C)CC12	-0.25	0.22	-0.84	0.55	-0.27	1.35	1.04	0.3	-0.68	-0.59	-0.9	2.0	3.17	-0.59	0.99	0	0
CCCCCC(O)/C=C/C1C(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)CC(=O)C1CCCCCCC(=O)O	-0.25	0.67	2.02	-0.12	-0.52	-0.78	-0.75	-0.37	1.19	0.14	1.31	-0.15	-0.33	1.68	-1.24	0	0
CN(CCC(O)C(=O)c1cccnc1)N=O	-0.25	-0.75	-0.48	0.55	-1.41	-0.36	-0.77	-1.05	-0.33	-0.23	-0.47	0.26	-0.41	1.68	0.4	1	1
C=CCOC(=O)/C=C\C	-0.25	-0.52	-0.84	0.61	-1.03	0.19	-1.04	-1.05	-0.72	-0.43	-0.94	-0.28	-0.07	-0.59	0.59	0	0
Nc1ccc(-c2ccccc2)cc1	-0.25	-0.75	-0.13	-0.65	-0.63	-0.03	-0.83	0.3	-0.73	-0.45	-0.96	-0.58	-1.39	-0.59	0.54	0	0
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1	-0.25	-0.6	-0.13	0.81	-0.22	-0.72	1.02	-0.37	-0.47	-0.06	-0.69	-0.15	-0.74	-0.59	0.04	0	1
C=C1OC(=O)/C(=C\CCCCCCCCCCCCC)C1O	-0.25	1.27	-0.48	0.16	1.47	-0.88	-0.73	-1.05	-0.49	-0.02	-0.25	-0.77	0.28	-0.59	0.46	0	0
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1	-0.25	-0.52	-0.48	0.94	0.38	-0.48	-0.58	-0.37	-0.61	0.15	-0.8	-0.6	-0.68	1.68	0.47	1	1
CNC(C)Cc1ccccc1	-0.25	-0.75	-0.48	-0.35	0.54	-0.26	-1.0	-0.37	-0.68	-0.31	-0.86	-1.32	-0.76	-0.59	0.85	0	0
COCc1c(C(C)C)nc(C(C)C)c(/C=C/C(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1	-0.25	0.15	0.23	0.57	1.03	-0.59	-0.52	-0.37	0.5	0.92	0.31	-0.38	0.08	-0.59	0.03	1	1
CNCCC=C1c2ccccc2CCc2ccccc21	-0.25	-0.45	-0.48	-0.02	-0.21	0.12	-0.64	0.97	-0.63	0.29	-0.64	-0.75	-0.91	-0.59	0.71	1	1
CCCCCCCCCCCCC(O)C(O)CCC(O)C1CCC(CC(O)CCCCCC(O)CC2=CC(C)OC2=O)O1	-0.25	1.42	0.95	-0.44	-0.03	-0.72	-0.83	-1.05	0.68	0.19	1.26	-0.76	-0.21	-0.59	0.28	0	0
COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1	-0.25	-0.75	-0.48	0.64	-0.75	-0.24	-0.73	0.97	0.14	0.1	-0.41	-0.89	-0.92	1.68	-1.12	1	1
CC(=O)NC(CS)C(=O)O	-0.25	-0.75	0.23	0.96	-1.64	-0.48	-0.88	-1.05	-0.72	-0.69	-0.86	0.29	1.01	1.68	-0.27	0	0
CC(C)CCCCCCCCCCCCCCC(=O)O	-0.25	1.72	-0.48	-0.73	0.29	-1.47	-1.04	-1.05	-0.45	-0.12	-0.1	-1.9	-1.65	-0.59	0.81	0	0
O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O	-0.25	-0.75	0.95	-4.9	0.96	0.77	1.31	-1.05	-0.21	-0.43	1.68	1.45	1.45	-0.59	-1.19	0	0
CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)CCCCCCCCCCCCC(=O)O	-0.25	1.2	3.45	-1.18	0.45	-0.81	1.06	-1.05	3.0	0.32	4.4	-0.26	0.34	1.68	-2.4	0	0
CC1SC(c2cccnc2)N(C)C1=O	-0.25	-0.75	-0.84	0.58	-1.41	0.74	-0.73	-1.05	-0.69	-0.35	-0.54	0.1	0.88	1.68	0.54	0	1
Nc1nc(-c2ccccc2)c(Br)c(=O)[nH]1	-0.25	-0.75	0.23	-0.24	2.16	-0.87	-0.6	-0.37	-0.72	-0.34	1.1	-0.36	-0.05	1.68	-0.35	0	0
CCCCCCCCCCCCCC(=O)O	-0.25	1.12	-0.48	-0.65	0.21	-1.36	-1.04	-1.05	-0.65	-0.17	-0.23	-2.02	-1.8	-0.59	0.81	0	0
Nc1ccc2ccccc2c1	-0.25	-0.75	-0.13	-0.57	0.1	-0.29	-0.73	0.3	-0.73	-0.62	-1.16	-0.73	-1.19	-0.59	0.61	0	0
CC(CO)CCCC(C)C1CCC2C3C(O)CC4CC(O)CC[C@]4(C)C3CC(O)[C@]12C	-0.25	1.42	0.59	-0.54	-0.08	1.16	1.04	1.65	0.67	0.57	1.0	0.82	0.43	-0.59	0.68	0	0
O=C(O)CC(=O)O	-0.25	-0.75	-0.13	-0.89	7.63	-1.6	-1.02	-1.05	-0.73	-0.78	-1.16	-0.93	3.52	-0.59	-1.05	0	0
CCN(CC)C(=O)SC	-0.25	-0.75	-0.84	0.84	-1.24	3.63	-0.88	-1.05	-0.72	-0.56	-0.56	1.82	0.38	1.68	0.79	1	1
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC	-0.25	-0.75	0.23	0.81	0.82	0.45	-0.69	-0.37	-0.33	-0.17	0.2	0.34	-0.16	1.68	0.27	1	1
CCCCCCCC/C=C\CCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)/C=C/CCCCCCCCCCCCC	-0.25	4.64	1.3	-0.72	0.94	-0.74	-0.73	-1.05	1.33	0.18	1.65	-1.26	-1.23	1.68	0.22	0	0
C=CC(C)(C)c1cc(O)c2oc3c(CC=C(C)C)c(O)c(O)c(CCC(C)(C)O)c3c(=O)c2c1O	1.34	0.45	0.95	1.29	0.76	-0.82	1.02	0.3	0.48	0.2	-0.22	0.25	0.14	-0.59	-0.33	0	0
CC(/C=C/C=C(C)/C=C/[C@]12O[C@@]1(C)CC(O)CC2(C)C)=C\C=C\C=C(C)\C=C\C=C(/C)C1C=C2C(C)(C)CCC[C@]2(C)O1	4.52	1.35	-0.48	0.66	0.76	1.13	1.31	0.3	0.64	0.01	0.93	1.12	1.25	-0.59	0.2	0	0
COc1cc2ccc(=O)oc2c(OC)c1OC1OC(CO)C(O)C(O)C1O	-0.25	-0.75	0.59	0.0	0.04	-0.21	-0.54	-0.37	-0.01	0.27	-0.68	0.1	-0.19	-0.59	-0.77	0	0
CC(=O)C=O	1.34	-0.75	-0.84	1.61	-2.47	-3.64	-1.04	-1.05	-4.94	-0.78	-1.13	0.62	-2.76	-0.59	0.5	0	0
COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1	-0.25	-0.3	-0.48	0.99	-0.57	0.77	-0.58	-0.37	0.08	-0.25	-0.54	-0.06	-0.05	-0.59	0.32	1	1
CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2	-0.25	-0.75	-0.84	0.85	1.74	-1.07	-0.56	0.3	-0.29	0.76	0.05	-0.82	-0.51	-0.59	0.11	1	1
CNC(=O)Oc1cc(C)c(SC)c(C)c1	-0.25	-0.3	-0.48	1.79	0.3	1.59	-0.64	-0.37	-0.7	-0.36	-0.55	-0.1	0.83	1.68	0.48	1	1
CC1CC[C@@]2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CC[C@@]5(C)C4CC(=O)[C@@]3(C)C1C2C	-0.25	1.05	1.66	-0.14	0.32	0.57	1.06	1.65	2.08	0.61	2.52	0.54	0.4	-0.59	-0.25	0	0
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1	-0.25	0.0	-0.48	0.97	-0.39	-0.48	-0.71	0.3	-0.47	-0.09	-0.38	-1.0	-1.19	1.68	0.3	1	1
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO	-0.25	0.45	0.23	0.43	-0.4	1.87	1.23	1.65	0.43	0.34	1.18	2.32	1.4	-0.59	0.16	1	1
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1	-0.25	-0.67	-0.48	1.47	0.02	-0.2	-0.54	-0.37	-0.1	0.62	0.08	-0.47	0.38	-0.59	-0.17	1	1
CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341	-0.25	-0.75	-0.48	0.6	0.03	0.08	1.04	0.97	-0.57	0.14	0.4	0.2	-0.18	-0.59	0.54	1	1
COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1	-0.25	-0.67	-0.48	0.73	0.03	-0.08	-0.54	0.3	0.33	0.48	0.02	-0.89	0.17	-0.59	-0.23	1	1
COc1ccc(OC(F)(F)F)cc1CN	-0.25	-0.75	-0.13	1.24	0.29	0.24	1.02	-0.37	-0.7	-0.44	-0.93	-0.58	0.38	-0.59	-0.36	1	0
CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21	-0.25	-0.75	-0.84	0.06	1.72	-1.21	-0.69	0.3	-0.11	0.34	-0.57	-0.8	-1.1	-0.59	0.18	1	1
COC1=CC(C)C2CC3OC(O)CC4C(C)C(=O)C(O)C([C@@]2(C)C1=O)[C@@]34C	-0.25	0.37	-0.13	0.67	-0.36	1.22	1.06	0.97	0.07	0.46	0.9	0.91	1.0	-0.59	0.24	0	1
COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1	-0.25	-0.75	-0.84	1.8	1.59	0.71	-0.43	0.3	-0.01	0.29	-0.97	-0.17	-0.3	-0.59	-0.14	1	1
CC(C)C(N)C(=O)NC(CC(N)=O)C(=O)O	-0.25	-0.3	1.3	0.44	-0.82	-0.39	-0.79	-1.05	-0.33	-0.11	-0.55	0.62	0.38	1.68	-0.25	0	0
Clc1cc(Cl)c(Cl)c(Cl)c1Cl	-0.25	-0.75	-0.84	-1.19	0.25	-0.85	-0.56	-0.37	-0.83	7.81	-0.33	1.52	0.75	-0.59	-0.08	1	1
C=C(C(C)C)C(O)C(O)C(C)C1CCC2C3COC(=O)C4CC(O)C(O)C[C@@]4(C)C3CC[C@@]12C	1.34	1.27	0.59	-0.07	-0.05	1.18	1.04	0.97	0.53	0.53	1.23	1.41	0.51	-0.59	0.37	0	0
c1coc(Cn2cccc2)c1	-0.25	-0.75	-0.84	-0.27	2.14	-0.22	-1.0	-1.05	-0.71	-0.47	-1.16	-2.02	0.03	-0.59	0.72	0	0
CC1=CC[C@@]23C(C)CCC(C(C)C)C2C13	-0.25	0.97	-0.84	0.15	0.03	1.18	1.06	0.97	-0.68	0.03	-0.43	2.2	1.73	-0.59	1.06	0	0
CCC1C(=O)OCC1Cc1cncn1C	-0.25	-0.37	-0.84	0.94	-0.87	0.68	-0.75	-1.05	-0.38	-0.09	-0.6	0.29	0.84	-0.59	0.62	0	0
C=COC(C)=O	-0.25	-0.75	-0.84	1.9	0.35	0.03	-1.04	-1.05	-0.72	-7.18	-1.13	-0.1	1.43	-0.59	0.6	0	0
CCCCCCCCCCCCCCC(=O)CC(O)CCCCC	1.34	1.95	-0.48	-0.84	1.36	-0.97	-1.02	-1.05	-0.09	-0.03	-0.15	-1.78	-1.12	-0.59	0.85	0	0
CC1(C)C(O)CC[C@@]2(C)C1CC[C@@]1(C)C2C(=O)C=C2[C@@]1(C)CC[C@@]1(C)CC[C@]3(C)C[C@]21OC3=O	-0.25	1.95	-0.48	0.99	-0.18	1.22	1.25	2.32	0.1	0.8	1.42	1.99	1.18	-0.59	0.57	0	0
CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CC[C@]4(C)C3CC[C@]12C	-0.25	1.2	0.59	-0.87	0.26	0.78	1.06	1.65	1.01	0.33	0.55	0.62	0.53	1.68	0.16	0	1
O=C1C(CCSc2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1	-0.25	-0.75	-0.84	0.04	1.16	-0.01	-0.62	0.97	0.17	0.44	0.14	-1.1	0.29	1.68	-0.17	1	1
CCCCCCCC/C=C\CCCCCCCC(=O)NC(CO[P@@](=O)([O-])OCC[N+](C)(C)C)C(O)CCCCCCCCCCCCCCC	-0.25	3.59	-0.13	-1.07	0.16	-1.09	1.04	-1.05	0.25	0.09	0.42	-1.34	-1.25	1.68	0.82	0	0
NC(N)=N/N=C/c1c(Cl)cccc1Cl	-0.25	-0.75	0.59	-0.25	0.39	-0.6	-0.64	-0.37	-0.72	-0.28	-0.2	0.22	0.38	-0.59	-0.17	0	0
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1	-0.25	-0.75	-0.13	-0.74	-0.76	0.72	1.08	-0.37	-0.31	-0.14	-0.09	0.24	1.23	1.68	-0.61	1	1
C=C1CCC2C(OC(=O)[C@]2(O)CO)C2C1CC(O)C2C	-0.25	-0.15	0.23	-0.12	-0.05	0.34	1.04	0.3	-0.24	0.03	0.43	0.93	1.01	-0.59	0.13	0	0
COC(=S)NCc1ccc(OC2OC(C)C(O)C(O)C2O)cc1	-0.25	-0.75	0.59	-0.31	0.02	0.1	-0.73	-0.37	0.23	-0.09	0.13	0.07	-0.7	1.68	-0.74	0	1
CC1C2C3CCC4[C@]5(C)CCC(=O)C(C)(C)C5CC[C@]4(C)[C@]3(C)CC[C@@]2(C)CC[C@]1(C)O	-0.25	2.32	-0.48	0.37	-0.29	1.81	1.23	2.32	0.06	0.9	1.09	2.08	0.96	-0.59	0.85	0	0
CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21	-0.25	-0.3	-0.48	0.69	0.22	0.64	-0.64	0.3	0.06	0.54	-0.2	-0.41	-1.0	-0.59	0.58	1	1
CC(=O)[C@@]1(O)OCC(O)C1O	-0.25	-0.75	0.23	-0.22	-0.92	0.99	1.04	-1.05	-0.72	-0.74	-0.58	2.53	1.43	-0.59	-0.05	0	0
CC1CCC2C1C1C(CC[C@]2(C)O)C1(C)C	-0.25	0.67	-0.48	0.04	-0.01	0.52	1.04	0.97	-0.56	-0.09	-0.35	2.42	1.26	-0.59	1.02	0	0
SCCCCCCS	-0.25	-0.45	-0.13	-1.27	0.2	-1.19	-2.85	-1.05	-0.62	-0.26	-0.66	-1.78	-1.51	-0.59	0.85	0	0
CC(=O)OC1CC2[C@](C)(CCC[C@@]2(C)CO)C2CCC3C[C@]12C1O[C@@]31C	-0.25	0.75	-0.48	0.6	0.03	0.87	1.08	1.65	0.05	0.74	0.24	1.06	1.04	-0.59	0.69	0	0
CCCCCCCCCCCCC(O)C1CCC(C(O)CCCC(=O)CCCCCCC(O)CC2=CC(C)OC2=O)O1	1.34	1.72	0.23	-0.25	-0.13	-0.72	-0.83	-1.05	0.59	0.08	0.58	-0.81	-0.46	-0.59	0.36	0	0
COc1cc([N+](=O)[O-])ccc1N/N=C(\C(C)=O)C(=O)Nc1ccccc1OC	2.93	-0.75	-0.13	1.06	0.23	0.37	-0.73	0.3	0.01	-0.06	-0.44	0.16	-0.5	1.68	-0.73	1	1
NCCc1c[nH]c2ccc(O)cc12	-0.25	-0.75	0.59	-0.28	0.0	-0.27	-0.62	-0.37	-0.7	-0.37	-1.01	-0.33	-0.24	-0.59	0.64	0	0
CN(C)S(=O)(=O)CCNC(=O)N(CCCl)N=O	-0.25	-0.75	-0.48	0.13	-1.59	1.26	1.06	-1.05	-0.3	-0.25	0.24	1.48	-0.19	1.68	-0.12	1	1
O=C1NC(=O)C(c2ccccc2)(c2ccc(O)cc2)N1	-0.25	-0.75	0.23	-0.56	1.01	0.66	1.04	0.3	-0.6	-0.01	-0.58	0.17	0.57	1.68	-0.59	1	1
CC/C=C\C#CC(O)c1ccc(/C=C\C(=O)OC)o1	-0.25	-0.37	-0.48	0.72	-1.34	-0.78	-0.85	-1.05	-0.63	-0.16	-0.7	-0.48	-1.03	-0.59	-0.03	0	0
CC(C)=CCSCC(N)C(=O)O	1.34	-0.3	0.23	-0.09	-1.06	-0.83	-0.88	-1.05	-0.71	-0.35	-0.66	0.34	-0.48	-0.59	0.3	0	0
CCCSSSC	-0.25	-0.52	-0.84	-1.32	1.1	-0.8	-2.85	-1.05	-0.7	-0.58	-1.11	-1.54	-1.19	-0.59	0.91	0	0
COc1ccc2nc3ccc(=O)cc-3oc2c1	-0.25	-0.75	-0.84	0.72	0.05	-0.79	-0.71	0.3	-0.63	-0.43	-1.15	-0.85	-1.13	-0.59	0.11	0	1
COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1O	-0.25	-0.75	0.59	-0.28	1.24	-0.18	-0.48	0.3	-0.2	-0.38	-0.89	-0.06	0.23	-0.59	-0.99	1	0
C=C/C(C)=C/CC=C(C)C	2.93	0.07	-0.84	-0.28	-0.09	0.21	-1.02	-1.05	-0.65	-0.27	-0.88	-0.1	-0.41	-0.59	0.92	0	0
NCCc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1	-0.25	-0.75	1.3	-0.89	0.71	-0.45	-0.73	-0.37	-0.52	-0.17	-0.33	-0.06	-0.34	-0.59	-0.78	0	0
C=C[C@@](C)(O)CC/C=C(/C)C(=O)OC1OC(CO)C(O)C(O)C1O	1.34	-0.37	0.95	-0.26	-0.15	-0.14	1.02	-1.05	-0.56	0.04	-0.24	0.83	0.04	-0.59	-0.33	0	0
Cn1cnc(CC(N)C(=O)O)c1	-0.25	-0.75	0.23	0.26	-1.19	-0.94	-0.88	-1.05	-0.45	-0.47	-0.52	-0.28	0.67	-0.59	0.53	0	0
